ID	record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Type	Eenheid	Waarde	Invoertype
161118_3_91E0_vm	161118_3	boomlaag	Robinia pseudoacacia L.	Soort_Latijn	Percentage	%	0.25	NA
161118_3_91E0_vm	161118_3	boomlaag	Salix cinerea L. (incl. kruisingen)	Soort_Latijn	Percentage	%	62.5	NA
161118_3_91E0_vm	161118_3	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	Percentage	%	2.25	NA
161118_3_91E0_vm	161118_3	kruidlaag	Angelica sylvestris L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Athyrium filix-femina (L.) Roth	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Cardamine pratensis L.	Soort_Latijn	Percentage	%	2.25	NA
161118_3_91E0_vm	161118_3	kruidlaag	Carex acutiformis Ehrh.	Soort_Latijn	Percentage	%	18.75	NA
161118_3_91E0_vm	161118_3	kruidlaag	Carex elongata L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Carex remota Jusl. ex L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Dryopteris filix-mas (L.) Schott	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Erigeron	Soort_Latijn	Percentage	%	0.25	NA
161118_3_91E0_vm	161118_3	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	2.25	NA
161118_3_91E0_vm	161118_3	kruidlaag	Galium palustre L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Hyacinthoides hispanica (Mill.) Rothm.	Soort_Latijn	Percentage	%	0.25	NA
161118_3_91E0_vm	161118_3	kruidlaag	Iris pseudacorus L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Lycopus europaeus L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Mentha aquatica L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Ribes nigrum L.	Soort_Latijn	Percentage	%	8.75	NA
161118_3_91E0_vm	161118_3	kruidlaag	Rubus	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Scutellaria galericulata L.	Soort_Latijn	Percentage	%	2.25	NA
161118_3_91E0_vm	161118_3	kruidlaag	Solanum dulcamara L.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	8.75	NA
161118_3_91E0_vm	161118_3	struiklaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	1	NA
161118_3_91E0_vm	161118_3	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	8.75	NA
161118_3_91E0_vm	161118_3	struiklaag	Frangula alnus Mill.	Soort_Latijn	Percentage	%	0.25	NA
161118_3_91E0_vm	161118_3	struiklaag	Lonicera periclymenum L.	Soort_Latijn	Percentage	%	0.25	NA
161118_3_91E0_vm	161118_3	struiklaag	Robinia pseudoacacia L.	Soort_Latijn	Percentage	%	8.75	NA
161118_3_91E0_vm	161118_3	struiklaag	Salix cinerea L. (incl. kruisingen)	Soort_Latijn	Percentage	%	18.75	NA
161118_3_91E0_vm	161118_3	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	0.25	NA
161118_3_91E0_vm	161118_3	struiklaag	Viburnum opulus L.	Soort_Latijn	Percentage	%	0.25	NA
161118_3_91E0_vm	161118_3	NA	boomlaag	studiegroep	Percentage	%	65.9	NA
161118_3_91E0_vm	161118_3	NA	groeiklasse 2	studiegroep	Ja/nee	NA	0	NA
161118_3_91E0_vm	161118_3	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
161118_3_91E0_vm	161118_3	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
161118_3_91E0_vm	161118_3	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
161118_3_91E0_vm	161118_3	NA	groeiklasse 6	studiegroep	Ja/nee	NA	0	NA
161118_3_91E0_vm	161118_3	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
161118_3_91E0_vm	161118_3	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	47.1	NA
161118_3_91E0_vm	161118_3	NA	struiklaag	studiegroep	Percentage	%	33.7	NA
161129_2_91E0_va	161129_2	boomlaag	Acer pseudoplatanus	soort_latijn	Decimaal getal	Grondvlak_ha	7.06786146050931	NA
161129_2_91E0_va	161129_2	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	37.5	NA
161129_2_91E0_va	161129_2	boomlaag	Fraxinus excelsior	soort_latijn	Decimaal getal	Grondvlak_ha	4.87504501163133	NA
161129_2_91E0_va	161129_2	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	18.75	NA
161129_2_91E0_va	161129_2	boomlaag	Populus	Soort_Latijn	Percentage	%	18.75	NA
161129_2_91E0_va	161129_2	boomlaag	Populus	soort_latijn	Decimaal getal	Grondvlak_ha	20.0450320556334	NA
161129_2_91E0_va	161129_2	boomlaag	Ulmus	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	boomlaag	Ulmus	soort_latijn	Decimaal getal	Grondvlak_ha	1.12580422361106	NA
161129_2_91E0_va	161129_2	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	2.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	2.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Athyrium filix-femina (L.) Roth	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Carex sylvatica Huds.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Circaea lutetiana L.	Soort_Latijn	Percentage	%	4	NA
161129_2_91E0_va	161129_2	kruidlaag	Cornus sanguinea L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	8.75	NA
161129_2_91E0_va	161129_2	kruidlaag	Galium aparine L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Geranium robertianum L.	Soort_Latijn	Percentage	%	2.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Geum urbanum L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	4	NA
161129_2_91E0_va	161129_2	kruidlaag	Hedera helix L.	Soort_Latijn	Percentage	%	4	NA
161129_2_91E0_va	161129_2	kruidlaag	Holcus lanatus L.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Iris pseudacorus L.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Juncus effusus L.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Poa nemoralis L.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Poa trivialis L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Polygonatum multiflorum (L.) All.	Soort_Latijn	Percentage	%	2.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Primula elatior (L.) Hill	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Prunus serotina Ehrh.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	2.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Ribes rubrum L.	Soort_Latijn	Percentage	%	8.75	NA
161129_2_91E0_va	161129_2	kruidlaag	Ribes uva-crispa L.	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Stachys sylvatica L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	kruidlaag	Tilia	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	4	NA
161129_2_91E0_va	161129_2	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	37.5	NA
161129_2_91E0_va	161129_2	struiklaag	Cornus sanguinea L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	struiklaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	1	NA
161129_2_91E0_va	161129_2	struiklaag	Ulmus	Soort_Latijn	Percentage	%	0.25	NA
161129_2_91E0_va	161129_2	NA	boomlaag	studiegroep	Percentage	%	58.8	NA
161129_2_91E0_va	161129_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
161129_2_91E0_va	161129_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
161129_2_91E0_va	161129_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
161129_2_91E0_va	161129_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
161129_2_91E0_va	161129_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
161129_2_91E0_va	161129_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
161129_2_91E0_va	161129_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	44.7	NA
161129_2_91E0_va	161129_2	NA	struiklaag	studiegroep	Percentage	%	40.1	NA
161129_3_91E0_va	161129_3	boomlaag	Acer pseudoplatanus	soort_latijn	Decimaal getal	Grondvlak_ha	12.2902455681158	NA
161129_3_91E0_va	161129_3	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	37.5	NA
161129_3_91E0_va	161129_3	boomlaag	Fraxinus excelsior	soort_latijn	Decimaal getal	Grondvlak_ha	6.61748776028341	NA
161129_3_91E0_va	161129_3	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	37.5	NA
161129_3_91E0_va	161129_3	boomlaag	Populus	Soort_Latijn	Percentage	%	37.5	NA
161129_3_91E0_va	161129_3	boomlaag	Ulmus	soort_latijn	Decimaal getal	Grondvlak_ha	1.16361631779713	NA
161129_3_91E0_va	161129_3	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	4	NA
161129_3_91E0_va	161129_3	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	87.5	NA
161129_3_91E0_va	161129_3	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	2.25	NA
161129_3_91E0_va	161129_3	kruidlaag	Carex sylvatica Huds.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Circaea lutetiana L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Cornus sanguinea L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Dryopteris carthusiana (Vill.) H.P. Fuchs	Soort_Latijn	Percentage	%	0.25	NA
161129_3_91E0_va	161129_3	kruidlaag	Dryopteris dilatata (Hoffmann) A. Gray	Soort_Latijn	Percentage	%	0.25	NA
161129_3_91E0_va	161129_3	kruidlaag	Epipactis helleborine (L.) Crantz	Soort_Latijn	Percentage	%	0.25	NA
161129_3_91E0_va	161129_3	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Hedera helix L.	Soort_Latijn	Percentage	%	87.5	NA
161129_3_91E0_va	161129_3	kruidlaag	Luzula	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Ornithogalum	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Paris quadrifolia L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Polygonatum multiflorum (L.) All.	Soort_Latijn	Percentage	%	4	NA
161129_3_91E0_va	161129_3	kruidlaag	Primula elatior (L.) Hill	Soort_Latijn	Percentage	%	2.25	NA
161129_3_91E0_va	161129_3	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	8.75	NA
161129_3_91E0_va	161129_3	kruidlaag	Ribes rubrum L.	Soort_Latijn	Percentage	%	8.75	NA
161129_3_91E0_va	161129_3	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	2.25	NA
161129_3_91E0_va	161129_3	kruidlaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	87.5	NA
161129_3_91E0_va	161129_3	struiklaag	Cornus sanguinea L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	struiklaag	Crataegus monogyna Jacq.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	struiklaag	Fagus sylvatica L.	Soort_Latijn	Percentage	%	0.25	NA
161129_3_91E0_va	161129_3	struiklaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	struiklaag	Hedera helix L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	struiklaag	Ilex aquifolium L.	Soort_Latijn	Percentage	%	0.25	NA
161129_3_91E0_va	161129_3	struiklaag	Sambucus nigra L.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	struiklaag	Ulmus minor Mill.	Soort_Latijn	Percentage	%	1	NA
161129_3_91E0_va	161129_3	NA	boomlaag	studiegroep	Percentage	%	75.6	NA
161129_3_91E0_va	161129_3	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
161129_3_91E0_va	161129_3	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
161129_3_91E0_va	161129_3	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
161129_3_91E0_va	161129_3	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
161129_3_91E0_va	161129_3	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
161129_3_91E0_va	161129_3	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
161129_3_91E0_va	161129_3	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	99	NA
161129_3_91E0_va	161129_3	NA	struiklaag	studiegroep	Percentage	%	88.4	NA
161130_2_91E0_va	161130_2	boomlaag	Acer pseudoplatanus	soort_latijn	Decimaal getal	Grondvlak_ha	8.13612457935802	NA
161130_2_91E0_va	161130_2	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	37.5	NA
161130_2_91E0_va	161130_2	boomlaag	Fraxinus excelsior	soort_latijn	Decimaal getal	Grondvlak_ha	18.8647168062442	NA
161130_2_91E0_va	161130_2	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	62.5	NA
161130_2_91E0_va	161130_2	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	2.20094725715962	NA
161130_2_91E0_va	161130_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	8.75	NA
161130_2_91E0_va	161130_2	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	Percentage	%	87.5	NA
161130_2_91E0_va	161130_2	kruidlaag	Arum maculatum L.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Brachypodium sylvaticum (Huds.) Beauv.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Carex remota Jusl. ex L.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Carex sylvatica Huds.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Cornus sanguinea L.	Soort_Latijn	Percentage	%	8.75	NA
161130_2_91E0_va	161130_2	kruidlaag	Deschampsia cespitosa (L.) Beauv.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Geum urbanum L.	Soort_Latijn	Percentage	%	2.25	NA
161130_2_91E0_va	161130_2	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	Percentage	%	0.25	NA
161130_2_91E0_va	161130_2	kruidlaag	Lamium galeobdolon (L.) L.	Soort_Latijn	Percentage	%	2.25	NA
161130_2_91E0_va	161130_2	kruidlaag	Paris quadrifolia L.	Soort_Latijn	Percentage	%	4	NA
161130_2_91E0_va	161130_2	kruidlaag	Polygonatum	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Ribes rubrum L.	Soort_Latijn	Percentage	%	8.75	NA
161130_2_91E0_va	161130_2	kruidlaag	Rubus caesius L.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Stachys sylvatica L.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	8.75	NA
161130_2_91E0_va	161130_2	kruidlaag	Viburnum opulus L.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	struiklaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	struiklaag	Cornus sanguinea L.	Soort_Latijn	Percentage	%	62.5	NA
161130_2_91E0_va	161130_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	0.25	NA
161130_2_91E0_va	161130_2	struiklaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	1	NA
161130_2_91E0_va	161130_2	struiklaag	Humulus lupulus L.	Soort_Latijn	Percentage	%	0.25	NA
161130_2_91E0_va	161130_2	NA	boomlaag	studiegroep	Percentage	%	78.6	NA
161130_2_91E0_va	161130_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
161130_2_91E0_va	161130_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
161130_2_91E0_va	161130_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
161130_2_91E0_va	161130_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
161130_2_91E0_va	161130_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	0	NA
161130_2_91E0_va	161130_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
161130_2_91E0_va	161130_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	92.1	NA
161130_2_91E0_va	161130_2	NA	struiklaag	studiegroep	Percentage	%	63.4	NA
161130_3_91E0_va	161130_3	boomlaag	Acer pseudoplatanus	soort_latijn	Decimaal getal	Grondvlak_ha	10.6953687864209	NA
161130_3_91E0_va	161130_3	boomlaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	87.5	NA
161130_3_91E0_va	161130_3	boomlaag	Fraxinus excelsior	soort_latijn	Decimaal getal	Grondvlak_ha	10.2177906836423	NA
161130_3_91E0_va	161130_3	boomlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	0.25	NA
161130_3_91E0_va	161130_3	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	1.63897043389468	NA
161130_3_91E0_va	161130_3	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	0.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Adoxa moschatellina L.	Soort_Latijn	Percentage	%	2.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Aegopodium podagraria L.	Soort_Latijn	Percentage	%	62.5	NA
161130_3_91E0_va	161130_3	kruidlaag	Anemone nemorosa L.	Soort_Latijn	Percentage	%	4	NA
161130_3_91E0_va	161130_3	kruidlaag	Arum	Soort_Latijn	Percentage	%	2.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Carex remota Jusl. ex L.	Soort_Latijn	Percentage	%	0.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Circaea lutetiana L.	Soort_Latijn	Percentage	%	2.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Deschampsia cespitosa (L.) Beauv.	Soort_Latijn	Percentage	%	1	NA
161130_3_91E0_va	161130_3	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	Percentage	%	0.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Fraxinus excelsior L.	Soort_Latijn	Percentage	%	4	NA
161130_3_91E0_va	161130_3	kruidlaag	Glechoma hederacea L.	Soort_Latijn	Percentage	%	1	NA
161130_3_91E0_va	161130_3	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	Percentage	%	2.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Lamium galeobdolon (L.) L.	Soort_Latijn	Percentage	%	62.5	NA
161130_3_91E0_va	161130_3	kruidlaag	Paris quadrifolia L.	Soort_Latijn	Percentage	%	2.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	Percentage	%	0.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Primula elatior (L.) Hill	Soort_Latijn	Percentage	%	2.25	NA
161130_3_91E0_va	161130_3	kruidlaag	Ranunculus ficaria L.	Soort_Latijn	Percentage	%	18.75	NA
161130_3_91E0_va	161130_3	kruidlaag	Ribes rubrum L.	Soort_Latijn	Percentage	%	62.5	NA
161130_3_91E0_va	161130_3	kruidlaag	Rubus fruticosus groep	Soort_Latijn	Percentage	%	18.75	NA
161130_3_91E0_va	161130_3	kruidlaag	Urtica dioica L.	Soort_Latijn	Percentage	%	2.25	NA
161130_3_91E0_va	161130_3	struiklaag	Acer pseudoplatanus L.	Soort_Latijn	Percentage	%	0.25	NA
161130_3_91E0_va	161130_3	struiklaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	Percentage	%	0.25	NA
161130_3_91E0_va	161130_3	struiklaag	Cornus sanguinea L.	Soort_Latijn	Percentage	%	87.5	NA
161130_3_91E0_va	161130_3	NA	boomlaag	studiegroep	Percentage	%	87.6	NA
161130_3_91E0_va	161130_3	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
161130_3_91E0_va	161130_3	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
161130_3_91E0_va	161130_3	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
161130_3_91E0_va	161130_3	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
161130_3_91E0_va	161130_3	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
161130_3_91E0_va	161130_3	NA	groeiklasse 7	studiegroep	Ja/nee	NA	0	NA
161130_3_91E0_va	161130_3	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	97.3	NA
161130_3_91E0_va	161130_3	NA	struiklaag	studiegroep	Percentage	%	87.6	NA
161132_2_9120	161132_2	boomlaag	Betula	Soort_Latijn	Percentage	%	8.75	NA
161132_2_9120	161132_2	boomlaag	Betula	soort_latijn	Decimaal getal	Grondvlak_ha	1.87825614277781	NA
161132_2_9120	161132_2	boomlaag	Frangula alnus	soort_latijn	Decimaal getal	Grondvlak_ha	0.360882798346434	NA
161132_2_9120	161132_2	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	15.3919236537211	NA
161132_2_9120	161132_2	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	8.75	NA
161132_2_9120	161132_2	boomlaag	Quercus rubra	soort_latijn	Decimaal getal	Grondvlak_ha	20.0128734892846	NA
161132_2_9120	161132_2	boomlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	87.5	NA
161132_2_9120	161132_2	boomlaag	Sorbus aucuparia	soort_latijn	Decimaal getal	Grondvlak_ha	1.45197472506282	NA
161132_2_9120	161132_2	kruidlaag	Pteridium aquilinum (L.) Kuhn	Soort_Latijn	Percentage	%	8.75	NA
161132_2_9120	161132_2	kruidlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	2.25	NA
161132_2_9120	161132_2	kruidlaag	Rubus	Soort_Latijn	Percentage	%	87.5	NA
161132_2_9120	161132_2	struiklaag	Corylus avellana L.	Soort_Latijn	Percentage	%	8.75	NA
161132_2_9120	161132_2	struiklaag	Frangula alnus Mill.	Soort_Latijn	Percentage	%	0.25	NA
161132_2_9120	161132_2	struiklaag	Ligustrum vulgare L.	Soort_Latijn	Percentage	%	62.5	NA
161132_2_9120	161132_2	struiklaag	Quercus rubra L.	Soort_Latijn	Percentage	%	8.75	NA
161132_2_9120	161132_2	NA	boomlaag	studiegroep	Percentage	%	89.6	NA
161132_2_9120	161132_2	NA	groeiklasse 2	studiegroep	Ja/nee	NA	1	NA
161132_2_9120	161132_2	NA	groeiklasse 3	studiegroep	Ja/nee	NA	1	NA
161132_2_9120	161132_2	NA	groeiklasse 4	studiegroep	Ja/nee	NA	1	NA
161132_2_9120	161132_2	NA	groeiklasse 5	studiegroep	Ja/nee	NA	1	NA
161132_2_9120	161132_2	NA	groeiklasse 6	studiegroep	Ja/nee	NA	1	NA
161132_2_9120	161132_2	NA	groeiklasse 7	studiegroep	Ja/nee	NA	1	NA
161132_2_9120	161132_2	NA	kruidlaag (incl. moslaag)	studiegroep	Percentage	%	88.9	NA
161132_2_9120	161132_2	NA	struiklaag	studiegroep	Percentage	%	68.9	NA
161132_3_9120	161132_3	boomlaag	Quercus robur	soort_latijn	Decimaal getal	Grondvlak_ha	16.6721232957895	NA
161132_3_9120	161132_3	boomlaag	Quercus robur L.	Soort_Latijn	Percentage	%	37.5	NA
161132_3_9120	161132_3	boomlaag	Quercus rubra	soort_latijn	Decimaal getal	Grondvlak_ha	17.8969724750788	NA
161132_3_9120	161132_3	boomlaag	Quercus rubra L.	Soort_Latijn	Percentage	%	62.5	NA
161132_3_9120	161132_3	boomlaag	Sorbus aucuparia	soort_latijn	Decimaal getal	Grondvlak_ha	1.94074613866636	NA
161132_3_9120	161132_3	kruidlaag	Amelanchier lamarckii F.G. Schroeder	Soort_Latijn	Percentage	%	1	NA
