id	type_analysis	status	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	index_mean_crit	doelbereik_mean_ind
452066_2014-06-11	6510_hus	0	RapportageHR	2	50	0.1709	-0.0558	0.7353
452066_2022-06-10	6510_hu	0	RapportageHR	2	60	0.2668	0.0691	0.7973
4532818_2024-07-02	6410_mo	1	RapportageHR	0	76.9231	0.4673	-0.3642	0.7692
455349_2015-08-03	1330_hpr	1	RapportageHR	0	100	0.8373	0.8373	1
455349_2022-09-20	1330_hpr	0	RapportageHR	1	83.3333	0.6588	0.6588	1
4576306_2018-06-12	6410_mo	0	RapportageHR	2	61.5385	0.3086	-0.3929	0.7172
459798_2024-05-30	6510_hu	0	RapportageHR	1	60	0.2517	-0.0436	0.7945
4598982_2015-06-19	6410_mo	0	RapportageHR	1	92.3077	0.7311	0.5804	0.9657
4598982_2022-06-24	6410_mo	1	RapportageHR	0	100	0.811	0.6274	1
4599942_2017-06-29	6410_mo	0	RapportageHR	1	76.9231	0.4628	-0.0319	0.8927
4599942_2024-07-05	6410_mo	0	RapportageHR	2	61.5385	0.38	-0.2789	0.7882
4613842_2020-09-29	7140_oli	0	RapportageHR	1	90	0.8317	0.808	0.9978
4633474_2018-06-28	6510_huk	0	RapportageHR	1	60	0.2627	0.0407	0.8418
470546_2021-07-08	6230_ha	1	RapportageHR	0	77.7778	0.7105	0.3916	0.9595
471990_2017-08-17	7140_meso	0	RapportageHR	1	66.6667	0.4269	0.0537	0.83
472065_2015-08-24	1330_hpr	1	RapportageHR	0	83.3333	0.5833	0.5833	0.9167
472065_2023-10-12	1330_hpr	1	RapportageHR	0	83.3333	0.5988	0.5988	0.9167
47446_2014-06-13	6510_hu	0	RapportageHR	1	70	0.3096	0.0571	0.818
4765682_2020-09-24	7140_oli	0	RapportageHR	1	90	0.6875	0.3607	0.9773
480306_2018-06-13	6410_mo	0	RapportageHR	1	69.2308	0.4203	-0.3248	0.7609
480306_2024-06-25	6410_mo	0	RapportageHR	2	61.5385	0.3606	-0.3507	0.7452
482290_2016-09-13	7140_meso	0	RapportageHR	1	75	0.4151	0.1015	0.8359
4851218_2015-06-23	6410_mo	0	RapportageHR	2	69.2308	0.4574	0.18	0.9638
4851218_2022-06-21	6410_mo	0	RapportageHR	2	69.2308	0.4761	-0.0015	0.9134
4868374_2018-06-08	6510_hus	0	RapportageHR	2	50	0.0364	-0.1861	0.5488
487606_2016-08-19	6230_hmo	1	RapportageHR	0	90.9091	0.6759	0.332	0.9318
487606_2024-07-10	6230_hmo	1	RapportageHR	0	81.8182	0.5385	0.2696	0.8864
4912054_2020-09-10	7140_oli	0	RapportageHR	1	90	0.6567	0.2212	0.94
4975814_2015-06-19	6410_mo	1	RapportageHR	0	100	0.8574	0.6915	1
4975814_2022-07-05	6410_mo	0	RapportageHR	1	92.3077	0.737	0.6236	0.9554
498886_2016-08-25	6410_mo	0	RapportageHR	1	69.2308	0.2799	-0.3355	0.7838
498886_2023-07-05	6410_mo	0	RapportageHR	1	69.2308	0.4279	-0.1623	0.8681
500782_2015-05-27	6230_hn	0	RapportageHR	1	77.7778	0.4537	0.1974	0.8373
500782_2022-07-29	6230_hmo	0	RapportageHR	1	81.8182	0.4038	0.1441	0.8929
501046_2014-05-27	6510_hu	1	RapportageHR	0	70	0.1165	-0.072	0.8154
509686_2022-08-24	7140_oli	1	RapportageHR	0	90	0.7864	0.6838	0.9667
5186006_2024-06-24	6410_mo	1	RapportageHR	0	76.9231	0.3851	-0.3464	0.8
518902_2016-09-21	7140_meso	0	RapportageHR	1	91.6667	0.6154	0.4406	0.9738
522710_2021-08-17	6410_mo	0	RapportageHR	2	61.5385	0.3282	-0.2374	0.8182
5253462_2017-07-25	6410_mo	0	RapportageHR	1	69.2308	0.4888	-0.1625	0.8251
5253462_2024-07-05	6410_mo	0	RapportageHR	1	76.9231	0.5602	-0.0182	0.9151
528582_2014-06-11	6510_hu	0	RapportageHR	1	70	0.2746	0.0188	0.7632
528582_2020-05-21	6510_hu	1	RapportageHR	0	80	0.3607	0.0877	0.8
528582_2022-06-03	6510_hu	0	RapportageHR	2	60	0.2277	-0.0278	0.7765
529473_2024-06-27	6230_hn	1	RapportageHR	0	100	0.7746	0.5849	1
5295334_2024-06-27	6410_mo	0	RapportageHR	2	61.5385	0.3663	-0.3779	0.7744
530734_2016-06-27	6230_hn	0	RapportageHR	1	66.6667	0.5276	0.1245	0.8609
530734_2024-07-10	6230_ha	0	RapportageHR	1	66.6667	0.4049	-0.0165	0.7382
5313810_2020-05-19	6510_hus	0	RapportageHR	2	40	0.1569	-0.1172	0.767
540341_2015-08-14	1330_hpr	1	RapportageHR	0	100	0.7151	0.7151	1
540341_2022-07-31	1330_hpr	1	RapportageHR	0	100	0.8573	0.8573	1
540658_2016-07-29	6230_hn	1	RapportageHR	0	100	0.6636	0.4522	1
540658_2024-06-28	6230_ha	1	RapportageHR	0	100	0.651	0.4547	1
5408201_2018-06-07	6410_mo	0	RapportageHR	2	76.9231	0.4081	0.1296	0.9522
544902_2015-06-25	6230_ha	0	RapportageHR	1	66.6667	0.2847	0.0748	0.8858
544902_2022-09-21	6230_ha	1	RapportageHR	0	55.5556	0.2343	-0.0817	0.7419
545745_2022-08-22	6230_hmo	1	RapportageHR	0	90.9091	0.6133	0.465	0.9899
5474582_2019-05-15	6510_hus	1	RapportageHR	0	70	0.316	0.0189	0.7876
555830_2021-07-19	7140_meso	0	RapportageHR	1	58.3333	0.2794	-0.1749	0.7486
556006_2014-05-23	6510_hu	0	RapportageHR	1	60	0.2016	-0.128	0.756
556006_2020-05-15	6510_hu	0	RapportageHR	1	80	0.3712	0.1121	0.9133
5624882_2017-07-10	6410_mo	0	RapportageHR	1	69.2308	0.4204	-0.2045	0.8298
5630310_2017-07-19	6410_mo	1	RapportageHR	0	84.6154	0.6566	-0.0481	0.8615
576033_2016-06-24	6510_hu	1	RapportageHR	0	60	0.1996	-0.1574	0.6829
576302_2016-09-13	6230_hn	1	RapportageHR	0	88.8889	0.4823	0.2741	0.9722
576302_2024-07-24	6230_hn	0	RapportageHR	2	66.6667	0.3551	0.1374	0.8217
5783154_2016-07-12	6410_mo	0	RapportageHR	1	76.9231	0.4891	-0.0576	0.9115
5783154_2024-06-25	6410_mo	1	RapportageHR	0	92.3077	0.5809	0.0748	0.9459
583378_2016-08-18	6230_ha	0	RapportageHR	1	66.6667	0.4885	0.1439	0.8698
583378_2024-07-09	6230_ha	1	RapportageHR	0	88.8889	0.6109	0.3052	0.9444
58433_2016-09-05	6230_hn	1	RapportageHR	0	88.8889	0.6305	0.2754	0.9167
58433_2023-07-05	6230_hn	1	RapportageHR	0	100	0.5708	0.3915	1
589110_2014-06-12	6510_hu	0	RapportageHR	1	70	0.3636	0.1128	0.8002
589110_2020-05-27	6510_hu	0	RapportageHR	1	70	0.3498	0.071	0.796
589698_2014-06-04	6510_hu	1	RapportageHR	0	70	0.1952	-0.0907	0.7778
589698_2014-06-04	6510_hua	0	RapportageHR	1	66.6667	0.241	-0.0266	0.8098
589698_2014-06-04	6510_huk	1	RapportageHR	0	60	0.0818	-0.2885	0.6778
589698_2014-06-04	6510_hus	1	RapportageHR	0	70	0.1952	-0.0907	0.7778
589698_2017-07-06	6230_hnk	1	RapportageHR	0	77.7778	0.4532	-0.0128	0.8108
589698_2023-07-05	6230_hnk	1	RapportageHR	0	77.7778	0.5457	0.1535	0.8772
59090_2016-08-18	6230_ha	0	RapportageHR	1	55.5556	0.1669	-0.1873	0.7679
59090_2023-07-05	6230_ha	1	RapportageHR	0	77.7778	0.4903	0.0206	0.8167
605493_2014-06-06	6510_hu	0	RapportageHR	1	60	0.3001	-0.0477	0.779
605493_2022-06-03	6510_hu	1	RapportageHR	0	90	0.5836	0.3362	0.9286
606390_2016-08-19	6230_hn	1	RapportageHR	0	77.7778	0.5323	0.1547	0.8833
608550_2016-06-23	6510_hu	1	RapportageHR	0	70	0.3461	-0.0466	0.781
6102322_2017-06-08	6410_mo	0	RapportageHR	2	69.2308	0.4142	0.09	0.9001
6102322_2024-06-27	6410_mo	0	RapportageHR	3	53.8462	0.3318	-0.1026	0.8712
6152326_2015-05-28	6410_mo	0	RapportageHR	1	92.3077	0.5603	0.2857	0.9448
6152326_2022-07-04	6410_mo	0	RapportageHR	1	84.6154	0.5348	0.0897	0.8873
6165778_2020-05-19	6510_hus	0	RapportageHR	2	50	0.1008	-0.1402	0.751
618646_2024-06-03	6510_hu	1	RapportageHR	0	70	0.316	0.0096	0.78
6194105_2017-06-20	6410_mo	1	RapportageHR	0	84.6154	0.5277	0.0668	0.9308
619506_2016-08-25	6230_ha	0	RapportageHR	2	55.5556	0.3378	0.0025	0.8194
6201542_2019-05-23	6510_hus	0	RapportageHR	1	70	0.2664	-0.0284	0.7764
6213542_2018-06-25	6410_mo	0	RapportageHR	2	69.2308	0.5406	0.0764	0.918
627922_2016-09-09	6230_hn	1	RapportageHR	0	100	0.7685	0.6325	1
627922_2023-07-24	6230_hn	1	RapportageHR	0	100	0.8732	0.7503	1
627922_2024-08-07	6230_hn	1	RapportageHR	0	100	0.8566	0.7477	1
63270_2014-06-06	6510_hu	0	RapportageHR	1	60	0.2287	-0.0543	0.6859
63270_2020-05-13	6510_hu	0	RapportageHR	1	70	0.2983	0.0156	0.8033
63270_2020-05-13	6510_hua	0	RapportageHR	1	75	0.3786	0.0695	0.8214
63270_2020-05-13	6510_huk	0	RapportageHR	1	60	0.1377	-0.2591	0.6857
63270_2020-05-13	6510_hus	0	RapportageHR	1	70	0.2983	0.0156	0.8033
636561_2016-06-09	6510_hus	0	RapportageHR	2	50	0.183	-0.0417	0.7114
636561_2022-05-31	6510_hua	0	RapportageHR	2	66.6667	0.3365	0.0238	0.8077
638582_2021-07-08	6230_ha	1	RapportageHR	0	100	0.6561	0.4751	1
641238_2016-09-06	6230_ha	1	RapportageHR	0	88.8889	0.6723	0.3181	0.9167
641238_2024-06-25	6230_ha	1	RapportageHR	0	88.8889	0.7394	0.4208	0.9167
6427922_2019-06-04	6510_hus	0	RapportageHR	1	70	0.2127	-4e-04	0.7954
643970_2014-06-10	6510_hu	0	RapportageHR	1	60	0.0448	-0.2695	0.6301
643970_2014-06-10	6510_hua	0	RapportageHR	1	66.6667	0.204	-0.1486	0.6917
643970_2014-06-10	6510_huk	0	RapportageHR	1	50	-0.0571	-0.4682	0.5401
643970_2014-06-10	6510_hus	0	RapportageHR	1	60	0.0448	-0.2695	0.6301
643970_2022-06-03	6510_hu	0	RapportageHR	1	70	0.2911	0.0728	0.8377
6448478_2018-05-24	6510_hus	0	RapportageHR	2	50	0.0172	-0.2527	0.6583
6448478_2024-06-06	6510_hus	0	RapportageHR	2	50	0.2337	-0.0134	0.7602
64777_2022-08-18	6230_ha	0	RapportageHR	1	66.6667	0.5176	0.1181	0.862
648914_2016-08-18	6230_ha	0	RapportageHR	1	66.6667	0.3824	0.0135	0.819
648914_2024-07-09	6230_ha	0	RapportageHR	1	66.6667	0.4109	0.0495	0.8512
6509618_2018-06-14	6410_mo	0	RapportageHR	1	69.2308	0.4183	-0.2755	0.7963
6523158_2019-05-16	6510_hus	0	RapportageHR	1	70	0.2569	0.0167	0.8497
65281_2021-07-06	6230_hmo	0	RapportageHR	2	72.7273	0.4482	0.2554	0.9396
6528306_2018-06-12	6410_mo	0	RapportageHR	2	61.5385	0.2572	-0.3261	0.8004
6529158_2018-06-26	6410_mo	1	RapportageHR	0	100	0.6762	0.4248	1
654598_2016-08-25	6230_ha	0	RapportageHR	2	55.5556	0.3665	-0.0591	0.8109
654598_2023-07-05	6230_ha	1	RapportageHR	0	77.7778	0.408	0.0748	0.8833
6549737_2018-06-18	6410_mo	0	RapportageHR	1	76.9231	0.3987	-0.2009	0.8253
65526_2022-08-24	6230_ha	1	RapportageHR	0	77.7778	0.2242	-0.1327	0.8278
6572681_2018-06-07	6410_mo	0	RapportageHR	3	46.1538	0.1247	-0.4426	0.7367
659794_2014-05-20	6510_hu	0	RapportageHR	1	50	0.07	-0.2748	0.6624
6630337_2018-06-07	6410_mo	0	RapportageHR	1	84.6154	0.6117	0.3439	0.9187
6645958_2019-07-08	6410_mo	1	RapportageHR	0	76.9231	0.4245	-0.2729	0.823
66486_2021-07-06	6230_ha	1	RapportageHR	0	77.7778	0.4667	-0.0571	0.7778
6690066_2019-06-05	6510_hua	1	RapportageHR	0	75	0.4468	0.0613	0.8333
670646_2023-08-18	7140_meso	1	RapportageHR	0	91.6667	0.6454	0.3449	0.9583
676914_2014-05-28	6510_hu	0	RapportageHR	1	70	0.3439	0.0707	0.8129
676914_2020-05-15	6510_hu	0	RapportageHR	1	70	0.3416	0.0492	0.8124
676914_2020-05-15	6510_hua	0	RapportageHR	1	75	0.4018	0.1034	0.8373
676914_2020-05-15	6510_huk	0	RapportageHR	1	60	0.2074	-0.1987	0.6947
676914_2020-05-15	6510_hus	0	RapportageHR	1	70	0.3416	0.0492	0.8124
6770678_2018-06-06	6230_hmo	1	RapportageHR	0	100	0.711	0.4646	1
677174_2014-06-12	6510_hu	0	RapportageHR	1	70	0.3626	0.1063	0.8346
678638_2022-08-23	6230_hmo	1	RapportageHR	0	100	0.6374	0.4715	1
6792238_2018-06-06	6230_hn	0	RapportageHR	1	77.7778	0.5459	0.348	0.8929
688094_2024-05-31	6510_hu	1	RapportageHR	0	70	0.4378	0.09	0.7785
6923026_2019-07-03	6410_ve	0	RapportageHR	2	61.5385	0.2887	-0.4016	0.7324
6948370_2017-07-03	6410_mo	1	RapportageHR	0	84.6154	0.5613	0.0354	0.929
695297_2015-08-19	1330_hpr	1	RapportageHR	0	100	0.6736	0.6736	1
696182_2016-09-20	7140_meso	0	RapportageHR	1	58.3333	0.1542	-0.2916	0.6939
696182_2024-07-15	7140_meso	0	RapportageHR	2	58.3333	0.203	-0.2556	0.7324
698433_2022-07-27	6230_hmo	0	RapportageHR	1	72.7273	0.32	-0.1933	0.7909
6986542_2018-06-13	6230_hmo	1	RapportageHR	0	90.9091	0.5477	0.3128	0.9773
702674_2015-09-18	7140_oli	0	RapportageHR	3	50	0.0991	-0.433	0.6427
702674_2022-08-26	7140_oli	0	RapportageHR	4	40	0.1203	-0.3361	0.7303
7033906_2019-06-19	6410_mo	0	RapportageHR	2	61.5385	0.3792	-0.2925	0.7848
7062294_2019-05-15	6510_hus	1	RapportageHR	0	70	0.4373	0.1166	0.816
7072966_2017-05-29	6410_mo	0	RapportageHR	1	92.3077	0.677	0.5287	0.9662
709330_2023-08-18	7140_meso	1	RapportageHR	0	66.6667	0.4402	-0.0946	0.7902
7148818_2018-06-12	6510_hus	0	RapportageHR	1	70	0.2732	0.0439	0.7682
717750_2017-07-31	7140_oli	0	RapportageHR	2	70	0.4655	0.0296	0.8488
717750_2023-10-12	7140_oli	1	RapportageHR	0	100	0.6793	0.4714	1
7203174_2017-07-19	6410_mo	1	RapportageHR	0	76.9231	0.5417	-0.2389	0.8229
720369_2014-06-11	6510_hua	0	RapportageHR	2	66.6667	0.3666	0.1266	0.8495
720369_2022-06-23	6510_hua	1	RapportageHR	0	91.6667	0.7327	0.5331	0.9827
721906_2016-07-29	6230_ha	1	RapportageHR	0	100	0.5444	0.4032	1
730758_2021-07-20	6230_ha	1	RapportageHR	0	88.8889	0.5571	0.4019	0.9877
732161_2022-07-27	1330_hpr	1	RapportageHR	0	83.3333	0.5286	0.5286	0.9167
732161_2024-07-18	1330_hpr	0	RapportageHR	1	83.3333	0.3255	0.3255	0.8333
736949_2015-08-12	1330_hpr	1	RapportageHR	0	100	0.7998	0.7998	1
7394534_2018-06-19	6410_mo	0	RapportageHR	1	61.5385	0.2952	-0.1627	0.8185
7394534_2018-06-19	6510_hu	0	RapportageHR	1	60	0.3071	0.0705	0.831
742450_2016-06-16	6410_mo	0	RapportageHR	3	53.8462	0.3365	-0.2882	0.8199
742450_2023-07-04	6410_mo	0	RapportageHR	1	76.9231	0.4163	-0.158	0.8697
743982_2016-09-19	6230_hmo	1	RapportageHR	0	100	0.8922	0.7814	1
743982_2023-07-16	6230_hmo	0	RapportageHR	1	90.9091	0.7488	0.5991	0.9615
744742_2016-06-22	6510_huk	0	RapportageHR	1	50	0.0057	-0.3969	0.5666
745170_2016-08-18	6230_ha	0	RapportageHR	1	88.8889	0.6311	0.4106	0.9877
745170_2024-07-09	6230_ha	0	RapportageHR	1	88.8889	0.5856	0.3885	0.9867
753630_2016-09-19	6230_hmo	1	RapportageHR	0	90.9091	0.7126	0.4081	0.9773
7678913_2018-06-07	6410_mo	0	RapportageHR	1	84.6154	0.5829	0.3569	0.9186
7738642_2019-06-05	6510_hus	0	RapportageHR	1	50	0.0777	-0.282	0.6268
7759198_2018-05-25	6510_hus	0	RapportageHR	1	70	0.2855	0.0302	0.8062
780114_2024-07-15	6230_hmo	1	RapportageHR	0	90.9091	0.6378	0.2988	0.9545
781906_2016-08-03	6230_hn	1	RapportageHR	0	100	0.648	0.5501	1
781906_2023-07-05	6230_hn	1	RapportageHR	0	100	0.5884	0.4122	1
781906_2024-06-28	6230_hn	1	RapportageHR	0	77.7778	0.4287	0.2724	0.9475
78294_2016-06-03	6510_hu	1	RapportageHR	0	70	0.4176	0.0616	0.7776
78294_2024-06-05	6510_hu	0	RapportageHR	1	60	0.3052	-0.0244	0.7798
7839026_2019-07-02	6410_mo	0	RapportageHR	2	61.5385	0.2806	-0.4451	0.753
783954_2017-06-30	6230_ha	1	RapportageHR	0	66.6667	0.4435	0.044	0.8302
7874902_2019-07-09	6410_mo	0	RapportageHR	3	53.8462	0.2995	-0.3969	0.7653
792209_2022-05-31	6510_hua	0	RapportageHR	1	58.3333	0.3457	-0.1159	0.7707
7929558_2019-08-26	6410_mo	0	RapportageHR	2	61.5385	0.3766	-0.3201	0.7857
7941057_2019-06-18	6410_mo	0	RapportageHR	1	76.9231	0.4864	0.1014	0.832
798133_2015-08-11	1330_hpr	1	RapportageHR	0	66.6667	0.4833	0.4833	0.8167
798133_2022-09-21	1330_hpr	0	RapportageHR	1	66.6667	0.3197	0.3197	0.8256
79986_2014-06-03	6510_hu	1	RapportageHR	0	60	0.2666	-0.1008	0.776
79986_2022-06-09	6510_hu	1	RapportageHR	0	60	0.1321	-0.3488	0.62
801793_2015-08-19	1330_hpr	0	RapportageHR	1	66.6667	0.2377	0.2377	0.9068
801793_2022-08-01	1330_hpr	0	RapportageHR	1	83.3333	0.392	0.392	0.9546
805942_2019-05-23	6230_ha	1	RapportageHR	0	77.7778	0.4948	0.0858	0.8554
80822_2023-08-18	7140_meso	1	RapportageHR	0	75	0.5688	0.2078	0.8904
8121542_2017-05-29	6410_mo	0	RapportageHR	2	84.6154	0.4504	0.2742	0.9143
814517_2024-07-17	1330_hpr	0	RapportageHR	2	66.6667	0.3156	0.3156	0.8277
8158406_2017-05-29	6410_mo	1	RapportageHR	0	100	0.7559	0.5197	1
818374_2022-07-05	6410_mo	0	RapportageHR	1	84.6154	0.5359	0.2708	0.9516
81985_2018-06-12	6230_hmo	0	RapportageHR	1	90.9091	0.7369	0.5027	0.9991
8220722_2018-06-20	6410_mo	0	RapportageHR	1	69.2308	0.3864	-0.2995	0.7525
823129_2017-07-10	6230_hmo	0	RapportageHR	3	54.5455	0.1654	-0.2003	0.739
823129_2024-06-28	6230_hmo	0	RapportageHR	3	54.5455	0.1751	-0.1944	0.7022
826486_2023-08-03	6230_hmo	0	RapportageHR	1	90.9091	0.6837	0.5146	0.9982
830770_2024-06-13	6510_hu	0	RapportageHR	2	50	0.1343	-0.1344	0.72
8363961_2018-06-01	6410_mo	0	RapportageHR	1	76.9231	0.3806	-0.0257	0.8308
840662_2024-06-24	6230_ha	0	RapportageHR	1	55.5556	0.3861	0.1475	0.8861
842030_2016-06-27	6230_hn	1	RapportageHR	0	77.7778	0.5807	0.2471	0.9214
842030_2024-07-10	6230_hn	1	RapportageHR	0	77.7778	0.5221	0.1033	0.8554
845457_2016-06-09	6510_hua	0	RapportageHR	1	66.6667	0.3456	-0.0019	0.8029
845457_2022-06-20	6510_hua	0	RapportageHR	1	66.6667	0.3723	0.0179	0.8504
8525074_2019-06-04	6510_hu	0	RapportageHR	1	60	0.3169	0.1009	0.8965
856054_2016-09-14	7140_meso	1	RapportageHR	0	75	0.5709	0.1459	0.8472
856054_2024-06-25	7140_meso	0	RapportageHR	1	66.6667	0.2837	-0.1225	0.7629
857298_2016-09-09	6230_hn	1	RapportageHR	0	100	0.7621	0.5399	1
857298_2023-07-24	6230_hn	1	RapportageHR	0	100	0.7394	0.4803	1
857298_2024-08-07	6230_hn	1	RapportageHR	0	100	0.7714	0.5438	1
859446_2024-06-11	6510_hus	0	RapportageHR	1	70	0.4059	0.2072	0.8846
863169_2016-06-08	6510_hu	0	RapportageHR	2	50	0.2506	0.0536	0.7886
863862_2015-06-29	7140_meso	1	RapportageHR	0	83.3333	0.521	0.2002	0.9188
863862_2022-08-18	7140_meso	1	RapportageHR	0	66.6667	0.4165	-0.0877	0.8027
8669462_2018-06-11	6510_hus	0	RapportageHR	2	50	0.1042	-0.1421	0.6901
867254_2023-08-18	7140_meso	1	RapportageHR	0	75	0.5324	0.1064	0.8467
8705254_2018-06-19	6410_mo	0	RapportageHR	1	69.2308	0.3604	-0.2035	0.77
8705254_2018-06-19	6510_hu	1	RapportageHR	0	70	0.2849	-0.1349	0.8122
870694_2016-06-22	6510_huk	0	RapportageHR	1	50	0.1062	-0.2788	0.6435
87250_2016-09-09	6230_hn	1	RapportageHR	0	100	0.8549	0.6737	1
87250_2023-07-24	6230_hn	1	RapportageHR	0	100	0.8168	0.5951	1
880094_2016-10-07	7140_oli	0	RapportageHR	2	70	0.4566	-0.0381	0.8423
884022_2018-05-29	6510_hu	0	RapportageHR	2	40	0.0482	-0.2549	0.6515
884022_2024-06-10	6510_hu	1	RapportageHR	0	70	0.2788	-0.1785	0.7
89810_2016-08-18	6230_ha	0	RapportageHR	1	66.6667	0.5123	0.1767	0.8826
89810_2023-07-05	6230_ha	1	RapportageHR	0	88.8889	0.6731	0.3969	0.9722
905190_2018-06-06	6510_hu	0	RapportageHR	1	60	0.2126	-0.1581	0.7105
905190_2024-06-06	6510_hu	0	RapportageHR	1	50	0.1687	-0.244	0.692
905382_2015-06-11	6410_mo	0	RapportageHR	2	61.5385	0.3823	-0.1698	0.8274
905382_2022-06-20	6410_mo	0	RapportageHR	2	61.5385	0.3235	-0.3166	0.7945
906998_2023-07-19	7140_meso	0	RapportageHR	2	58.3333	0.2308	-0.079	0.8039
9087041_2015-07-10	6410_mo	0	RapportageHR	1	84.6154	0.6142	0.3878	0.9092
908981_2016-09-15	1330_hpr	1	RapportageHR	0	100	0.8689	0.8689	1
911617_2020-10-13	6230_hn	1	RapportageHR	0	77.7778	0.3465	0.1794	0.8858
9131058_2018-06-13	6410_mo	0	RapportageHR	2	61.5385	0.2784	-0.446	0.7045
9189270_2018-06-04	6410_mo	1	RapportageHR	0	100	0.7083	0.4754	1
919185_2022-05-31	6510_hua	0	RapportageHR	1	75	0.3884	0.0309	0.8376
923209_2018-06-13	6510_hu	1	RapportageHR	0	80	0.4543	0.0979	0.8
923346_2016-09-13	7140_meso	0	RapportageHR	1	75	0.5012	0.2681	0.9398
923346_2023-07-05	7140_meso	0	RapportageHR	1	66.6667	0.3112	-0.0415	0.7509
9245970_2020-05-27	6510_hus	1	RapportageHR	0	80	0.5113	0.2799	0.8914
937014_2019-05-23	6230_hn	1	RapportageHR	0	88.8889	0.6848	0.4055	0.9167
938262_2018-06-08	6510_hu	0	RapportageHR	1	60	0.0195	-0.2642	0.6569
943826_2016-09-28	7140_oli	0	RapportageHR	2	80	0.6423	0.3221	0.955
943826_2023-10-12	7140_oli	1	RapportageHR	0	100	0.8641	0.6846	1
9508114_2020-05-26	6510_hus	0	RapportageHR	1	70	0.312	0.0935	0.8511
958166_2021-08-17	6230_ha	1	RapportageHR	0	77.7778	0.4931	0.0224	0.8167
959958_2016-09-20	7140_oli	0	RapportageHR	3	70	0.3812	-0.0727	0.8548
959958_2023-07-16	7140_oli	0	RapportageHR	1	80	0.5948	0.0311	0.8949
9655346_2018-06-12	6410_mo	0	RapportageHR	1	69.2308	0.4478	-0.2126	0.7884
968217_2016-06-01	6510_hua	0	RapportageHR	2	58.3333	0.2895	-0.019	0.7351
968217_2022-06-01	6510_hua	0	RapportageHR	2	66.6667	0.2973	-0.0417	0.7741
979286_2016-08-24	6230_hmo	0	RapportageHR	1	81.8182	0.6787	0.3855	0.9672
979286_2023-07-06	6230_hmo	1	RapportageHR	0	90.9091	0.69	0.4532	0.9949
980625_2016-06-09	6510_hus	0	RapportageHR	1	70	0.3216	-0.002	0.7941
983990_2017-08-17	6230_hn	1	RapportageHR	0	77.7778	0.6825	0.338	0.9373
983990_2024-08-07	6230_hn	1	RapportageHR	0	88.8889	0.6717	0.3581	0.9541
984721_2022-06-23	6510_hua	0	RapportageHR	2	50	0.2708	-0.1129	0.7872
99521_2014-06-03	6510_hu	0	RapportageHR	1	60	0.2922	0.0286	0.7565
99521_2022-06-02	6510_hu	1	RapportageHR	0	70	0.4329	0.0818	0.7976
996278_2015-08-18	7140_meso	0	RapportageHR	1	75	0.5224	0.2243	0.9278
996278_2022-08-26	7140_meso	1	RapportageHR	0	91.6667	0.5882	0.4008	0.9937
996353_2015-08-24	1330_hpr	1	RapportageHR	0	100	0.7237	0.7237	1
996353_2023-10-12	1330_hpr	1	RapportageHR	0	83.3333	0.5966	0.5966	0.9756
998709_2020-05-29	6510_hu	0	RapportageHR	1	50	0.2461	-0.133	0.7494
double_1642233_2017-06-23	6410_mo	0	RapportageHR	1	84.6154	0.5989	0.1745	0.958
double_480306_2016-06-08	6410_mo	0	RapportageHR	1	76.9231	0.5112	-0.0962	0.8994
double_6645958_2017-06-23	6410_mo	0	RapportageHR	1	69.2308	0.4306	-0.2702	0.8146
IV2012080315214927_2020-05-21	6510_hu	0	RapportageHR	1	70	0.4077	0.1733	0.8445
IV2012080715113498_2020-05-20	6510_hu	1	RapportageHR	0	90	0.5172	0.3142	0.9571
IV2012080715113498_2020-05-20	6510_hua	1	RapportageHR	0	91.6667	0.5333	0.2845	0.9167
IV2012080715113498_2020-05-20	6510_huk	1	RapportageHR	0	70	0.2682	-0.143	0.7
IV2012080715113498_2020-05-20	6510_hus	1	RapportageHR	0	90	0.5172	0.3142	0.9571
IV2012082409520192_2019-08-16	6230_hmo	1	RapportageHR	0	81.8182	0.6239	0.0799	0.8591
IV2013072223234428_2020-05-15	6510_hu	1	RapportageHR	0	70	0.3806	0.1166	0.8846
IV2013072223234428_2020-05-15	6510_hua	1	RapportageHR	0	75	0.4094	0.1083	0.8651
IV2013072223234428_2020-05-15	6510_huk	1	RapportageHR	0	60	0.1514	-0.2756	0.6889
IV2013072223234428_2020-05-15	6510_hus	1	RapportageHR	0	70	0.3806	0.1166	0.8846
IV2013091916595670_2020-05-27	6510_hu	0	RapportageHR	1	70	0.3576	0.1061	0.8308
IV2013091916595670_2020-05-27	6510_hua	0	RapportageHR	1	75	0.442	0.1513	0.838
IV2013091916595670_2020-05-27	6510_huk	0	RapportageHR	1	70	0.421	0.1737	0.8822
IV2013091916595670_2020-05-27	6510_hus	0	RapportageHR	1	70	0.3576	0.1061	0.8308
IV2013092011462243_2020-05-26	6510_hu	1	RapportageHR	0	70	0.4346	0.2873	0.9639
IV2013092011462243_2020-05-26	6510_hua	1	RapportageHR	0	83.3333	0.4708	0.251	0.912
IV2013092011462243_2020-05-26	6510_huk	1	RapportageHR	0	60	0.2478	-0.0359	0.7939
IV2013092011462243_2020-05-26	6510_hus	1	RapportageHR	0	70	0.4346	0.2873	0.9639
IV2013092013555625_2020-05-27	6510_hu	0	RapportageHR	1	60	0.1052	-0.1889	0.7448
