id	date	point_code	x	y	in_sac	habitattype	habitatsubtype	lsvi	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
239838_2017-09-07	17416	239838_1	163421.65	226606.05	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1217	0.5426
128786_2018-07-18	17730	128786_1	218749.73	205006.11	1	4030	39	gunstig	RapportageHR	0	57.1429	0.0571	0.6571
182482_2018-07-25	17737	182482_1	219037.65	200270.17	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0629	0.6414
112850_2018-07-26	17738	112850_1	218845.59	198478.03	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1357	0.6214
260306_2018-07-27	17739	260306_1	220125.57	198318.13	1	4030	39	gunstig	RapportageHR	0	85.7143	0.431	0.8571
397238_2018-07-30	17742	397238_1	218141.59	197838.18	1	4030	39	ongunstig	RapportageHR	1	85.7143	0.2929	0.8929
200630_2018-07-31	17743	200630_1	218013.63	197518.19	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.1643	0.75
267474_2018-08-01	17744	267474_1	219133.5	197422.09	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0426	0.614
333010_2018-08-01	17744	333010_1	219229.51	197422.03	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.2024	0.6786
169170_2018-08-02	17745	169170_1	219197.6	196558.07	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1071	0.4643
272850_2018-08-02	17745	272850_1	228125.52	193390.16	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1263	0.4666
103634_2018-08-03	17746	103634_1	219549.6	196910.1	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1071	0.4643
217014_2018-08-07	17750	217014_1	217757.54	196782.2	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0289	0.5426
1234130_2018-08-08	17751	1234130_1	220541.55	197742.05	1	4030	39	gunstig	RapportageHR	0	71.4286	0.0675	0.746
165586_2018-08-08	17751	165586_1	225661.59	189390.06	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.3786	0.8357
316626_2018-08-08	17751	316626_1	220509.58	197486.04	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1071	0.4643
381878_2018-08-10	17753	381878_1	215133.66	198222.02	1	4030	39	gunstig	RapportageHR	0	57.1429	0.1429	0.5714
1512374_2018-08-13	17756	1512374_1	215869.56	199278.2	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0729	0.57
1143734_2018-08-14	17757	1143734_1	217053.56	199502.09	1	4030	39	gunstig	RapportageHR	0	57.1429	0.0444	0.6587
160694_2018-08-14	17757	160694_1	217117.61	199406.09	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0271	0.6071
947126_2018-08-14	17757	947126_1	217437.56	199438.1	1	4030	39	ongunstig	RapportageHR	0	42.8571	-0.119	0.4524
92126_2018-08-17	17760	92126_1	154109.59	226190.12	0	4030	39	gunstig	RapportageHR	0	71.4286	0.4095	0.7857
594870_2018-08-21	17764	594870_1	215677.52	199854.17	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1086	0.4643
1012662_2018-08-22	17765	1012662_1	217021.52	199982.13	1	4030	39	gunstig	RapportageHR	0	85.7143	0.5081	0.8571
1078198_2018-08-22	17765	1078198_1	217277.5	199790.16	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0586	0.57
1274806_2018-08-23	17766	1274806_1	216797.63	199854.06	1	4030	39	gunstig	RapportageHR	0	85.7143	0.5581	0.8571
1536950_2018-08-23	17766	1536950_1	216925.63	199853.97	1	4030	39	gunstig	RapportageHR	0	100	0.6295	1
168886_2018-08-24	17767	168886_1	215069.64	199854.06	1	4030	39	ongunstig	RapportageHR	1	28.5714	-0.2516	0.4627
111918_2018-09-05	17779	111918_1	187933.57	229838.13	1	4030	39	gunstig	RapportageHR	0	71.4286	0.21	0.7143
191966_2018-09-07	17781	191966_1	163709.62	227310.1	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.2086	0.4986
219446_2018-09-14	17788	219446_1	193661.63	192814.14	1	4030	39	ongunstig	RapportageHR	2	14.2857	-0.2905	0.5738
234974_2018-09-21	17795	234974_1	166557.58	229326.11	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.086	0.5426
226606_2018-09-24	17798	226606_1	187997.57	229934.09	1	4030	39	gunstig	RapportageHR	0	71.4286	0.3035	0.8254
212062_2018-10-10	17814	212062_1	179965.61	242382.1	1	4030	39	gunstig	RapportageHR	0	71.4286	0.451	0.7857
226014_2019-06-24	18071	226014_1	154461.64	232270.05	1	4030	39	gunstig	RapportageHR	0	57.1429	0.1214	0.6571
54994_2019-08-02	18110	54994_1	223869.6	187022.11	1	4030	39	gunstig	RapportageHR	0	71.4286	0.2989	0.7937
37330_2019-08-06	18114	37330_1	231869.55	189646.08	1	4030	39	ongunstig	RapportageHR	2	42.8571	-0.2939	0.5703
77394_2019-08-08	18116	77394_1	237949.6	187182.1	1	4030	39	ongunstig	RapportageHR	1	85.7143	0.4587	0.9921
91122_2019-08-08	18116	91122_1	238013.59	184814.19	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1037	0.4677
27602_2019-08-19	18127	27602_1	229373.56	194638.1	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1362	0.631
267190_2019-08-22	18130	267190_1	216477.6	199758.12	1	4030	39	gunstig	RapportageHR	0	71.4286	0.2286	0.8
492470_2019-08-22	18130	492470_1	215549.63	200398.12	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4857	0.8571
136402_2019-08-23	18131	136402_1	219389.57	197646.08	1	4030	39	ongunstig	RapportageHR	1	42.8571	0.1214	0.6929
218322_2019-08-23	18131	218322_1	220221.61	196846.13	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4129	0.8914
54482_2019-08-23	18131	54482_1	220445.65	197134.08	1	4030	39	ongunstig	RapportageHR	1	42.8571	0.0143	0.6214
92382_2019-09-02	18141	92382_1	163677.5	225614.13	1	4030	39	ongunstig	RapportageHR	2	28.5714	-0.2312	0.5545
42934_2019-09-10	18149	42934_1	213949.7	198350.21	1	4030	39	gunstig	RapportageHR	0	57.1429	0.064	0.5783
26322_2022-08-24	19228	26322_1	222973.64	188302.12	1	4030	39	gunstig	RapportageHR	0	85.7143	0.591	0.8571
75474_2022-08-24	19228	75474_1	223197.56	189358.13	1	4030	39	gunstig	RapportageHR	0	85.7143	0.3724	0.8571
9938_2022-08-24	19228	9938_1	223645.61	189070.11	1	4030	39	gunstig	RapportageHR	0	100	0.6581	1
28370_2022-08-30	19234	28370_1	224925.62	189998.19	1	4030	39	gunstig	RapportageHR	0	57.1429	0.0675	0.746
12274_2022-08-31	19235	12274_1	239965.6	185454.1	1	4030	39	ongunstig	RapportageHR	0	42.8571	-0.2021	0.5193
2610_2022-08-31	19235	2610_1	228701.59	183310.17	0	4030	39	gunstig	RapportageHR	0	85.7143	0.3386	0.9286
28658_2022-08-31	19235	28658_1	240317.63	185614.12	1	4030	39	ongunstig	RapportageHR	1	28.5714	-0.2416	0.487
44626_2022-09-01	19236	44626_1	238205.6	186638.1	1	4030	39	gunstig	RapportageHR	0	100	0.6438	1
72690_2022-09-01	19236	72690_1	239325.53	181326.1	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0252	0.689
102098_2022-09-06	19241	102098_1	224477.59	192718.12	1	4030	39	gunstig	RapportageHR	0	85.7143	0.5365	0.9841
151250_2022-09-06	19241	151250_1	224445.54	193870.16	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.4914	0.8557
23762_2022-09-07	19242	23762_1	226109.62	194286.12	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1414	0.6414
111326_2022-09-13	19248	111326_1	155069.52	231854	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1122	0.5913
94942_2022-09-13	19248	94942_1	154685.54	231918.21	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4667	0.8571
128722_2022-09-20	19255	128722_1	226685.59	186318.14	0	4030	39	gunstig	RapportageHR	0	71.4286	0.3651	0.8413
370386_2022-09-20	19255	370386_2	224573.66	188078.09	1	4030	39	gunstig	RapportageHR	0	100	0.4643	1
853714_2022-09-20	19255	853714_2	224957.64	188174.08	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.3071	0.9071
30290_2022-09-29	19264	30290_1	240541.72	187054.14	0	4030	39	ongunstig	RapportageHR	0	42.8571	0.0048	0.7048
20406_2022-10-07	19272	20406_1	218621.68	196750.1	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.12	0.6414
21430_2022-10-07	19272	21430_1	216413.53	198957.99	1	4030	39	gunstig	RapportageHR	0	71.4286	0.1857	0.7143
29622_2022-10-13	19278	29622_1	217117.53	199886.05	1	4030	39	gunstig	RapportageHR	0	85.7143	0.5795	0.8571
50102_2022-10-13	19278	50102_1	215933.71	201294.8	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4071	0.8571
95158_2022-10-13	19278	95158_1	216893.5	199470.07	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0843	0.7129
734_2023-06-15	19523	734_1	153661.56	233774.2	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1786	0.75
60894_2023-06-16	19524	60894_1	163581.59	226862.11	1	4030	39	gunstig	RapportageHR	0	57.1429	0.094	0.5726
160926_2023-08-18	19587	160926_1	174589.6	224078.1	1	4030	39	ongunstig	RapportageHR	1	28.5714	-0.2078	0.5065
43566_2023-08-23	19592	43566_1	195709.55	224462.2	1	4030	39	gunstig	RapportageHR	0	57.1429	0.2656	0.746
152534_2023-08-24	19593	152534_1	179485.59	207822.11	1	4030	39	ongunstig	RapportageHR	1	28.5714	-0.1903	0.5383
29654_2023-08-24	19593	29654_1	179869.59	207918.11	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1205	0.7009
13686_2023-08-28	19597	13686_1	214493.59	216974.15	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1266	0.4677
272630_2023-08-30	19599	272630_1	199901.59	213358.11	0	4030	39	ongunstig	RapportageHR	0	42.8571	-0.049	0.6295
10706_2023-09-07	19607	10706_1	227869.59	193454.11	1	4030	39	gunstig	RapportageHR	0	100	0.6581	1
125394_2023-09-07	19607	125394_1	226973.63	193230.04	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1071	0.6929
134098_2023-09-07	19607	134098_1	228733.61	194830.12	1	4030	39	ongunstig	RapportageHR	2	57.1429	0.0992	0.8135
27090_2023-09-07	19607	27090_1	227805.55	192878.06	1	4030	39	ongunstig	RapportageHR	1	85.7143	0.4487	0.9563
35794_2023-09-07	19607	35794_1	228317.55	195246.13	1	4030	39	ongunstig	RapportageHR	1	28.5714	-0.176	0.5383
93138_2023-09-08	19608	93138_1	228893.61	194478.11	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1323	0.4677
91410_2024-06-19	19893	91410_1	222621.71	216941.99	1	4030	39	gunstig	RapportageHR	0	57.1429	0.0119	0.6905
191698_2024-06-21	19895	191698_1	224445.52	194350.1	1	4030	39	ongunstig	RapportageHR	1	85.7143	0.5357	0.9643
57398_2024-06-24	19898	57398_1	194173.59	191950.11	1	4030	39	ongunstig	RapportageHR	1	57.1429	-0.0357	0.6786
100662_2024-06-25	19899	100662_1	191421.59	192174.11	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.181	0.6786
71238_2024-06-25	19899	71238_1	171709.59	169102.11	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0071	0.6214
159314_2024-07-02	19906	159314_1	238045.59	186126.16	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.2357	0.8214
175698_2024-07-02	19906	175698_1	238653.57	185902.19	1	4030	39	gunstig	RapportageHR	0	85.7143	0.581	0.8571
224850_2024-07-02	19906	224850_1	238077.58	186606.14	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.3259	0.8492
181234_2024-07-03	19907	181234_1	239037.63	183214.13	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.2	0.8214
190162_2024-07-05	19909	190162_1	224093.53	189038.17	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4167	0.8571
67282_2024-07-05	19909	67282_1	225181.59	188206.11	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4638	0.8571
120530_2024-07-08	19912	120530_1	224765.61	186926.19	0	4030	39	gunstig	RapportageHR	0	85.7143	0.4524	0.8571
145106_2024-07-08	19912	145106_1	224797.59	186894.11	0	4030	39	gunstig	RapportageHR	0	85.7143	0.4938	0.8571
47666_2024-07-08	19912	47666_1	227453.55	184942.06	0	4030	39	gunstig	RapportageHR	0	85.7143	0.401	0.8571
