id	type_analysis	criterium	status_criterium	aggregatiemethode	index_min_criterium	index_harm_criterium	versie	kwaliteitsniveau
199122_2018-08-07	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
199122_2018-08-07	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.39917695473251	Versie 3	1
200630_2018-07-31	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
200630_2018-07-31	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
200630_2018-07-31	4030	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
20086_2023-09-13	2310	Structuur	1	RapportageHR	-0.76	-0.472893366345087	Versie 3	1
20086_2023-09-13	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
20086_2023-09-13	2310	Verstoring	1	RapportageHR	0.94	0.972109996090186	Versie 3	1
20178_2014-09-08	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
20178_2014-09-08	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
20178_2014-09-08	2310	Verstoring	0	RapportageHR	-0.25	0.386018237082067	Versie 3	1
20178_2022-09-07	2310	Structuur	1	RapportageHR	0	0.152	Versie 3	1
20178_2022-09-07	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
20178_2022-09-07	2310	Verstoring	1	RapportageHR	0.25	0.719457013574661	Versie 3	1
20406_2014-09-16	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
20406_2014-09-16	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
20406_2014-09-16	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
20406_2022-10-07	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
20406_2022-10-07	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
20406_2022-10-07	4030	Verstoring	0	RapportageHR	-0.75	-0.278048780487805	Versie 3	1
205501_2017-08-16	4030	Structuur	0	RapportageHR	-0.952	-0.912408759124087	Versie 3	1
205501_2017-08-16	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
205501_2017-08-16	4030	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
206546_2018-08-09	2310	Structuur	1	RapportageHR	0	0.254658385093168	Versie 3	1
206546_2018-08-09	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
206546_2018-08-09	2310	Verstoring	0	RapportageHR	-0.411111111111111	-0.0140344157798264	Versie 3	1
207314_2018-08-03	2310	Structuur	0	RapportageHR	-0.25	0.0227272727272725	Versie 3	1
207314_2018-08-03	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
207314_2018-08-03	2310	Verstoring	1	RapportageHR	0.7	0.903804737975592	Versie 3	1
208350_2017-09-07	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
208350_2017-09-07	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
208350_2017-09-07	4010	Verstoring	0	RapportageHR	-0.75	-0.560975609756098	Versie 3	1
212062_2018-10-10	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
212062_2018-10-10	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
212062_2018-10-10	4030	Verstoring	1	RapportageHR	0.99	0.997490589711418	Versie 3	1
212446_2023-06-28	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
212446_2023-06-28	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
212446_2023-06-28	4010	Verstoring	0	RapportageHR	-0.75	-0.560975609756098	Versie 3	1
213366_2023-08-30	2330_bu	Structuur	0	RapportageHR	-0.9	-0.9	Versie 3	1
213366_2023-08-30	2330_bu	Vegetatie	1	RapportageHR	0	0	Versie 3	1
213366_2023-08-30	2330_bu	Verstoring	1	RapportageHR	-0.988888888888889	-0.967042497831743	Versie 3	1
213942_2014-09-05	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
213942_2014-09-05	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
213942_2014-09-05	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.578813018506701	Versie 3	1
213942_2022-10-13	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
213942_2022-10-13	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
213942_2022-10-13	2310	Verstoring	1	RapportageHR	0.718	0.897184039987213	Versie 3	1
21430_2014-09-09	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
21430_2014-09-09	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
21430_2014-09-09	4030	Verstoring	0	RapportageHR	-0.5	-0.0880000000000001	Versie 3	1
21430_2022-10-07	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
21430_2022-10-07	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
21430_2022-10-07	4030	Verstoring	1	RapportageHR	0.7	0.815881939564301	Versie 3	1
216018_2018-08-02	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
216018_2018-08-02	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
216018_2018-08-02	4010	Verstoring	0	RapportageHR	-0.75	-0.555555555555556	Versie 3	1
216018_2024-06-21	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
216018_2024-06-21	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
216018_2024-06-21	4010	Verstoring	1	RapportageHR	0.94	0.969543147208122	Versie 3	1
216786_2018-07-30	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
216786_2018-07-30	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
216786_2018-07-30	2310	Verstoring	1	RapportageHR	0.9	0.954317328723452	Versie 3	1
217014_2018-08-07	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
217014_2018-08-07	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
217014_2018-08-07	4030	Verstoring	0	RapportageHR	-0.25	0.411764705882353	Versie 3	1
21714_2014-09-19	2330_bu	Structuur	0	RapportageHR	-0.85	-0.722375690607735	Versie 3	1
21714_2014-09-19	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
21714_2014-09-19	2330_bu	Verstoring	1	RapportageHR	1	1	Versie 3	1
21714_2022-09-09	2330_bu	Structuur	1	RapportageHR	0.0611111111111111	0.351605407689058	Versie 3	1
21714_2022-09-09	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
21714_2022-09-09	2330_bu	Verstoring	1	RapportageHR	1	1	Versie 3	1
218322_2014-09-19	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
218322_2014-09-19	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
218322_2014-09-19	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
218322_2019-08-23	4030	Structuur	0	RapportageHR	-0.76	-0.612903225806452	Versie 3	1
218322_2019-08-23	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
218322_2019-08-23	4030	Verstoring	1	RapportageHR	0.25	0.719457013574661	Versie 3	1
219446_2018-09-14	4030	Structuur	0	RapportageHR	-0.5	-0.454545454545455	Versie 3	1
219446_2018-09-14	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
219446_2018-09-14	4030	Verstoring	0	RapportageHR	-0.75	-0.424978317432784	Versie 3	1
222194_2017-07-14	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
222194_2017-07-14	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
222194_2017-07-14	4030	Verstoring	0	RapportageHR	-0.25	0.404165818576566	Versie 3	1
222418_2023-07-06	2330_dw	Structuur	1	RapportageHR	0.266672797218358	0.266672797218358	Versie 3	1
222418_2023-07-06	2330_dw	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
222418_2023-07-06	2330_dw	Verstoring	1	RapportageHR	1	1	Versie 3	1
224850_2017-07-25	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
224850_2017-07-25	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
224850_2017-07-25	4030	Verstoring	0	RapportageHR	-0.583333333333333	-0.1065046481221	Versie 3	1
224850_2024-07-02	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
224850_2024-07-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
224850_2024-07-02	4030	Verstoring	0	RapportageHR	-0.0555555555555555	0.506776896687475	Versie 3	1
225334_2024-06-24	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
225334_2024-06-24	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
225334_2024-06-24	2310	Verstoring	0	RapportageHR	-0.305555555555556	0.353485342473995	Versie 3	1
225910_2014-09-23	2330_bu	Structuur	0	RapportageHR	-0.9	-0.80952380952381	Versie 3	1
225910_2014-09-23	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
225910_2014-09-23	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0369921164342024	Versie 3	1
225910_2022-09-09	2330_bu	Structuur	0	RapportageHR	-0.7	-0.478260869565218	Versie 3	1
225910_2022-09-09	2330_bu	Vegetatie	1	RapportageHR	0	0	Versie 3	1
225910_2022-09-09	2330_bu	Verstoring	1	RapportageHR	0.8	0.912806539509537	Versie 3	1
226014_2019-06-24	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
226014_2019-06-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
226014_2019-06-24	4030	Verstoring	1	RapportageHR	0.25	0.739130434782609	Versie 3	1
226230_2014-09-08	2330_bu	Structuur	1	RapportageHR	0.583333333333333	0.597101449275362	Versie 3	1
226230_2014-09-08	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
226230_2014-09-08	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0152621101526209	Versie 3	1
226606_2018-09-24	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
226606_2018-09-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
226606_2018-09-24	4030	Verstoring	1	RapportageHR	-0.222222222222222	0.389371268519201	Versie 3	1
229074_2018-08-01	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
229074_2018-08-01	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
229074_2018-08-01	4010	Verstoring	0	RapportageHR	-0.75	-0.555555555555556	Versie 3	1
229362_2022-09-28	2330_dw	Structuur	0	RapportageHR	-0.744304159407435	-0.744304159407435	Versie 3	1
229362_2022-09-28	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
229362_2022-09-28	2330_dw	Verstoring	1	RapportageHR	0.94	0.969543147208122	Versie 3	1
230110_2018-08-14	4010	Structuur	0	RapportageHR	-1	-1	Versie 3	1
230110_2018-08-14	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
230110_2018-08-14	4010	Verstoring	0	RapportageHR	-0.75	-0.611940298507463	Versie 3	1
233398_2018-08-08	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
233398_2018-08-08	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
233398_2018-08-08	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
234974_2018-09-21	4030	Structuur	0	RapportageHR	-0.952	-0.912408759124087	Versie 3	1
234974_2018-09-21	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
234974_2018-09-21	4030	Verstoring	0	RapportageHR	-0.75	-0.288888888888889	Versie 3	1
23538_2014-08-25	4010	Structuur	0	RapportageHR	-0.933333333333333	-0.933333333333333	Versie 3	1
23538_2014-08-25	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
23538_2014-08-25	4010	Verstoring	0	RapportageHR	-0.75	-0.68	Versie 3	1
23538_2022-09-01	4010	Structuur	0	RapportageHR	-1	-1	Versie 3	1
23538_2022-09-01	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
23538_2022-09-01	4010	Verstoring	0	RapportageHR	-0.555555555555556	-0.441860465116279	Versie 3	1
236370_2014-08-27	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
236370_2014-08-27	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
236370_2014-08-27	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.5472597299444	Versie 3	1
236370_2022-09-02	2330_bu	Structuur	1	RapportageHR	0.305555555555556	0.579831932773109	Versie 3	1
236370_2022-09-02	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
236370_2022-09-02	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.139966273187184	Versie 3	1
236530_2017-07-03	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
236530_2017-07-03	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
236530_2017-07-03	4010	Verstoring	0	RapportageHR	-0.75	-0.580645161290323	Versie 3	1
236530_2024-07-04	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
236530_2024-07-04	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
236530_2024-07-04	4010	Verstoring	1	RapportageHR	0.25	0.274509803921569	Versie 3	1
236754_2018-07-31	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
236754_2018-07-31	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
236754_2018-07-31	2310	Verstoring	0	RapportageHR	-0.75	-0.283394447354636	Versie 3	1
23762_2014-09-11	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
23762_2014-09-11	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
23762_2014-09-11	2310	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
23762_2022-09-07	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
23762_2022-09-07	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
23762_2022-09-07	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
238578_2022-09-28	2330_dw	Structuur	0	RapportageHR	-0.665267589795892	-0.665267589795892	Versie 3	1
238578_2022-09-28	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
238578_2022-09-28	2330_dw	Verstoring	0	RapportageHR	-0.222222222222222	0.12	Versie 3	1
239838_2017-09-07	4030	Structuur	0	RapportageHR	-0.952	-0.912408759124087	Versie 3	1
239838_2017-09-07	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
239838_2017-09-07	4030	Verstoring	0	RapportageHR	-0.75	-0.2991318074191	Versie 3	1
240466_2017-07-10	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
240466_2017-07-10	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
240466_2017-07-10	2310	Verstoring	0	RapportageHR	-0.75	-0.308104248482685	Versie 3	1
240466_2024-07-01	2310	Structuur	0	RapportageHR	-0.76	-0.647058823529412	Versie 3	1
240466_2024-07-01	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
240466_2024-07-01	2310	Verstoring	0	RapportageHR	-0.644444444444444	-0.303766307888319	Versie 3	1
241234_2017-07-25	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
241234_2017-07-25	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
241234_2017-07-25	4030	Verstoring	1	RapportageHR	0.2	0.46284957802416	Versie 3	1
241650_2017-07-26	4030	Structuur	0	RapportageHR	-0.5	-0.333333333333333	Versie 3	1
241650_2017-07-26	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
241650_2017-07-26	4030	Verstoring	0	RapportageHR	-0.25	0.340494092373792	Versie 3	1
242398_2017-08-21	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
242398_2017-08-21	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
242398_2017-08-21	2310	Verstoring	0	RapportageHR	-0.305555555555556	0.0358484817710978	Versie 3	1
242398_2024-06-20	2310	Structuur	1	RapportageHR	-0.5	-0.083029197080292	Versie 3	1
242398_2024-06-20	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
242398_2024-06-20	2310	Verstoring	1	RapportageHR	0.8	0.91903227853009	Versie 3	1
243698_2017-07-04	4010	Structuur	0	RapportageHR	-0.9	-0.9	Versie 3	1
243698_2017-07-04	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
243698_2017-07-04	4010	Verstoring	0	RapportageHR	-0.888888888888889	-0.846153846153846	Versie 3	1
243698_2024-07-04	4010	Structuur	0	RapportageHR	-0.933333333333333	-0.933333333333333	Versie 3	1
243698_2024-07-04	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
243698_2024-07-04	4010	Verstoring	0	RapportageHR	-0.988888888888889	-0.978723404255319	Versie 3	1
245458_2018-08-01	2310	Structuur	1	RapportageHR	-0.5	-0.146200520080902	Versie 3	1
245458_2018-08-01	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
245458_2018-08-01	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.39917695473251	Versie 3	1
251090_2018-09-11	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
251090_2018-09-11	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
251090_2018-09-11	4010	Verstoring	0	RapportageHR	-0.75	-0.555555555555556	Versie 3	1
255350_2023-08-28	2330_dw	Structuur	0	RapportageHR	-0.36239103362391	-0.36239103362391	Versie 3	1
255350_2023-08-28	2330_dw	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
255350_2023-08-28	2330_dw	Verstoring	1	RapportageHR	0.7	0.837837837837838	Versie 3	1
256978_2018-08-06	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
256978_2018-08-06	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
256978_2018-08-06	2310	Verstoring	0	RapportageHR	-0.75	-0.392857142857143	Versie 3	1
258782_2018-08-13	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
258782_2018-08-13	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
258782_2018-08-13	2310	Verstoring	1	RapportageHR	1	1	Versie 3	1
25974_2023-08-28	2330_bu	Structuur	0	RapportageHR	-0.9	-0.80952380952381	Versie 3	1
25974_2023-08-28	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
25974_2023-08-28	2330_bu	Verstoring	1	RapportageHR	-0.333333333333333	0.2	Versie 3	1
260306_2018-07-27	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
260306_2018-07-27	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
260306_2018-07-27	4030	Verstoring	1	RapportageHR	0.7	0.827075439200827	Versie 3	1
2610_2014-08-25	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
2610_2014-08-25	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
2610_2014-08-25	4030	Verstoring	1	RapportageHR	-0.5	0.132706059465562	Versie 3	1
2610_2022-08-31	4030	Structuur	0	RapportageHR	-0.5	-0.333333333333333	Versie 3	1
2610_2022-08-31	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
2610_2022-08-31	4030	Verstoring	1	RapportageHR	0	0.578575570667932	Versie 3	1
261854_2019-08-05	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
261854_2019-08-05	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
261854_2019-08-05	4010	Verstoring	0	RapportageHR	-0.25	0.0754716981132075	Versie 3	1
26322_2014-09-02	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
26322_2014-09-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
26322_2014-09-02	4030	Verstoring	1	RapportageHR	0.7	0.891654465592972	Versie 3	1
26322_2022-08-24	4030	Structuur	1	RapportageHR	0.5	0.578947368421053	Versie 3	1
26322_2022-08-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
26322_2022-08-24	4030	Verstoring	1	RapportageHR	0.97	0.992414664981036	Versie 3	1
265170_2018-08-06	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
265170_2018-08-06	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
265170_2018-08-06	4010	Verstoring	0	RapportageHR	-0.75	-0.564102564102564	Versie 3	1
266294_2018-09-12	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
266294_2018-09-12	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
266294_2018-09-12	2310	Verstoring	0	RapportageHR	-0.305555555555556	0.357029689329752	Versie 3	1
266834_2017-07-14	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
266834_2017-07-14	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
266834_2017-07-14	4030	Verstoring	0	RapportageHR	-0.305555555555556	-0.108367626886145	Versie 3	1
267190_2014-09-08	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
267190_2014-09-08	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
267190_2014-09-08	4030	Verstoring	1	RapportageHR	0	0.590163934426229	Versie 3	1
267190_2019-08-22	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
267190_2019-08-22	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
267190_2019-08-22	4030	Verstoring	1	RapportageHR	0.25	0.690005408978905	Versie 3	1
267474_2018-08-01	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
267474_2018-08-01	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
267474_2018-08-01	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
269298_2017-07-04	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
269298_2017-07-04	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
269298_2017-07-04	4010	Verstoring	1	RapportageHR	0.25	0.538461538461538	Versie 3	1
269298_2024-07-04	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
269298_2024-07-04	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
269298_2024-07-04	4010	Verstoring	0	RapportageHR	-0.25	0.0909090909090911	Versie 3	1
27090_2015-06-01	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
27090_2015-06-01	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
27090_2015-06-01	2310	Verstoring	0	RapportageHR	-0.75	-0.281461607256931	Versie 3	1
27090_2023-09-07	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
27090_2023-09-07	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
27090_2023-09-07	4030	Verstoring	0	RapportageHR	-0.305555555555556	0.333064027469198	Versie 3	1
272630_2023-08-30	4030	Structuur	0	RapportageHR	-0.76	-0.675675675675676	Versie 3	1
272630_2023-08-30	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
272630_2023-08-30	4030	Verstoring	1	RapportageHR	-0.333333333333333	0.212121212121212	Versie 3	1
272850_2018-08-02	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
272850_2018-08-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
272850_2018-08-02	4030	Verstoring	0	RapportageHR	-0.75	-0.278048780487805	Versie 3	1
274002_2022-09-29	2330_dw	Structuur	0	RapportageHR	-0.557476231633535	-0.557476231633535	Versie 3	1
274002_2022-09-29	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
274002_2022-09-29	2330_dw	Verstoring	0	RapportageHR	-0.0555555555555555	0.26171875	Versie 3	1
275382_2018-08-09	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
275382_2018-08-09	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
275382_2018-08-09	2310	Verstoring	0	RapportageHR	-0.25	0.346278317152104	Versie 3	1
275830_2017-07-13	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
275830_2017-07-13	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
275830_2017-07-13	4030	Verstoring	0	RapportageHR	-0.25	0.398773006134969	Versie 3	1
27602_2014-09-09	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
27602_2014-09-09	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
27602_2014-09-09	4030	Verstoring	1	RapportageHR	0.25	0.719457013574661	Versie 3	1
27602_2019-08-19	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
27602_2019-08-19	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
27602_2019-08-19	4030	Verstoring	0	RapportageHR	-0.583333333333333	0.016794909234144	Versie 3	1
276438_2023-08-24	2330_dw	Structuur	0	RapportageHR	-0.644346814158135	-0.644346814158135	Versie 3	1
276438_2023-08-24	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
276438_2023-08-24	2330_dw	Verstoring	0	RapportageHR	-0.444444444444444	-0.130434782608696	Versie 3	1
277214_2018-08-20	4010	Structuur	0	RapportageHR	-0.966666666666666	-0.966666666666666	Versie 3	1
277214_2018-08-20	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
277214_2018-08-20	4010	Verstoring	0	RapportageHR	-0.75	-0.555803571428571	Versie 3	1
279146_2024-06-20	2310	Structuur	1	RapportageHR	0	0.0807453416149069	Versie 3	1
279146_2024-06-20	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
279146_2024-06-20	2310	Verstoring	1	RapportageHR	0.3	0.696737044145874	Versie 3	1
279478_2014-09-03	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
279478_2014-09-03	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
279478_2014-09-03	4030	Verstoring	0	RapportageHR	-0.75	-0.279620853080569	Versie 3	1
279478_2019-08-22	4010	Structuur	0	RapportageHR	-0.933333333333333	-0.933333333333333	Versie 3	1
279478_2019-08-22	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
279478_2019-08-22	4010	Verstoring	0	RapportageHR	-0.75	-0.558139534883721	Versie 3	1
28126_2016-10-11	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
28126_2016-10-11	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
28126_2016-10-11	4010	Verstoring	0	RapportageHR	-0.75	-0.571428571428571	Versie 3	1
28126_2023-06-28	4010	Structuur	0	RapportageHR	-0.9	-0.9	Versie 3	1
28126_2023-06-28	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
28126_2023-06-28	4010	Verstoring	0	RapportageHR	-0.75	-0.571428571428571	Versie 3	1
281554_2018-08-02	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
281554_2018-08-02	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
281554_2018-08-02	2310	Verstoring	0	RapportageHR	-0.75	-0.287565481113868	Versie 3	1
282322_2017-07-28	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
282322_2017-07-28	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
282322_2017-07-28	4030	Verstoring	0	RapportageHR	-0.75	-0.284210526315789	Versie 3	1
282678_2018-09-12	2310	Structuur	1	RapportageHR	-0.5	-0.154302670623146	Versie 3	1
282678_2018-09-12	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
