plot_id	segment_id	perimeter_cm	dbh_mm	height_m	name_nl	status_tree	coppice_individual	intact_tree	tree_id	date_assessment
15782	1	142	452	23	Zwarte els	levend	Hakhoutstoof	Intacte boom	7	16562
15782	1	29	91	8	Zwarte els	levend	Hakhoutstoof	Intacte boom	8	16562
15782	1	52	173	12.6	Zwarte els	levend	Individuele boom	Intacte boom	9	16562
15782	1	69	230	9.8	Zwarte els	levend	Individuele boom	Niet intacte boom	10	16562
15782	1	86	273	21.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	11	16562
15782	1	35	116	8.3	Zwarte els	levend	Individuele boom	Intacte boom	12	16562
15782	1	27	87	6.9	Hazelaar	levend	Hakhoutstoof	Intacte boom	13	16562
15782	1	57	190	17.7	Zwarte els	levend	Individuele boom	Intacte boom	14	16562
15782	1	60	200	4.8	Zwarte els	dood	Individuele boom	Niet intacte boom	15	16562
15782	1	37	123	4.9	Zwarte els	levend	Individuele boom	Niet intacte boom	16	16562
15782	1	53	176	15.3	Zwarte els	levend	Individuele boom	Intacte boom	17	16562
15782	1	50	160	3.9	Zwarte els	dood	Hakhoutstoof	Niet intacte boom	18	16562
15782	1	51	170	11.8	Gewone es	levend	Individuele boom	Intacte boom	19	16562
15782	1	68	226	5.3	Zwarte els	dood	Individuele boom	Niet intacte boom	20	16562
15782	1	42	140	6.9	Zwarte els	levend	Individuele boom	Intacte boom	21	16562
15782	1	37	119	10.1	Gewone es	levend	Hakhoutstoof	Niet intacte boom	22	16562
15782	1	106	353	22.4	Zwarte els	levend	Individuele boom	Intacte boom	23	16562
15782	1	26	86	9.9	Gewone es	levend	Individuele boom	Intacte boom	24	16562
15782	1	79	263	5.5	Zwarte els	dood	Individuele boom	Niet intacte boom	25	16562
15782	1	52	173	13.9	Zwarte els	levend	Individuele boom	Intacte boom	26	16562
16633	1	183	583	43	Populier	levend	Individuele boom	Intacte boom	1	16559
16633	1	202	643	43.1	Populier	levend	Individuele boom	Intacte boom	2	16559
16633	1	149	474	38.2	Populier	levend	Individuele boom	Intacte boom	3	16559
16633	1	216	688	43.8	Populier	levend	Individuele boom	Intacte boom	4	16559
16633	1	223	710	40.3	Populier	levend	Individuele boom	Intacte boom	5	16559
16633	1	186	592	40.5	Populier	levend	Individuele boom	Intacte boom	6	16559
16633	1	253	805	44.5	Populier	levend	Individuele boom	Intacte boom	7	16559
16633	1	30	96	6.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	8	16559
16633	1	178	567	34.2	Populier	levend	Individuele boom	Intacte boom	9	16559
16633	1	24	76	5.8	Gewone vlier	levend	Hakhoutstoof	Intacte boom	10	16559
16633	1	225	716	44.6	Populier	levend	Individuele boom	Intacte boom	11	16559
16633	1	215	684	45.7	Populier	levend	Individuele boom	Intacte boom	12	16559
16633	1	185	589	38.7	Populier	levend	Individuele boom	Intacte boom	13	16559
16633	1	223	710	43.4	Populier	levend	Individuele boom	Intacte boom	14	16559
18290	1	30	95	9.2	Populier	levend	Individuele boom	Intacte boom	1	17990
18290	1	30	94	9.2	Gewone es	levend	Hakhoutstoof	Intacte boom	2	17990
18290	1	40	127	13.5	Populier	levend	Individuele boom	Intacte boom	3	17990
18290	1	25	80	8.4	Populier	levend	Individuele boom	Intacte boom	4	17990
18290	1	31	99	8.3	Populier	levend	Individuele boom	Intacte boom	5	17990
18290	1	29	93	8.4	Gewone es	levend	Hakhoutstoof	Intacte boom	6	17990
18290	1	29	92	8.1	Populier	levend	Individuele boom	Intacte boom	7	17990
18290	1	36	115	10.6	Olm	levend	Hakhoutstoof	Intacte boom	8	17990
18290	1	190	605	21	Populier	levend	Individuele boom	Intacte boom	9	17990
18290	1	31	98	7.2	Olm	levend	Hakhoutstoof	Intacte boom	10	17990
18290	1	32	101	9.3	Olm	levend	Hakhoutstoof	Intacte boom	11	17990
18290	1	29	92	10.6	Olm	levend	Hakhoutstoof	Intacte boom	12	17990
18290	1	27	85	6.2	Olm	levend	Hakhoutstoof	Intacte boom	13	17990
18290	1	23	73	5.2	Olm	levend	Individuele boom	Intacte boom	14	17990
18290	1	25	80	8.3	Gewone es	levend	Individuele boom	Intacte boom	15	17990
18290	1	35	113	8.1	Olm	levend	Hakhoutstoof	Intacte boom	16	17990
18290	1	142	452	20.9	Gewone es	levend	Individuele boom	Intacte boom	17	17990
18290	1	210	668	31	Populier	levend	Individuele boom	Intacte boom	18	17990
18898	1	82	260	16.2	Berk	levend	Hakhoutstoof	Intacte boom	1	17991
18898	1	102	325	21	Berk	levend	Hakhoutstoof	Intacte boom	2	17991
18898	1	52	166	7.6	Inlandse eik	levend	Individuele boom	Intacte boom	3	17991
18898	1	23	73	5.5	Inlandse eik	levend	Individuele boom	Intacte boom	4	17991
18898	1	126	400	22.9	Berk	levend	Hakhoutstoof	Intacte boom	5	17991
18898	1	137	436	22.9	Amerikaanse eik	levend	Individuele boom	Intacte boom	6	17991
18898	1	40	127	7.7	Inlandse eik	levend	Individuele boom	Intacte boom	7	17991
18898	1	115	366	24.3	Inlandse eik	levend	Individuele boom	Intacte boom	8	17991
18898	1	172	547	26.6	Inlandse eik	levend	Individuele boom	Intacte boom	9	17991
18898	1	105	334	21.9	Inlandse eik	levend	Individuele boom	Intacte boom	10	17991
18898	1	123	392	19.8	Inlandse eik	levend	Individuele boom	Intacte boom	11	17991
18898	1	146	465	21.9	Inlandse eik	levend	Individuele boom	Intacte boom	12	17991
18898	1	229	729	24	Robinia (gewone)	levend	Individuele boom	Intacte boom	13	17991
18898	1	66	210	16.2	Berk	dood	Individuele boom	Intacte boom	14	17991
18898	1	74	236	10.4	Inlandse eik	levend	Individuele boom	Intacte boom	15	17991
18898	1	103	328	14.7	Berk	levend	Individuele boom	Intacte boom	16	17991
19762	1	72	229	11.8	Inlandse eik	levend	Individuele boom	Intacte boom	1	17994
19762	1	30	95	12.8	Berk	dood	Individuele boom	Intacte boom	2	17994
19762	1	68	216	16.5	Inlandse eik	levend	Individuele boom	Intacte boom	3	17994
19762	1	45	143	12.1	Inlandse eik	levend	Individuele boom	Intacte boom	4	17994
19762	1	70	223	16.5	Inlandse eik	levend	Individuele boom	Intacte boom	5	17994
19762	1	123	392	23.1	Grove den	levend	Individuele boom	Intacte boom	6	17994
19762	1	31	99	9.3	Inlandse eik	levend	Individuele boom	Intacte boom	7	17994
19762	1	32	102	8.1	Inlandse eik	levend	Individuele boom	Intacte boom	8	17994
19762	1	82	261	18.1	Inlandse eik	levend	Individuele boom	Intacte boom	9	17994
19762	1	111	353	19.9	Inlandse eik	levend	Individuele boom	Intacte boom	10	17994
19762	1	61	194	14.8	Inlandse eik	levend	Individuele boom	Intacte boom	11	17994
19762	1	103	328	17.5	Inlandse eik	levend	Individuele boom	Intacte boom	12	17994
19762	1	43	137	12.2	Inlandse eik	levend	Individuele boom	Intacte boom	13	17994
19762	1	35	111	7.3	Inlandse eik	levend	Individuele boom	Intacte boom	14	17994
19762	1	111	353	20.6	Inlandse eik	levend	Individuele boom	Intacte boom	15	17994
19762	1	135	430	22.1	Inlandse eik	levend	Individuele boom	Intacte boom	16	17994
19762	1	156	497	23	Inlandse eik	levend	Individuele boom	Intacte boom	17	17994
19762	1	128	407	22.1	Inlandse eik	levend	Individuele boom	Intacte boom	18	17994
19762	1	138	439	16.6	Grove den	levend	Individuele boom	Intacte boom	19	17994
19762	1	66	210	11.1	Inlandse eik	levend	Individuele boom	Intacte boom	20	17994
19762	1	56	178	12.9	Inlandse eik	levend	Individuele boom	Intacte boom	21	17994
19762	1	45	143	7.8	Inlandse eik	levend	Individuele boom	Intacte boom	22	17994
19762	1	25	80	7.4	Inlandse eik	levend	Individuele boom	Intacte boom	23	17994
19762	1	41	131	10.8	Amerikaanse vogelkers	levend	Individuele boom	Intacte boom	24	17994
20274	1	159	506	29.9	Berk	levend	Individuele boom	Intacte boom	1	17990
20274	1	96	306	27.4	Berk	levend	Individuele boom	Intacte boom	2	17990
20274	1	163	519	29.4	Gewone es	levend	Individuele boom	Intacte boom	3	17990
20274	1	168	535	31	Inlandse eik	levend	Individuele boom	Intacte boom	4	17990
20274	1	26	83	7.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	5	17990
20274	1	231	735	30.5	Amerikaanse eik	levend	Individuele boom	Intacte boom	6	17990
20274	1	25	80	10.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	7	17990
20274	1	30	95	8.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	8	17990
20274	1	36	114	9.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	9	17990
20274	1	25	80	9	Hazelaar	levend	Hakhoutstoof	Intacte boom	10	17990
20274	1	186	592	28.2	Tamme kastanje	levend	Individuele boom	Intacte boom	11	17990
20274	1	23	73	7.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	12	17990
20274	1	32	102	9	Hazelaar	levend	Hakhoutstoof	Intacte boom	13	17990
20274	1	39	124	10.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	14	17990
20274	1	210	668	23.8	Inlandse eik	levend	Individuele boom	Intacte boom	15	17990
20274	1	130	414	27.3	Inlandse eik	levend	Individuele boom	Intacte boom	16	17990
20470	1	87	277	19	Zwarte els	levend	Individuele boom	Intacte boom	1	17990
20470	1	23	73	8.6	Wilde lijsterbes	levend	Individuele boom	Intacte boom	2	17990
20470	1	74	236	19.2	Zwarte els	levend	Individuele boom	Intacte boom	3	17990
20470	1	27	86	8.2	Sporkehout	dood	Hakhoutstoof	Intacte boom	4	17990
20470	1	26	83	7.6	Wilde lijsterbes	levend	Hakhoutstoof	Intacte boom	5	17990
20470	1	143	455	20.3	Inlandse eik	levend	Individuele boom	Intacte boom	6	17990
20470	1	189	602	25.5	Inlandse eik	levend	Individuele boom	Intacte boom	7	17990
20470	1	141	449	17.4	Inlandse eik	dood	Individuele boom	Intacte boom	8	17990
20470	1	69	221	20.8	Zwarte els	levend	Hakhoutstoof	Intacte boom	9	17990
20470	1	65	207	19.3	Zwarte els	levend	Individuele boom	Intacte boom	10	17990
20470	1	73	232	20.5	Zwarte els	levend	Individuele boom	Intacte boom	11	17990
20470	1	23	73	7.6	Wilde lijsterbes	levend	Individuele boom	Intacte boom	12	17990
20470	1	74	236	22.2	Zwarte els	levend	Hakhoutstoof	Intacte boom	13	17990
20470	1	170	541	25.3	Inlandse eik	levend	Individuele boom	Intacte boom	14	17990
20470	1	196	624	22.4	Inlandse eik	levend	Individuele boom	Intacte boom	15	17990
20470	1	47	150	13	Zwarte els	levend	Individuele boom	Intacte boom	16	17990
20470	1	52	166	15	Zwarte els	levend	Individuele boom	Intacte boom	17	17990
20470	1	45	143	11	Zwarte els	levend	Individuele boom	Intacte boom	18	17990
20470	1	186	592	25	Inlandse eik	levend	Individuele boom	Intacte boom	19	17990
20470	1	136	433	17	Inlandse eik	dood	Individuele boom	Niet intacte boom	20	17990
20470	1	82	260	20.4	Zwarte els	levend	Hakhoutstoof	Intacte boom	21	17990
20470	1	55	176	15.9	Zwarte els	levend	Hakhoutstoof	Intacte boom	22	17990
20614	1	149	474	28.1	Tamme kastanje	levend	Individuele boom	Intacte boom	1	17709
20614	1	124	395	25.6	Tamme kastanje	levend	Individuele boom	Intacte boom	2	17709
20614	1	114	363	22.7	Tamme kastanje	levend	Individuele boom	Intacte boom	3	17709
20614	1	139	443	27	Tamme kastanje	levend	Hakhoutstoof	Intacte boom	4	17709
20614	1	135	430	28.7	Inlandse eik	levend	Individuele boom	Intacte boom	5	17709
20614	1	46	147	9	Tamme kastanje	levend	Hakhoutstoof	Intacte boom	6	17709
20614	1	74	236	20.8	Inlandse eik	levend	Individuele boom	Intacte boom	7	17709
20614	1	168	535	27.3	Tamme kastanje	levend	Individuele boom	Intacte boom	8	17709
20614	1	125	398	29.7	Tamme kastanje	levend	Individuele boom	Intacte boom	9	17709
20614	1	91	290	21	Tamme kastanje	levend	Hakhoutstoof	Intacte boom	10	17709
20614	1	138	439	33.4	Tamme kastanje	levend	Individuele boom	Intacte boom	11	17709
20614	1	106	337	23.2	Inlandse eik	levend	Individuele boom	Intacte boom	12	17709
20614	1	130	413	26	Tamme kastanje	levend	Hakhoutstoof	Intacte boom	13	17709
20614	1	63	201	17.2	Berk	levend	Individuele boom	Intacte boom	14	17709
20614	1	163	517	24	Tamme kastanje	levend	Hakhoutstoof	Intacte boom	15	17709
21025	1	54	171	12.3	Gewone es	levend	Hakhoutstoof	Niet intacte boom	1	18002
21025	1	55	175	3.1	Gewone es	dood	Hakhoutstoof	Niet intacte boom	2	18002
21025	1	88	280	18.7	Gewone es	levend	Individuele boom	Intacte boom	3	18002
21025	1	22	70	7.8	Amerikaanse vogelkers	levend	Hakhoutstoof	Intacte boom	4	18002
21025	1	130	414	26.8	Gewone es	levend	Individuele boom	Intacte boom	5	18002
21025	1	74	234	23.6	Gewone es	levend	Hakhoutstoof	Intacte boom	6	18002
21025	1	54	173	20.4	Gewone es	levend	Hakhoutstoof	Intacte boom	7	18002
21025	1	56	178	2.1	Boskers	dood	Individuele boom	Niet intacte boom	8	18002
21025	1	70	222	22	Gewone es	levend	Hakhoutstoof	Intacte boom	9	18002
22726	1	108	344	30.4	Inlandse eik	levend	Individuele boom	Intacte boom	1	17710
22726	1	142	452	30.3	Amerikaanse eik	levend	Individuele boom	Intacte boom	2	17710
22726	1	170	541	30.8	Amerikaanse eik	levend	Individuele boom	Intacte boom	3	17710
22726	1	243	773	32.8	Amerikaanse eik	levend	Individuele boom	Intacte boom	4	17710
22726	1	189	602	26.1	Amerikaanse eik	levend	Individuele boom	Intacte boom	5	17710
22726	1	216	688	34.5	Populier	levend	Individuele boom	Intacte boom	6	17710
22726	1	133	423	27.7	Inlandse eik	levend	Individuele boom	Intacte boom	7	17710
22726	1	49	156	18.2	Amerikaanse eik	levend	Hakhoutstoof	Intacte boom	8	17710
22726	1	80	255	20	Amerikaanse eik	levend	Hakhoutstoof	Intacte boom	9	17710
22726	1	28	89	9.8	Amerikaanse eik	levend	Hakhoutstoof	Intacte boom	10	17710
22726	1	157	500	26.6	Amerikaanse eik	levend	Individuele boom	Intacte boom	11	17710
22726	1	56	178	17.2	Amerikaanse eik	levend	Hakhoutstoof	Intacte boom	12	17710
22726	1	27	86	9.8	Amerikaanse eik	levend	Hakhoutstoof	Intacte boom	13	17710
22726	1	31	99	12.4	Amerikaanse eik	levend	Hakhoutstoof	Intacte boom	14	17710
22726	1	47	150	18.9	Amerikaanse eik	levend	Hakhoutstoof	Intacte boom	15	17710
22726	1	176	560	31.4	Amerikaanse eik	levend	Individuele boom	Intacte boom	16	17710
23238	1	204	649	30.3	Inlandse eik	levend	Individuele boom	Intacte boom	1	17711
23238	1	28	89	9	Amerikaanse vogelkers	levend	Hakhoutstoof	Intacte boom	2	17711
23238	1	29	92	9.7	Berk	levend	Individuele boom	Intacte boom	3	17711
23238	1	182	579	29.6	Witte en Grauwe abeel	levend	Individuele boom	Intacte boom	4	17711
23238	1	25	80	7.5	Hazelaar	levend	Individuele boom	Intacte boom	5	17711
23238	1	155	493	30	Inlandse eik	levend	Individuele boom	Intacte boom	6	17711
23238	1	65	207	27.5	Gewone es	levend	Individuele boom	Intacte boom	7	17711
23238	1	67	213	29.2	Gewone es	levend	Individuele boom	Intacte boom	8	17711
23238	1	187	595	26.3	Beuk	levend	Individuele boom	Intacte boom	9	17711
23238	1	145	462	32.6	Gewone es	levend	Individuele boom	Intacte boom	10	17711
23238	1	97	309	28.9	Inlandse eik	levend	Individuele boom	Intacte boom	11	17711
23238	1	23	73	9.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	12	17711
23238	1	80	255	26.7	Gewone es	levend	Individuele boom	Intacte boom	13	17711
23238	1	24	76	8.4	Hazelaar	levend	Individuele boom	Intacte boom	14	17711
23238	1	151	481	30.5	Inlandse eik	levend	Individuele boom	Intacte boom	15	17711
23238	1	142	452	26.5	Inlandse eik	levend	Individuele boom	Intacte boom	16	17711
23238	1	23	73	9	Amerikaanse vogelkers	levend	Hakhoutstoof	Intacte boom	17	17711
23238	1	29	92	4.9	Hazelaar	levend	Individuele boom	Intacte boom	18	17711
23238	1	31	99	8.2	Hazelaar	levend	Individuele boom	Intacte boom	19	17711
23238	1	39	124	17.1	Gewone es	levend	Individuele boom	Intacte boom	20	17711
23238	1	24	76	7.1	Hazelaar	levend	Individuele boom	Intacte boom	21	17711
23238	1	23	73	7.6	Hazelaar	levend	Individuele boom	Intacte boom	22	17711
23238	1	22	70	4.8	Hazelaar	levend	Individuele boom	Intacte boom	23	17711
23238	1	22	70	4.5	Hazelaar	levend	Individuele boom	Intacte boom	24	17711
23257	1	24	76	11.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	2	16621
23257	1	27	86	9.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	7	16621
23257	1	27	86	10.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	8	16621
23257	1	36	120	14.3	Berk	levend	Individuele boom	Intacte boom	9	16621
23257	1	44	141	19.9	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	10	16621
23257	1	46	147	18.9	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	11	16621
23257	1	245	816	32.8	Beuk	levend	Individuele boom	Intacte boom	12	16621
23257	1	303	1010	34.5	Inlandse eik	levend	Individuele boom	Intacte boom	13	16621
23257	1	146	486	30.3	Beuk	levend	Individuele boom	Intacte boom	14	16621
23257	1	27	86	9.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	15	16621
23257	1	45	142	18.9	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	17	16621
23257	2	95	316	17.4	Zwarte els	levend	Individuele boom	Intacte boom	1	16621
23257	2	24	76	11.4	Hazelaar	levend	Hakhoutstoof	Intacte boom	3	16621
23257	2	48	154	18.5	Zwarte els	levend	Hakhoutstoof	Intacte boom	4	16621
23257	2	68	226	17.6	Zwarte els	levend	Individuele boom	Intacte boom	5	16621
23257	2	29	96	13.6	Gewone esdoorn	levend	Individuele boom	Intacte boom	6	16621
23257	2	40	127	10.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	16	16621
23257	2	37	123	17	Berk	levend	Individuele boom	Intacte boom	18	16621
23257	2	33	110	9.1	Wilg species	levend	Individuele boom	Intacte boom	19	16621
23257	2	56	186	19.8	Zwarte els	levend	Individuele boom	Intacte boom	20	16621
23257	2	23	72	9.5	Hazelaar	levend	Hakhoutstoof	Intacte boom	21	16621
23257	2	55	175	18.6	Gewone es	levend	Hakhoutstoof	Intacte boom	22	16621
23257	2	40	128	18.4	Haagbeuk	levend	Hakhoutstoof	Intacte boom	23	16621
23385	1	201	640	46.4	Populier	levend	Individuele boom	Intacte boom	1	17687
23385	1	202	643	45.6	Populier	levend	Individuele boom	Intacte boom	2	17687
23385	1	162	516	41.9	Populier	levend	Individuele boom	Intacte boom	3	17687
23385	1	203	646	46.2	Populier	levend	Individuele boom	Intacte boom	4	17687
23385	1	27	87	10.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	5	17687
23385	1	181	576	47.3	Populier	levend	Individuele boom	Intacte boom	6	17687
23385	1	164	522	42.9	Populier	levend	Individuele boom	Intacte boom	7	17687
23385	1	205	653	42.8	Populier	levend	Individuele boom	Intacte boom	8	17687
23385	1	168	535	44.1	Populier	levend	Individuele boom	Intacte boom	9	17687
23385	1	23	73	11.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	10	17687
23385	1	115	366	41.8	Populier	levend	Individuele boom	Intacte boom	11	17687
23385	1	160	509	42.6	Populier	levend	Individuele boom	Intacte boom	12	17687
26393	1	238	793	43.7	Beuk	levend	Individuele boom	Intacte boom	1	17269
26393	1	46	153	19.2	Gewone es	levend	Individuele boom	Niet intacte boom	2	17269
26393	1	64	213	25.6	Zwarte els	levend	Hakhoutstoof	Intacte boom	3	17269
26393	1	74	236	29.7	Olm	levend	Hakhoutstoof	Intacte boom	4	17269
26393	1	323	1076	37.4	Beuk	levend	Individuele boom	Intacte boom	5	17269
26393	1	97	323	29.1	Gewone es	levend	Individuele boom	Intacte boom	6	17269
26393	1	77	256	25.4	Zwarte els	levend	Individuele boom	Intacte boom	7	17269
26393	1	152	506	36.9	Beuk	levend	Individuele boom	Intacte boom	8	17269
26393	1	78	260	22.9	Gewone esdoorn	levend	Individuele boom	Intacte boom	9	17269
26393	1	124	413	12.4	Boskers	dood	Individuele boom	Niet intacte boom	10	17269
26822	1	199	633	35.8	Populier	levend	Individuele boom	Intacte boom	1	17710
26822	1	27	86	9.3	Hazelaar	levend	Hakhoutstoof	Intacte boom	2	17710
26822	1	80	255	15.5	Gewone esdoorn	levend	Individuele boom	Intacte boom	3	17710
26822	1	27	86	8.9	Hazelaar	levend	Hakhoutstoof	Intacte boom	4	17710
26822	1	30	95	10.6	Hazelaar	levend	Hakhoutstoof	Intacte boom	5	17710
26822	1	27	86	10.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	6	17710
26822	1	25	80	6.5	Hazelaar	levend	Individuele boom	Intacte boom	7	17710
26822	1	47	150	11.6	Hazelaar	levend	Individuele boom	Intacte boom	8	17710
26822	1	25	80	8.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	9	17710
26822	1	151	481	28.6	Gewone es	levend	Individuele boom	Intacte boom	10	17710
26822	1	30	95	9.6	Hazelaar	dood	Individuele boom	Intacte boom	11	17710
26822	1	201	640	19.2	Populier	dood	Individuele boom	Niet intacte boom	12	17710
26822	1	34	108	11.3	Hazelaar	dood	Hakhoutstoof	Intacte boom	13	17710
26822	1	26	83	8.7	Hazelaar	levend	Hakhoutstoof	Intacte boom	14	17710
26822	1	28	89	8.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	15	17710
26822	1	23	73	8.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	16	17710
26822	1	219	697	31.8	Populier	levend	Individuele boom	Intacte boom	17	17710
26822	1	48	153	12	Berk	levend	Individuele boom	Intacte boom	18	17710
26822	1	146	465	31.4	Gewone esdoorn	levend	Individuele boom	Intacte boom	19	17710
26822	1	26	83	7.6	Hazelaar	levend	Individuele boom	Intacte boom	20	17710
26822	1	58	185	15.2	Gewone esdoorn	levend	Individuele boom	Intacte boom	21	17710
26822	1	191	608	36.5	Populier	levend	Individuele boom	Intacte boom	22	17710
26822	1	130	414	22.3	Gewone es	levend	Individuele boom	Intacte boom	23	17710
26822	1	23	73	7.6	Hazelaar	levend	Hakhoutstoof	Intacte boom	24	17710
26822	1	30	95	11.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	25	17710
26822	1	37	118	7.1	Hazelaar	dood	Hakhoutstoof	Intacte boom	26	17710
26822	1	24	76	8.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	27	17710
26822	1	28	89	5.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	28	17710
26822	1	78	248	17.4	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	29	17710
26822	1	58	185	11.1	Gewone esdoorn	levend	Hakhoutstoof	Intacte boom	30	17710
26822	1	22	70	8.4	Hazelaar	levend	Hakhoutstoof	Intacte boom	31	17710
26822	1	35	111	7.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	32	17710
26822	1	34	108	7.6	Hazelaar	levend	Hakhoutstoof	Intacte boom	33	17710
26822	1	26	83	8.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	34	17710
26822	1	28	89	8.9	Hazelaar	levend	Hakhoutstoof	Intacte boom	35	17710
26822	1	158	503	24.1	Gewone es	levend	Individuele boom	Intacte boom	36	17710
26822	2	167	532	26	Inlandse eik	levend	Individuele boom	Intacte boom	37	17710
26822	2	23	73	7.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	38	17710
26822	2	27	86	10.1	Hazelaar	levend	Hakhoutstoof	Intacte boom	39	17710
26822	2	23	73	8.8	Hazelaar	levend	Hakhoutstoof	Intacte boom	40	17710
26822	2	24	76	6.2	Hazelaar	levend	Hakhoutstoof	Intacte boom	41	17710
27474	1	97	309	18.1	Inlandse eik	levend	Individuele boom	Intacte boom	1	17989
27474	1	34	108	2.5	Berk	dood	Individuele boom	Niet intacte boom	2	17989
27474	1	36	114	11.3	Tamme kastanje	levend	Hakhoutstoof	Intacte boom	3	17989
27474	1	23	73	2.2	Tamme kastanje	dood	Hakhoutstoof	Niet intacte boom	4	17989
27474	1	57	181	20	Berk	levend	Individuele boom	Intacte boom	5	17989
27474	1	61	194	17.4	Berk	levend	Individuele boom	Intacte boom	6	17989
27474	1	45	143	21	Berk	levend	Individuele boom	Intacte boom	7	17989
27474	1	26	83	5.3	Tamme kastanje	levend	Individuele boom	Intacte boom	8	17989
27474	1	84	267	21.4	Inlandse eik	levend	Individuele boom	Intacte boom	9	17989
27474	1	149	474	22.3	Berk	levend	Individuele boom	Intacte boom	10	17989
27474	1	134	427	20.1	Inlandse eik	levend	Individuele boom	Intacte boom	11	17989
27474	1	127	404	22	Tamme kastanje	levend	Individuele boom	Intacte boom	12	17989
27474	1	110	350	7.8	Berk	dood	Individuele boom	Niet intacte boom	13	17989
27474	1	86	274	15.8	Inlandse eik	levend	Individuele boom	Intacte boom	14	17989
27474	1	152	484	24.5	Inlandse eik	levend	Individuele boom	Intacte boom	15	17989
27474	1	143	455	25.6	Inlandse eik	levend	Individuele boom	Intacte boom	16	17989
27474	1	60	191	15.6	Beuk	levend	Individuele boom	Intacte boom	17	17989
27474	1	75	239	NA	Inlandse eik	levend	Individuele boom	Intacte boom	18	17989
27474	1	55	175	10.4	Tamme kastanje	levend	Individuele boom	Intacte boom	19	17989
28546	1	85	271	33.2	Gewone es	levend	Individuele boom	Intacte boom	1	18002
28546	1	100	318	29.6	Gewone es	levend	Individuele boom	Intacte boom	2	18002
28546	1	23	73	5.2	Gewone es	levend	Hakhoutstoof	Intacte boom	3	18002
28546	1	62	197	18.2	Gewone es	levend	Individuele boom	Intacte boom	4	18002
28546	1	23	73	6.2	Gewone vlier	levend	Individuele boom	Intacte boom	5	18002
28546	1	106	337	22.5	Gewone es	levend	Individuele boom	Intacte boom	6	18002
28546	1	49	157	15.2	Gewone es	levend	Hakhoutstoof	Intacte boom	7	18002
28546	1	30	94	6.7	Gewone vlier	levend	Hakhoutstoof	Intacte boom	8	18002
28546	1	174	554	34.5	Populier	levend	Individuele boom	Intacte boom	9	18002
28546	1	143	455	29.9	Populier	levend	Individuele boom	Intacte boom	10	18002
28546	1	67	213	25.7	Gewone es	levend	Individuele boom	Intacte boom	11	18002
28546	1	95	302	26.5	Gewone es	levend	Individuele boom	Intacte boom	12	18002
28546	1	67	213	21.5	Gewone es	levend	Individuele boom	Intacte boom	13	18002
28546	1	55	175	14.8	Gewone es	dood	Individuele boom	Intacte boom	14	18002
28546	1	26	83	5.4	Hazelaar	levend	Individuele boom	Intacte boom	15	18002
28546	1	181	576	30.5	Populier	levend	Individuele boom	Intacte boom	16	18002
28546	1	193	614	28.9	Populier	levend	Individuele boom	Intacte boom	17	18002
28546	1	152	484	17.8	Gewone es	levend	Individuele boom	Intacte boom	18	18002
28546	1	68	216	16	Gewone es	levend	Individuele boom	Intacte boom	19	18002
28546	1	22	70	5	Meidoorn species	levend	Individuele boom	Intacte boom	20	18002
28546	1	31	99	6.6	Meidoorn species	levend	Individuele boom	Intacte boom	21	18002
28546	1	61	194	26.4	Gewone es	levend	Individuele boom	Intacte boom	22	18002
28546	1	192	611	36.7	Populier	levend	Individuele boom	Intacte boom	23	18002
31414	1	58	185	14.1	Zwarte els	levend	Individuele boom	Intacte boom	1	17988
31414	1	24	76	6.4	Sporkehout	levend	Individuele boom	Intacte boom	2	17988
31414	1	92	293	20	Zwarte els	levend	Individuele boom	Intacte boom	3	17988
31414	1	55	175	15.4	Zwarte els	levend	Individuele boom	Intacte boom	4	17988
