id	type_analysis	criterium	status_criterium	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
ZSCPQ242_2019-10-17	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ242_2019-10-17	1330_da	Vegetatie	0	RapportageHR	0	50	-0.0085	0.9558
ZSCPQ242_2019-10-17	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ242_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ242_2022-10-04	1330_da	Vegetatie	1	RapportageHR	0	100	0.0428	1
ZSCPQ242_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ243_2013-10-09	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ243_2013-10-09	1330_da	Vegetatie	0	RapportageHR	0	0	-0.684	0.316
ZSCPQ243_2013-10-09	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ243_2016-10-10	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ243_2016-10-10	1330_da	Vegetatie	1	RapportageHR	0	100	0.5161	1
ZSCPQ243_2016-10-10	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ243_2019-10-17	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ243_2019-10-17	1330_da	Vegetatie	1	RapportageHR	0	100	0.1449	1
ZSCPQ243_2019-10-17	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ243_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ243_2022-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.4392	0.5609
ZSCPQ243_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ244_2013-10-09	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ244_2013-10-09	1330_da	Vegetatie	0	RapportageHR	0	50	-0.1571	0.8072
ZSCPQ244_2013-10-09	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ244_2016-10-10	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ244_2016-10-10	1330_da	Vegetatie	1	RapportageHR	0	100	0.511	1
ZSCPQ244_2016-10-10	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ244_2019-10-17	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ244_2019-10-17	1330_da	Vegetatie	1	RapportageHR	0	100	0.3095	1
ZSCPQ244_2019-10-17	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ244_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ244_2022-10-04	1330_da	Vegetatie	0	RapportageHR	0	50	-0.4344	0.5656
ZSCPQ244_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ245_2013-10-09	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ245_2013-10-09	1330_da	Vegetatie	1	RapportageHR	0	100	0.285	1
ZSCPQ245_2013-10-09	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6333	0.9778
ZSCPQ245_2016-10-10	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ245_2016-10-10	1330_da	Vegetatie	1	RapportageHR	0	100	0.2158	1
ZSCPQ245_2016-10-10	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.5333	0.9778
ZSCPQ245_2019-10-11	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ245_2019-10-11	1330_da	Vegetatie	1	RapportageHR	0	100	0.1109	1
ZSCPQ245_2019-10-11	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.3222	0.9889
ZSCPQ245_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ245_2022-10-04	1330_da	Vegetatie	1	RapportageHR	0	100	0.1181	1
ZSCPQ245_2022-10-04	1330_da	Verstoring	0	RapportageHR	2	33.3333	0.2651	0.9318
ZSCPQ246_2013-10-14	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ246_2013-10-14	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8666	0.1334
ZSCPQ246_2013-10-14	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ246_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ246_2016-10-12	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ246_2016-10-12	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ246_2019-10-17	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ246_2019-10-17	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ246_2019-10-17	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ246_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ246_2022-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ246_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ247_2013-10-14	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ247_2013-10-14	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8666	0.1334
ZSCPQ247_2013-10-14	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ247_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ247_2016-10-12	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8834	0.1167
ZSCPQ247_2016-10-12	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ247_2019-10-17	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ247_2019-10-17	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ247_2019-10-17	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ247_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ247_2022-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ247_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ248_2013-10-14	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ248_2013-10-14	1330_da	Vegetatie	1	RapportageHR	0	100	0.3186	1
ZSCPQ248_2013-10-14	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ248_2016-10-10	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ248_2016-10-10	1330_da	Vegetatie	1	RapportageHR	0	100	0.5166	1
ZSCPQ248_2016-10-10	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ248_2019-10-17	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ248_2019-10-17	1330_da	Vegetatie	0	RapportageHR	0	50	-0.1081	0.8204
ZSCPQ248_2019-10-17	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ248_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ248_2022-10-04	1330_da	Vegetatie	1	RapportageHR	0	100	0.169	1
ZSCPQ248_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ253_2013-10-14	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ253_2013-10-14	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8666	0.1334
ZSCPQ253_2013-10-14	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ253_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ253_2016-10-12	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ253_2016-10-12	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ253_2019-10-17	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ253_2019-10-17	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ253_2019-10-17	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ253_2022-10-07	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ253_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ253_2022-10-07	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ254_2013-10-14	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ254_2013-10-14	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8834	0.1167
ZSCPQ254_2013-10-14	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ254_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ254_2016-10-12	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8666	0.1334
ZSCPQ254_2016-10-12	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ254_2019-10-15	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ254_2019-10-15	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8834	0.1167
ZSCPQ254_2019-10-15	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ254_2022-10-07	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ254_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ254_2022-10-07	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ256_2013-10-14	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ256_2013-10-14	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8834	0.1167
ZSCPQ256_2013-10-14	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ256_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ256_2016-10-12	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8834	0.1167
ZSCPQ256_2016-10-12	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ256_2019-10-15	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ256_2019-10-15	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ256_2019-10-15	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ256_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ256_2022-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ256_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ258_2013-10-14	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ258_2013-10-14	1330_da	Vegetatie	1	RapportageHR	0	100	0.4881	1
ZSCPQ258_2013-10-14	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ258_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7089	0.9589
ZSCPQ258_2016-10-12	1330_da	Vegetatie	1	RapportageHR	0	100	0.4884	1
ZSCPQ258_2016-10-12	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6444	0.9778
ZSCPQ258_2019-10-15	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ258_2019-10-15	1330_da	Vegetatie	1	RapportageHR	0	100	0.4574	1
ZSCPQ258_2019-10-15	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ258_2022-10-04	1330_da	Structuur	1	RapportageHR	0	100	1	1
ZSCPQ258_2022-10-04	1330_da	Vegetatie	0	RapportageHR	0	50	-0.0983	0.9017
ZSCPQ258_2022-10-04	1330_da	Verstoring	0	RapportageHR	1	66.6667	0.6556	0.9889
ZSCPQ273_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ273_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.3902	0.6098
ZSCPQ273_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ273_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ273_2016-10-12	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8334	0.1667
ZSCPQ273_2016-10-12	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ273_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ273_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8834	0.1167
ZSCPQ273_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ273_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ273_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ273_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ274_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ274_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	50	-0.3388	0.6612
ZSCPQ274_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ274_2016-10-12	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ274_2016-10-12	1330_da	Vegetatie	1	RapportageHR	0	100	0.3361	1
ZSCPQ274_2016-10-12	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ274_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ274_2019-10-07	1330_da	Vegetatie	1	RapportageHR	0	100	0.299	1
ZSCPQ274_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ274_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ274_2022-10-07	1330_da	Vegetatie	1	RapportageHR	0	100	0.231	1
ZSCPQ274_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ275_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ275_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.684	0.316
ZSCPQ275_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ275_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ275_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ275_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ275_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ275_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ275_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ275_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ275_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ275_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ276_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ276_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.684	0.316
ZSCPQ276_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ276_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ276_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	50	-0.4344	0.5656
ZSCPQ276_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ276_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ276_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	50	-0.2731	0.6912
ZSCPQ276_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ276_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ276_2022-10-07	1330_da	Vegetatie	1	RapportageHR	0	100	0.154	1
ZSCPQ276_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ277_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ277_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.7004	0.2996
ZSCPQ277_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.6968	1
ZSCPQ277_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ277_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ277_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ277_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ277_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ277_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ277_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ277_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ277_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ278_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ278_2013-10-04	1330_da	Vegetatie	1	RapportageHR	0	100	0.1872	1
ZSCPQ278_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.7079	1
ZSCPQ278_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ278_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	50	-0.1	0.75
ZSCPQ278_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ278_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ278_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-0.2758	0.7242
ZSCPQ278_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ278_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ278_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-0.7	0.3
ZSCPQ278_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ279_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ279_2013-10-04	1330_da	Vegetatie	1	RapportageHR	0	100	0.1966	1
ZSCPQ279_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ279_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ279_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	50	-0.0107	0.75
ZSCPQ279_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ279_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ279_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-0.6166	0.3833
ZSCPQ279_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ279_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ279_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-0.8334	0.1667
ZSCPQ279_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ281_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ281_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	50	-0.0983	0.9017
ZSCPQ281_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ281_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ281_2016-10-13	1330_da	Vegetatie	1	RapportageHR	0	100	0.269	1
ZSCPQ281_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ281_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ281_2019-10-07	1330_da	Vegetatie	1	RapportageHR	0	100	0.2608	1
ZSCPQ281_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ281_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ281_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	50	0.1933	0.75
ZSCPQ281_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ282_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ282_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.6334	0.3667
ZSCPQ282_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.5968	1
ZSCPQ282_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ282_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	50	-0.4344	0.5656
ZSCPQ282_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.5968	1
ZSCPQ282_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ282_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	50	-0.4342	0.5658
ZSCPQ282_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.6476	1
ZSCPQ282_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ282_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	50	-0.2604	0.7396
ZSCPQ282_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.6254	1
ZSCPQ283_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ283_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.3574	0.6426
ZSCPQ283_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ283_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ283_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	0	-0.6842	0.3158
ZSCPQ283_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ283_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ283_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-0.7005	0.2995
ZSCPQ283_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ283_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ283_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-0.7168	0.2832
ZSCPQ283_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ284_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ284_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.3902	0.6098
ZSCPQ284_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ284_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ284_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	50	-0.0428	0.6
ZSCPQ284_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ284_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ284_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	50	-0.0107	0.75
ZSCPQ284_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ284_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ284_2022-10-07	1330_da	Vegetatie	1	RapportageHR	0	100	0.3184	1
ZSCPQ284_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ285_2013-10-04	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ285_2013-10-04	1330_da	Vegetatie	0	RapportageHR	0	0	-0.7168	0.2832
ZSCPQ285_2013-10-04	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ285_2016-10-13	1330_da	Structuur	0	RapportageHR	1	75	0.7318	0.9818
ZSCPQ285_2016-10-13	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ285_2016-10-13	1330_da	Verstoring	1	RapportageHR	0	100	0.719	1
ZSCPQ285_2019-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ285_2019-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ285_2019-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ285_2022-10-07	1330_da	Structuur	0	RapportageHR	1	75	0.7216	0.9716
ZSCPQ285_2022-10-07	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ285_2022-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.681	1
ZSCPQ303_2013-10-07	1330_da	Structuur	0	RapportageHR	4	0	-0.7988	0.2012
ZSCPQ303_2013-10-07	1330_da	Vegetatie	0	RapportageHR	0	50	-0.4505	0.5495
ZSCPQ303_2013-10-07	1330_da	Verstoring	1	RapportageHR	0	100	0.9	1
ZSCPQ303_2016-10-17	1330_da	Structuur	0	RapportageHR	4	0	-0.7988	0.2012
ZSCPQ303_2016-10-17	1330_da	Vegetatie	0	RapportageHR	0	0	-0.7333	0.2666
ZSCPQ303_2016-10-17	1330_da	Verstoring	1	RapportageHR	0	100	0.9	1
ZSCPQ303_2017-10-09	1330_da	Structuur	0	RapportageHR	4	0	-0.7988	0.2012
ZSCPQ303_2017-10-09	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ303_2017-10-09	1330_da	Verstoring	1	RapportageHR	0	100	0.9	1
ZSCPQ303_2018-10-08	1330_da	Structuur	0	RapportageHR	4	0	-0.7988	0.2012
ZSCPQ303_2018-10-08	1330_da	Vegetatie	0	RapportageHR	0	0	-1	0
ZSCPQ303_2018-10-08	1330_da	Verstoring	1	RapportageHR	0	100	0.9	1
ZSCPQ303_2019-10-16	1330_da	Structuur	0	RapportageHR	2	50	0.219	0.719
ZSCPQ303_2019-10-16	1330_da	Vegetatie	0	RapportageHR	0	0	-0.7168	0.2832
ZSCPQ303_2019-10-16	1330_da	Verstoring	1	RapportageHR	0	100	0.9238	1
ZSCPQ303_2021-10-22	1330_da	Structuur	0	RapportageHR	2	50	0.219	0.719
