plot_id	layer	name_nl	name_sc	coverscale_name	cover_description	cover_mean
79986	herblayer	Vlotgras (G)	Glyceria	Londo	a2 : talrijk (1-3%)	2
79986	herblayer	Watermunt	Mentha aquatica L.	Londo	1 - : willekeurig (5-10%)	7
79986	herblayer	Wolfspoot	Lycopus europaeus L.	Londo	p1 : weinig talrijk (< 1%)	1
79986	shrublayer	Grauwe wilg (inclusief kruisingen)	Salix cinerea L. (incl. kruisingen)	Londo	p2 : weinig talrijk (1-3%)	2
90846	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	p2 : weinig talrijk (1-3%)	2
90846	herblayer	Schapenzuring	Rumex acetosella L.	Londo	r1 : sporadisch (< 1%)	1
90846	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	6 : willekeurig (55-65%)	60
90846	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	1 - : willekeurig (5-10%)	7
90846	mosslayer	Gewoon haarmos	Polytrichum commune	Londo	a1 : talrijk (< 1%)	1
90846	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	m4 : zeer talrijk (3-5%)	4
90846	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	m2 : zeer talrijk (1-3%)	2
90846	mosslayer	Pluisjesmos (G)	Dicranella species	Londo	m1 : zeer talrijk (< 1%)	1
90846	mosslayer	Ruig haarmos	Polytrichum piliferum	Londo	3 : willekeurig (25-35%)	30
94942	herblayer	Gewone dophei	Erica tetralix L.	Londo	1 - : willekeurig (5-10%)	7
94942	herblayer	Grove den	Pinus sylvestris L.	Londo	r2 : sporadisch (1-3%)	2
94942	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	1 + : willekeurig (10-15%)	12
94942	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	1 + : willekeurig (10-15%)	12
94942	herblayer	Trekrus	Juncus squarrosus L.	Londo	1 - : willekeurig (5-10%)	7
94942	herblayer	Zachte berk	Betula pubescens Ehrh.	Londo	p4 : weinig talrijk (3-5%)	4
94942	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	p1 : weinig talrijk (< 1%)	1
94942	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	a1 : talrijk (< 1%)	1
94942	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	a1 : talrijk (< 1%)	1
96978	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	NA	NA
96978	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	r1 : sporadisch (< 1%)	1
96978	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	r2 : sporadisch (1-3%)	2
96978	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	9 : willekeurig (85-95%)	90
98002	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	3 : willekeurig (25-35%)	30
98002	herblayer	Schapenzuring	Rumex acetosella L.	Londo	p1 : weinig talrijk (< 1%)	1
98002	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	1 - : willekeurig (5-10%)	7
98002	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	p1 : weinig talrijk (< 1%)	1
98002	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	9 : willekeurig (85-95%)	90
98002	mosslayer	Pluisjesmos (G)	Dicranella species	Londo	p1 : weinig talrijk (< 1%)	1
99521	herblayer	Biezenknoppen	Juncus conglomeratus L.	Londo	p1 : weinig talrijk (< 1%)	1
99521	herblayer	Engels raaigras	Lolium perenne L.	Londo	r1 : sporadisch (< 1%)	1
99521	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	a1 : talrijk (< 1%)	1
99521	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	p1 : weinig talrijk (< 1%)	1
99521	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	6 : willekeurig (55-65%)	60
99521	herblayer	Kropaar	Dactylis glomerata L.	Londo	r1 : sporadisch (< 1%)	1
99521	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	p1 : weinig talrijk (< 1%)	1
99521	herblayer	Margriet	Leucanthemum vulgare Lam.	Londo	p1 : weinig talrijk (< 1%)	1
99521	herblayer	Rood zwenkgras	Festuca rubra L.	Londo	p2 : weinig talrijk (1-3%)	2
99521	herblayer	Ruige zegge	Carex hirta L.	Londo	p2 : weinig talrijk (1-3%)	2
99521	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p1 : weinig talrijk (< 1%)	1
99521	herblayer	Veldzuring	Rumex acetosa L.	Londo	p1 : weinig talrijk (< 1%)	1
99521	herblayer	Witte klaver	Trifolium repens L.	Londo	p1 : weinig talrijk (< 1%)	1
100050	herblayer	Beenbreek	Narthecium ossifragum (L.) Huds.	Londo	5 : willekeurig (45-55%)	50
100050	herblayer	Gewone dophei	Erica tetralix L.	Londo	p2 : weinig talrijk (1-3%)	2
100050	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	p2 : weinig talrijk (1-3%)	2
100050	herblayer	Ronde zonnedauw	Drosera rotundifolia L.	Londo	5 - : willekeurig (45-50%)	47
100050	herblayer	Veenpluis	Eriophorum polystachion L.	Londo	a4 : talrijk (3-5%)	4
100050	herblayer	Wilde gagel	Myrica gale L.	Londo	2 : willekeurig (15-25%)	20
100050	mosslayer	Veenmos (G)	Sphagnum species	Londo	5 - : willekeurig (45-50%)	47
102098	herblayer	Bochtige smele	Deschampsia flexuosa (L.) Trin.	Londo	r1 : sporadisch (< 1%)	1
102098	herblayer	Pilzegge	Carex pilulifera L.	Londo	p1 : weinig talrijk (< 1%)	1
102098	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	10 : willekeurig (95-100%)	97
102098	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	p1 : weinig talrijk (< 1%)	1
102098	mosslayer	Gewoon haarmos	Polytrichum commune	Londo	p1 : weinig talrijk (< 1%)	1
102098	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	9 : willekeurig (85-95%)	90
102098	mosslayer	Pluisjesmos (G)	Dicranella species	Londo	p1 : weinig talrijk (< 1%)	1
102098	shrublayer	Grove den	Pinus sylvestris L.	Londo	r2 : sporadisch (1-3%)	2
105458	herblayer	Gewone dophei	Erica tetralix L.	Londo	p1 : weinig talrijk (< 1%)	1
105458	herblayer	Knolrus	Juncus bulbosus L.	Londo	p1 : weinig talrijk (< 1%)	1
105458	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	1 + : willekeurig (10-15%)	12
105458	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	p1 : weinig talrijk (< 1%)	1
111326	herblayer	Gewone dophei	Erica tetralix L.	Londo	2 : willekeurig (15-25%)	20
111326	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	p2 : weinig talrijk (1-3%)	2
111326	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	6 : willekeurig (55-65%)	60
111326	herblayer	Trekrus	Juncus squarrosus L.	Londo	r1 : sporadisch (< 1%)	1
111326	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	8 : willekeurig (75-85%)	80
117202	herblayer	Bochtige smele	Deschampsia flexuosa (L.) Trin.	Londo	2 : willekeurig (15-25%)	20
117202	herblayer	Gewoon struisgras	Agrostis capillaris L.	Londo	1 + : willekeurig (10-15%)	12
117202	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	2 : willekeurig (15-25%)	20
117202	herblayer	Pilzegge	Carex pilulifera L.	Londo	r1 : sporadisch (< 1%)	1
117202	herblayer	Schapenzuring	Rumex acetosella L.	Londo	p1 : weinig talrijk (< 1%)	1
117202	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	p2 : weinig talrijk (1-3%)	2
117202	herblayer	Zomereik	Quercus robur L.	Londo	r1 : sporadisch (< 1%)	1
117202	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	a1 : talrijk (< 1%)	1
117202	mosslayer	Groot laddermos	Pseudoscleropodium purum	Londo	1 : willekeurig (5-15%)	10
117202	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	m4 : zeer talrijk (3-5%)	4
117202	shrublayer	Amerikaanse vogelkers	Prunus serotina Ehrh.	Londo	r2 : sporadisch (1-3%)	2
118441	herblayer	Akkerdistel	Cirsium arvense (L.) Scop.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Engels raaigras	Lolium perenne L.	Londo	a4 : talrijk (3-5%)	4
118441	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	3 : willekeurig (25-35%)	30
118441	herblayer	Gewone braam (Rubus fruticosus groep)	Rubus fruticosus groep	Londo	p1 : weinig talrijk (< 1%)	1
118441	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Glanshaver	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Londo	2 : willekeurig (15-25%)	20
118441	herblayer	Grote brandnetel	Urtica dioica L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Heermoes	Equisetum arvense L.	Londo	3 : willekeurig (25-35%)	30
118441	herblayer	IJle dravik	Bromus sterilis L.	Londo	p2 : weinig talrijk (1-3%)	2
118441	herblayer	Jakobskruiskruid	Senecio jacobaea L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Kleine klaver	Trifolium dubium Sibth.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Knoopkruid s.l.	Centaurea L. subgenus Jacea	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Kropaar	Dactylis glomerata L.	Londo	p2 : weinig talrijk (1-3%)	2
118441	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Penningkruid	Lysimachia nummularia L.	Londo	p2 : weinig talrijk (1-3%)	2
118441	herblayer	Ringelwikke	Vicia hirsuta (L.) S.F. Gray	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Rood zwenkgras	Festuca rubra L.	Londo	r2 : sporadisch (1-3%)	2
118441	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p1 : weinig talrijk (< 1%)	1
118441	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Veldzuring	Rumex acetosa L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Witte klaver	Trifolium repens L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Zachte haver	Avenula pubescens (Huds.) Dum.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Zachte ooievaarsbek	Geranium molle L.	Londo	r1 : sporadisch (< 1%)	1
118441	herblayer	Zomereik	Quercus robur L.	Londo	r1 : sporadisch (< 1%)	1
122578	herblayer	Bochtige smele	Deschampsia flexuosa (L.) Trin.	Londo	p1 : weinig talrijk (< 1%)	1
122578	herblayer	Boekweit (G)	Fagopyrum	Londo	r2 : sporadisch (1-3%)	2
122578	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	r1 : sporadisch (< 1%)	1
122578	herblayer	Gewone braam (Rubus fruticosus groep)	Rubus fruticosus groep	Londo	r4 : sporadisch (3-5%)	4
122578	herblayer	Gewone dophei	Erica tetralix L.	Londo	p4 : weinig talrijk (3-5%)	4
122578	herblayer	Grote wederik	Lysimachia vulgaris L.	Londo	p1 : weinig talrijk (< 1%)	1
122578	herblayer	Grove den	Pinus sylvestris L.	Londo	p1 : weinig talrijk (< 1%)	1
122578	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	4 : willekeurig (35-45%)	40
122578	herblayer	Pitrus	Juncus effusus L.	Londo	r1 : sporadisch (< 1%)	1
122578	herblayer	Ronde ooievaarsbek	Geranium rotundifolium L.	Londo	r1 : sporadisch (< 1%)	1
122578	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	2 : willekeurig (15-25%)	20
122578	herblayer	Wilde lijsterbes	Sorbus aucuparia L.	Londo	r1 : sporadisch (< 1%)	1
122578	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	2 : willekeurig (15-25%)	20
122578	shrublayer	Ruwe berk	Betula pendula Roth	Londo	r1 : sporadisch (< 1%)	1
122578	shrublayer	Wilde gagel	Myrica gale L.	Londo	r2 : sporadisch (1-3%)	2
124278	herblayer	Bochtige smele	Deschampsia flexuosa (L.) Trin.	Londo	r1 : sporadisch (< 1%)	1
124278	herblayer	Struikhei (G)	Calluna	Londo	1 - : willekeurig (5-10%)	7
124278	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	4 : willekeurig (35-45%)	40
124278	mosslayer	Pluisjesmos (G)	Dicranella species	Londo	NA	NA
124278	mosslayer	Ruig haarmos	Polytrichum piliferum	Londo	4 : willekeurig (35-45%)	40
128657	herblayer	Engels raaigras	Lolium perenne L.	Londo	a1 : talrijk (< 1%)	1
128657	herblayer	Fioringras	Agrostis stolonifera L.	Londo	m4 : zeer talrijk (3-5%)	4
128657	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	2 : willekeurig (15-25%)	20
128657	herblayer	Gewone hoornbloem	Cerastium fontanum Baumg.	Londo	r1 : sporadisch (< 1%)	1
128657	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	p1 : weinig talrijk (< 1%)	1
128657	herblayer	Gewoon timoteegras	Phleum pratense L.	Londo	a1 : talrijk (< 1%)	1
128657	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	2 : willekeurig (15-25%)	20
128657	herblayer	Italiaans raaigras	Lolium multiflorum Lam.	Londo	1 - : willekeurig (5-10%)	7
128657	herblayer	Paardebloem (G)	Taraxacum	Londo	p1 : weinig talrijk (< 1%)	1
128657	herblayer	Rode klaver	Trifolium pratense L.	Londo	1 + : willekeurig (10-15%)	12
128657	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	4 : willekeurig (35-45%)	40
128657	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	a2 : talrijk (1-3%)	2
128657	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	r1 : sporadisch (< 1%)	1
128657	herblayer	Trosdravik	Bromus racemosus L.	Londo	a1 : talrijk (< 1%)	1
128657	herblayer	Veldzuring	Rumex acetosa L.	Londo	r1 : sporadisch (< 1%)	1
128657	herblayer	Voederwikke	Vicia sativa L. subsp. sativa	Londo	r1 : sporadisch (< 1%)	1
128657	herblayer	Witte klaver	Trifolium repens L.	Londo	a2 : talrijk (1-3%)	2
128722	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	9 : willekeurig (85-95%)	90
128722	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	a2 : talrijk (1-3%)	2
128722	mosslayer	Groot laddermos	Pseudoscleropodium purum	Londo	p1 : weinig talrijk (< 1%)	1
128722	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	8 : willekeurig (75-85%)	80
128722	treelayer	Grove den	Pinus sylvestris L.	Londo	2 : willekeurig (15-25%)	20
144094	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	2 : willekeurig (15-25%)	20
144094	herblayer	Schapenzuring	Rumex acetosella L.	Londo	p1 : weinig talrijk (< 1%)	1
144094	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	4 : willekeurig (35-45%)	40
144094	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	a2 : talrijk (1-3%)	2
144094	herblayer	Zilverhaver	Aira caryophyllea L.	Londo	p1 : weinig talrijk (< 1%)	1
144094	mosslayer	Gewoon gaffeltandmos	Dicranum scoparium	Londo	m2 : zeer talrijk (1-3%)	2
144094	mosslayer	Gewoon haarmos	Polytrichum commune	Londo	p1 : weinig talrijk (< 1%)	1
144094	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	1 - : willekeurig (5-10%)	7
144094	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	4 : willekeurig (35-45%)	40
151250	herblayer	Bochtige smele	Deschampsia flexuosa (L.) Trin.	Londo	p4 : weinig talrijk (3-5%)	4
151250	herblayer	Fijn schapengras	Festuca filiformis Pourr.	Londo	p2 : weinig talrijk (1-3%)	2
151250	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	5 : willekeurig (45-55%)	50
151250	herblayer	Pilzegge	Carex pilulifera L.	Londo	p1 : weinig talrijk (< 1%)	1
151250	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	p2 : weinig talrijk (1-3%)	2
151250	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	p1 : weinig talrijk (< 1%)	1
151250	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	p1 : weinig talrijk (< 1%)	1
151250	mosslayer	Pluisjesmos (G)	Dicranella species	Londo	m4 : zeer talrijk (3-5%)	4
151318	herblayer	Fluitenkruid	Anthriscus sylvestris (L.) Hoffmann	Londo	p1 : weinig talrijk (< 1%)	1
151318	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	2 : willekeurig (15-25%)	20
151318	herblayer	Gevlekte rupsklaver	Medicago arabica (L.) Huds.	Londo	r1 : sporadisch (< 1%)	1
151318	herblayer	Gewone berenklauw	Heracleum sphondylium L.	Londo	p4 : weinig talrijk (3-5%)	4
151318	herblayer	Glad walstro	Galium mollugo L.	Londo	p1 : weinig talrijk (< 1%)	1
151318	herblayer	Glanshaver	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Londo	8 : willekeurig (75-85%)	80
151318	herblayer	Heermoes	Equisetum arvense L.	Londo	a4 : talrijk (3-5%)	4
151318	herblayer	Heggenwikke	Vicia sepium L.	Londo	r1 : sporadisch (< 1%)	1
151318	herblayer	IJle dravik	Bromus sterilis L.	Londo	1 : willekeurig (5-15%)	10
151318	herblayer	Knoopkruid s.l.	Centaurea L. subgenus Jacea	Londo	r1 : sporadisch (< 1%)	1
151318	herblayer	Kropaar	Dactylis glomerata L.	Londo	1 - : willekeurig (5-10%)	7
151318	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	r1 : sporadisch (< 1%)	1
151318	herblayer	Riet	Phragmites australis (Cav.) Steud.	Londo	p2 : weinig talrijk (1-3%)	2
151318	herblayer	Ringelwikke	Vicia hirsuta (L.) S.F. Gray	Londo	r1 : sporadisch (< 1%)	1
151318	herblayer	Ruige zegge	Carex hirta L.	Londo	p1 : weinig talrijk (< 1%)	1
151318	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	7 : willekeurig (65-75%)	70
151318	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	p2 : weinig talrijk (1-3%)	2
151318	herblayer	Slipbladige ooievaarsbek	Geranium dissectum L.	Londo	p1 : weinig talrijk (< 1%)	1
151318	herblayer	Veldzuring	Rumex acetosa L.	Londo	p1 : weinig talrijk (< 1%)	1
151318	herblayer	Zachte dravik	Bromus hordeaceus L.	Londo	a2 : talrijk (1-3%)	2
162790	herblayer	Echte koekoeksbloem	Lychnis flos-cuculi L.	Londo	r1 : sporadisch (< 1%)	1
162790	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	1 : willekeurig (5-15%)	10
162790	herblayer	Gewone hoornbloem	Cerastium fontanum Baumg.	Londo	r1 : sporadisch (< 1%)	1
162790	herblayer	Grasmuur	Stellaria graminea L.	Londo	r1 : sporadisch (< 1%)	1
162790	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	6 : willekeurig (55-65%)	60
162790	herblayer	Kleefkruid	Galium aparine L.	Londo	r1 : sporadisch (< 1%)	1
162790	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	p2 : weinig talrijk (1-3%)	2
162790	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	r1 : sporadisch (< 1%)	1
162790	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	a2 : talrijk (1-3%)	2
162790	herblayer	Veldzuring	Rumex acetosa L.	Londo	r1 : sporadisch (< 1%)	1
162790	herblayer	Vogelwikke	Vicia cracca L.	Londo	r1 : sporadisch (< 1%)	1
206134	herblayer	Akkerereprijs	Veronica agrestis L.	Londo	r1 : sporadisch (< 1%)	1
206134	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	p4 : weinig talrijk (3-5%)	4
206134	herblayer	Glanshaver	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Londo	p1 : weinig talrijk (< 1%)	1
206134	herblayer	Grote vossenstaart	Alopecurus pratensis L.	Londo	5 +: willekeurig (50-55%)	52
206134	herblayer	Knoopkruid s.l.	Centaurea L. subgenus Jacea	Londo	p1 : weinig talrijk (< 1%)	1
206134	herblayer	Kweek	Elymus repens (L.) Gould	Londo	1 - : willekeurig (5-10%)	7
206134	herblayer	Margriet	Leucanthemum vulgare Lam.	Londo	1 - : willekeurig (5-10%)	7
206134	herblayer	Melkdistel (G)	Sonchus	Londo	r1 : sporadisch (< 1%)	1
206134	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	r1 : sporadisch (< 1%)	1
206134	herblayer	Riet	Phragmites australis (Cav.) Steud.	Londo	p1 : weinig talrijk (< 1%)	1
206134	herblayer	Slipbladige ooievaarsbek	Geranium dissectum L.	Londo	r1 : sporadisch (< 1%)	1
206134	herblayer	Veldlathyrus	Lathyrus pratensis L.	Londo	1 - : willekeurig (5-10%)	7
206134	herblayer	Veldzuring	Rumex acetosa L.	Londo	r1 : sporadisch (< 1%)	1
206134	herblayer	Vogelwikke	Vicia cracca L.	Londo	p1 : weinig talrijk (< 1%)	1
206134	herblayer	Zachte dravik	Bromus hordeaceus L.	Londo	r1 : sporadisch (< 1%)	1
229362	herblayer	Fijn schapengras	Festuca filiformis Pourr.	Londo	2 : willekeurig (15-25%)	20
229362	herblayer	Gewoon biggenkruid	Hypochaeris radicata L.	Londo	p1 : weinig talrijk (< 1%)	1
229362	herblayer	Hertshoornweegbree	Plantago coronopus L.	Londo	p2 : weinig talrijk (1-3%)	2
229362	herblayer	Muizenoor	Hieracium pilosella L.	Londo	p1 : weinig talrijk (< 1%)	1
229362	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	1 - : willekeurig (5-10%)	7
229362	herblayer	Schapenzuring	Rumex acetosella L.	Londo	p1 : weinig talrijk (< 1%)	1
229362	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	p1 : weinig talrijk (< 1%)	1
229362	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	2 : willekeurig (15-25%)	20
229362	herblayer	Struisgras (G)	Agrostis	Londo	p1 : weinig talrijk (< 1%)	1
229362	mosslayer	Pluisjesmos (G)	Dicranella species	Londo	NA	NA
229362	mosslayer	Ruig haarmos	Polytrichum piliferum	Londo	NA	NA
236370	herblayer	Buntgras	Corynephorus canescens (L.) Beauv.	Londo	3 : willekeurig (25-35%)	30
236370	herblayer	Gewone braam (Rubus fruticosus groep)	Rubus fruticosus groep	Londo	r1 : sporadisch (< 1%)	1
236370	herblayer	Sporkehout	Frangula alnus Mill.	Londo	r1 : sporadisch (< 1%)	1
236370	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	1 - : willekeurig (5-10%)	7
236370	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	a1 : talrijk (< 1%)	1
236370	mosslayer	Grijs kronkelsteeltje	Campylopus introflexus	Londo	4 : willekeurig (35-45%)	40
238578	herblayer	Bezemkruiskruid	Senecio inaequidens DC.	Londo	p1 : weinig talrijk (< 1%)	1
238578	herblayer	Gewone braam (Rubus fruticosus groep)	Rubus fruticosus groep	Londo	p1 : weinig talrijk (< 1%)	1
238578	herblayer	Jakobskruiskruid	Senecio jacobaea L.	Londo	r1 : sporadisch (< 1%)	1
238578	herblayer	Mannetjesereprijs	Veronica officinalis L.	Londo	p2 : weinig talrijk (1-3%)	2
238578	herblayer	Pijpenstrootje	Molinia caerulea (L.) Moench	Londo	1 - : willekeurig (5-10%)	7
238578	herblayer	Pilzegge	Carex pilulifera L.	Londo	r1 : sporadisch (< 1%)	1
238578	herblayer	Schapenzuring	Rumex acetosella L.	Londo	a1 : talrijk (< 1%)	1
238578	herblayer	Struikhei	Calluna vulgaris (L.) Hull	Londo	1 : willekeurig (5-15%)	10
238578	herblayer	Vroege haver	Aira praecox L.	Londo	p1 : weinig talrijk (< 1%)	1
238578	herblayer	Zandstruisgras	Agrostis vinealis Schreb.	Londo	3 : willekeurig (25-35%)	30
238578	herblayer	Zomereik	Quercus robur L.	Londo	r1 : sporadisch (< 1%)	1
238578	mosslayer	Groot laddermos	Pseudoscleropodium purum	Londo	1 + : willekeurig (10-15%)	12
238578	mosslayer	Heideklauwtjesmos	Hypnum jutlandicum	Londo	2 : willekeurig (15-25%)	20
238578	mosslayer	Ruig haarmos	Polytrichum piliferum	Londo	a1 : talrijk (< 1%)	1
238578	shrublayer	Amerikaanse vogelkers	Prunus serotina Ehrh.	Londo	r2 : sporadisch (1-3%)	2
238578	shrublayer	Grauwe abeel	Populus canescens (Ait.) Smith	Londo	r4 : sporadisch (3-5%)	4
238578	shrublayer	Ruwe berk	Betula pendula Roth	Londo	1 + : willekeurig (10-15%)	12
238578	shrublayer	Zomereik	Quercus robur L.	Londo	r1 : sporadisch (< 1%)	1
238578	treelayer	Ruwe berk	Betula pendula Roth	Londo	3 : willekeurig (25-35%)	30
243846	herblayer	Akkerwinde	Convolvulus arvensis L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Gestreepte witbol	Holcus lanatus L.	Londo	a2 : talrijk (1-3%)	2
243846	herblayer	Gewone agrimonie	Agrimonia eupatoria L.	Londo	r1 : sporadisch (< 1%)	1
243846	herblayer	Gewone ereprijs	Veronica chamaedrys L.	Londo	p2 : weinig talrijk (1-3%)	2
243846	herblayer	Gewoon reukgras	Anthoxanthum odoratum L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Glanshaver	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Londo	2 : willekeurig (15-25%)	20
243846	herblayer	Grasmuur	Stellaria graminea L.	Londo	r1 : sporadisch (< 1%)	1
243846	herblayer	Heermoes	Equisetum arvense L.	Londo	a2 : talrijk (1-3%)	2
243846	herblayer	Hondsdraf	Glechoma hederacea L.	Londo	r1 : sporadisch (< 1%)	1
243846	herblayer	Kantig hertshooi	Hypericum dubium Leers	Londo	a2 : talrijk (1-3%)	2
243846	herblayer	Kropaar	Dactylis glomerata L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Kruipende boterbloem	Ranunculus repens L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Paardebloem	Taraxacum Wiggers sectie Subvulgaria Christians.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Rode klaver	Trifolium pratense L.	Londo	p2 : weinig talrijk (1-3%)	2
243846	herblayer	Rood zwenkgras	Festuca rubra L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Ruw beemdgras	Poa trivialis L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Scherpe boterbloem	Ranunculus acris L.	Londo	a2 : talrijk (1-3%)	2
243846	herblayer	Slipbladige ooievaarsbek	Geranium dissectum L.	Londo	p1 : weinig talrijk (< 1%)	1
243846	herblayer	Smalle weegbree	Plantago lanceolata L.	Londo	a4 : talrijk (3-5%)	4
