id	date	point_code	x	y	in_sac	habitattype	habitatsubtype	lsvi	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
10260273_2023-08-09	19578	51_1	32431.7	203928.5	1	2130	15	gunstig	RapportageHR	0	75	0.572	0.8344
10283825_2023-08-09	19578	53_1	38003.4	207293.3	1	2130	15	ongunstig	RapportageHR	1	62.5	0.3258	0.7785
10157873_2023-08-10	19579	34_2	31763.4	203574	1	2130	15	gunstig	RapportageHR	0	87.5	0.7116	0.9782
10186545_2023-08-11	19580	40_1	31923.9	202743.4	1	2130	15	gunstig	RapportageHR	0	75	0.4784	0.7575
10057905_2023-08-14	19583	18_1	29407.9	201671.7	1	2130	15	gunstig	RapportageHR	0	75	0.5005	0.796
1013937_2023-08-14	19583	6_1	29441.8	201309.7	1	2130	15	gunstig	RapportageHR	0	75	0.6042	0.8874
101169_2023-08-16	19585	101169_1	35959.66	206390.14	1	2130	15	gunstig	RapportageHR	0	75	0.4407	0.7652
10172209_2023-08-16	19585	37_1	35518.4	205927.4	1	2130	15	gunstig	RapportageHR	0	75	0.4964	0.7838
10082997_2023-09-04	19604	22_1	65213.6	224302.1	1	2130	15	gunstig	RapportageHR	0	75	0.4083	0.7625
10157365_2023-09-05	19605	32_1	77620.6	228447.1	1	2130	15	ongunstig	RapportageHR	1	62.5	0.3272	0.7349
116849_2024-07-02	19906	116849_2	53789.59	217646.11	1	2130	15	ongunstig	RapportageHR	1	62.5	0.3653	0.757
169137_2024-07-03	19907	169137_1	23901.59	198702.11	1	2130	15	gunstig	RapportageHR	0	75	0.4571	0.7571
10104625_2024-07-04	19908	25_1	33628.1	203013.6	1	2130	15	gunstig	RapportageHR	0	87.5	0.6241	0.875
37889_2024-08-19	19954	37889_2	54877.59	217902.11	0	2130	15	ongunstig	RapportageHR	1	62.5	0.2966	0.6841
10252081_2024-08-21	19956	50_1	32953	202861.7	1	2130	15	gunstig	RapportageHR	0	75	0.5229	0.8438
388405_2020-07-02	18445	388405_1	77149.59	227918.11	1	2160	17	gunstig	RapportageHR	0	75	0.6	0.85
32053_2020-07-06	18449	32053_2	78556.19	228810.79	1	2160	17	gunstig	RapportageHR	0	80	0.48	0.88
556341_2020-07-06	18449	556341_1	78557.59	228430.11	1	2160	17	gunstig	RapportageHR	0	60	0.2941	0.6941
ty_01_2020-07-08	18451	192305_1	32336.04	204060.47	1	2160	17	gunstig	RapportageHR	0	60	0.24	0.64
64949_2020-07-09	18452	64949_2	59517.59	221390.11	1	2160	17	gunstig	RapportageHR	0	80	0.44	0.84
67697_2020-07-10	18453	67697_1	53437.59	217230.11	1	2160	17	gunstig	RapportageHR	0	80	0.4	0.8
bd_13_2020-07-14	18457	64949_1	59305.02	221256.78	1	2160	17	gunstig	RapportageHR	0	60	0.24	0.64
110385_2020-07-15	18458	110385_1	33597.59	203438.11	1	2160	17	ongunstig	RapportageHR	0	40	-0.0444	0.5556
228977_2020-07-23	18466	228977_2	39953.44	208699.07	1	2160	17	gunstig	RapportageHR	0	80	0.48	0.88
sl_01_2020-07-23	18466	453425_1	37851.08	207165.12	1	2160	17	gunstig	RapportageHR	0	80	0.48	0.88
3665713_2020-07-30	18473	3665713_1	32573.59	203246.11	1	2160	17	ongunstig	RapportageHR	1	50	0.3445	0.8445
137393_2160_2020-08-19	18493	137393_1	26429.59	201294.11	0	2160	17	gunstig	RapportageHR	0	60	0.3	0.72
1710001_2020-08-24	18498	1710001_1	30237.59	202030.11	1	2160	17	gunstig	RapportageHR	0	60	0.28	0.68
2178865_2020-08-24	18498	2178865_1	30269.59	202254.11	1	2160	17	gunstig	RapportageHR	0	60	0.28	0.68
WN_25_2020-08-27	18501	38065_1	23589.56	199544.08	1	2160	17	gunstig	RapportageHR	0	60	0.42	0.82
WN_29_2020-08-27	18501	70833_1	23695.46	199577.57	1	2160	17	gunstig	RapportageHR	0	60	0.2119	0.72
ZW_05_2020-09-14	18519	261429_1	77400.14	228058.83	1	2160	17	gunstig	RapportageHR	0	60	0.24	0.64
ZW_27_2160_2020-09-14	18519	326965_2	78423.56	228514.12	1	2160	17	gunstig	RapportageHR	0	60	0.28	0.68
562353_2020-09-22	18527	562353_1	23933.59	198414.12	1	2160	17	gunstig	RapportageHR	0	60	0.0628	0.64
WZ_24_2160_2020-09-22	18527	87217_1	24176.39	198354.9	1	2160	17	ongunstig	RapportageHR	0	40	-0.0978	0.5022
SD_02_2020-09-28	18533	249649_2	33985.19	204743.87	1	2160	17	gunstig	RapportageHR	0	60	0.24	0.64
511793_2160_2020-09-28	18533	511793_1	34077.59	204558.11	1	2160	17	gunstig	RapportageHR	0	60	0.28	0.68
192305_2021-08-03	18842	192305_3	33021.6	204014.1	1	2160	17	gunstig	RapportageHR	0	60	0.34	0.74
zw_16_2021-08-05	18844	589109_1	77971.4	228256.41	1	2160	17	gunstig	RapportageHR	0	80	0.4668	0.84
zw_15_2021-08-05	18844	650549_1	77902.6	228524.21	1	2160	17	gunstig	RapportageHR	0	60	0.24	0.64
665653_2021-08-09	18848	665653_1	73533.59	226542.12	1	2160	17	gunstig	RapportageHR	0	80	0.3742	0.88
130865_2021-08-10	18849	130865_2	31677.4	203662.44	1	2160	17	ongunstig	RapportageHR	0	40	-0.0961	0.612
329841_2021-08-10	18849	329841_2	53661.58	217518.11	1	2160	17	gunstig	RapportageHR	0	80	0.4668	0.84
370101_2021-08-10	18849	370101_2	55837.64	218958.16	1	2160	17	gunstig	RapportageHR	0	80	0.4823	0.88
720689_2021-08-10	18849	720689_1	31933.52	203598.58	1	2160	17	gunstig	RapportageHR	0	60	0.34	0.74
sc_03_2021-08-16	18855	273969_1	29581.5	202789.31	1	2160	17	gunstig	RapportageHR	0	80	0.4622	0.8822
556849_2021-08-17	18856	556849_1	31005.59	203278.12	1	2160	17	ongunstig	RapportageHR	1	40	-0.0174	0.5826
dp_09_2021-08-18	18857	147249_1	29737.2	202298	1	2160	17	gunstig	RapportageHR	0	80	0.5623	0.96
hs_04_2021-08-19	18858	186545_1	26102.8	200260.41	1	2160	17	gunstig	RapportageHR	0	60	0.2	0.68
hs_12_2021-08-19	18858	448689_1	26476	201111.21	1	2160	17	gunstig	RapportageHR	0	80	0.4	0.8
514225_2021-08-19	18858	514225_1	26301.59	200622.12	1	2160	17	gunstig	RapportageHR	0	60	0.0397	0.6397
hs_05_2021-08-19	18858	55473_1	26433.4	200358.91	1	2160	17	gunstig	RapportageHR	0	60	0.34	0.74
405041_2021-08-20	18859	405041_1	29949.59	202318.12	1	2160	17	ongunstig	RapportageHR	1	40	0.0593	0.6593
606001_2021-08-20	18859	606001_1	30525.59	202542.12	1	2160	17	gunstig	RapportageHR	0	60	0.28	0.68
667185_2021-08-20	18859	667185_1	29981.59	202254.12	1	2160	17	ongunstig	RapportageHR	1	40	-0.1796	0.4204
hb_01_2021-08-23	18862	1407153_1	29327.3	201669.71	1	2160	17	ongunstig	RapportageHR	1	60	0.3083	0.8356
wo_03_2021-08-24	18863	140465_1	24296.2	198773.9	1	2160	17	ongunstig	RapportageHR	0	40	0.0578	0.6578
169137_2021-08-24	18863	169137_3	24094.47	198703.99	1	2160	17	gunstig	RapportageHR	0	60	0.34	0.74
402609_2021-08-24	18863	402609_2	24189.69	198606.14	1	2160	17	gunstig	RapportageHR	0	80	0.4268	0.84
nd_15_2021-08-25	18864	153777_1	28323	200804.01	1	2160	17	ongunstig	RapportageHR	0	40	0.0578	0.6578
nd_03_2021-08-25	18864	194737_1	27994.1	201049.31	1	2160	17	gunstig	RapportageHR	0	80	0.5068	0.88
415921_2021-08-25	18864	415921_2	27837.6	200814.19	1	2160	17	ongunstig	RapportageHR	0	40	-0.1325	0.7156
456881_2021-08-25	18864	456881_2	28573.54	201230.03	1	2160	17	gunstig	RapportageHR	0	80	0.4668	0.84
678065_2021-08-25	18864	678065_1	28125.59	200878.12	1	2160	17	gunstig	RapportageHR	0	60	0.24	0.68
oh_08_2021-08-26	18865	1616049_1	26587.6	199412.01	1	2160	17	gunstig	RapportageHR	0	80	0.4468	0.84
304305_2021-08-26	18865	304305_2	25053.75	199086	1	2160	17	gunstig	RapportageHR	0	60	0.24	0.64
337073_2021-08-26	18865	337073_1	24637.59	198862.12	1	2160	17	gunstig	RapportageHR	0	80	0.5526	0.88
1037749_2022-08-01	19205	1037749_1	58685.6	220878.1	1	2160	17	gunstig	RapportageHR	0	60	0.2108	0.6108
1792053_2022-08-04	19208	1792053_1	72861.59	226542.12	0	2160	17	gunstig	RapportageHR	0	60	0.3341	0.7341
1036081_2022-08-05	19209	1036081_2	34269.59	204558.11	1	2160	17	gunstig	RapportageHR	0	80	0.5126	0.84
823089_2022-08-05	19209	823089_1	32989.6	204430.1	1	2160	17	gunstig	RapportageHR	0	80	0.4422	0.8422
913201_2022-08-05	19209	913201_1	33037.8	204307.3	1	2160	17	gunstig	RapportageHR	0	80	0.5868	0.96
152753_2022-09-06	19241	152753_1	22884.9	198322.31	1	2160	17	gunstig	RapportageHR	0	75	0.6	0.85
861361_2022-09-09	19244	861361_1	25053.6	199086.1	1	2160	17	gunstig	RapportageHR	0	75	0.55	0.8
726193_2022-09-13	19248	726193_1	23613.59	199534.1	1	2160	17	gunstig	RapportageHR	0	75	0.7	0.95
857265_2022-09-13	19248	857265_1	23165.6	199502.1	1	2160	17	gunstig	RapportageHR	0	75	0.55	0.8
627889_2022-09-15	19250	627889_3	23389.59	198574.11	1	2160	17	gunstig	RapportageHR	0	75	0.55	0.8
824497_2022-09-15	19250	824497_1	23709.59	198286.1	1	2160	17	ongunstig	RapportageHR	0	50	0.3806	0.8805
828593_2022-09-16	19251	828593_2	25085.59	198606.11	1	2160	17	ongunstig	RapportageHR	0	50	0.1361	0.6361
854129_2022-09-21	19256	854129_2	53565.59	217454.11	1	2160	17	gunstig	RapportageHR	0	80	0.6326	0.96
919665_2022-09-21	19256	919665_1	52829.6	217038.1	1	2160	17	gunstig	RapportageHR	0	60	0.0735	0.6467
1011505_2022-09-27	19262	1011505_1	32381.59	203054.12	1	2160	17	ongunstig	RapportageHR	1	20	-0.1797	0.6203
923569_2022-09-27	19262	923569_2	30685.59	202222.11	1	2160	17	gunstig	RapportageHR	0	80	0.3587	0.88
945969_2022-09-27	19262	945969_1	33117.6	202702.1	1	2160	17	gunstig	RapportageHR	0	80	0.4819	0.88
977713_2022-09-27	19262	977713_2	37469.59	207118.11	1	2160	17	gunstig	RapportageHR	0	80	0.4668	0.84
1030321_2022-09-28	19263	1030321_1	28957.59	201390.11	0	2160	17	gunstig	RapportageHR	0	60	0.2508	0.6508
798257_2022-09-28	19263	798257_1	29789.6	202830.1	1	2160	17	gunstig	RapportageHR	0	80	0.5126	0.84
802609_2022-09-28	19263	802609_1	30493.6	202894.1	1	2160	17	ongunstig	RapportageHR	1	60	0.2685	0.8085
817329_2022-09-28	19263	817329_1	29949.6	201870.1	1	2160	17	gunstig	RapportageHR	0	60	0.2779	0.8756
863793_2022-09-28	19263	863793_1	29533.6	202894.1	1	2160	17	gunstig	RapportageHR	0	80	0.4326	0.84
896561_2022-09-28	19263	896561_1	29789.6	203342.1	1	2160	17	gunstig	RapportageHR	0	80	0.5068	0.88
1038513_2022-09-30	19265	1038513_1	26141.6	200398.1	1	2160	17	gunstig	RapportageHR	0	80	0.4387	0.92
776369_2022-09-30	19265	776369_2	26397.59	200334.11	1	2160	17	gunstig	RapportageHR	0	60	0.2282	0.7556
992433_2022-10-05	19270	992433_1	24669.6	198510.1	1	2160	17	ongunstig	RapportageHR	0	50	0.1583	0.6583
1057969_2022-10-06	19271	1057969_1	24541.6	198798.1	1	2160	17	gunstig	RapportageHR	0	75	0.575	0.85
730289_2022-10-06	19271	730289_2	24541.59	198350.12	1	2160	17	gunstig	RapportageHR	0	75	0.575	0.85
758961_2022-10-07	19272	758961_2	23037.59	199086.11	1	2160	17	gunstig	RapportageHR	0	100	0.6268	1
971953_2022-10-07	19272	971953_1	22877.6	199278.1	1	2160	17	gunstig	RapportageHR	0	100	0.5468	1
1021105_2022-10-11	19276	1021105_1	23421.6	198702.1	1	2160	17	gunstig	RapportageHR	0	80	0.4668	0.84
8557745_2022-10-11	19276	169137_2	23837.59	198670.11	1	2160	17	gunstig	RapportageHR	0	80	0.4668	0.84
693425_2022-10-11	19276	693425_2	23581.6	198702.1	1	2160	17	gunstig	RapportageHR	0	80	0.4423	0.84
595121_2022-10-12	19277	595121_1	23261.6	199342.11	1	2160	17	gunstig	RapportageHR	0	60	0.4481	0.8681
877745_2022-10-12	19277	877745_2	24093.6	200078.11	1	2160	17	gunstig	RapportageHR	0	60	0.3881	0.7881
365745_2022-10-14	19279	365745_2	23517.59	198126.1	1	2160	17	gunstig	RapportageHR	0	80	0.4423	0.84
890033_2022-10-14	19279	890033_1	23261.6	198318.1	1	2160	17	gunstig	RapportageHR	0	80	0.4423	0.84
1069233_2024-09-03	19969	1069233_1	23645.6	198062.1	1	2160	17	ongunstig	RapportageHR	0	40	0.1348	0.7348
1060401_2024-09-10	19976	1060401_2	29917.59	202958.11	1	2160	17	gunstig	RapportageHR	0	80	0.4823	0.88
435377_2024-09-12	19978	435377_2	25501.59	198638.11	1	2160	17	ongunstig	RapportageHR	0	40	0.0722	0.6722
11530033_2170_2018-07-23	17735	95_1	32651	203722	1	2170	18	gunstig	RapportageHR	0	80	0.4414	0.8
10186545_2170_2018-08-23	17766	40_2	32148	202792.3	1	2170	18	gunstig	RapportageHR	0	80	0.2815	0.7997
12644145_2170_2018-08-24	17767	105_1	32861.6	203694.1	1	2170	18	ongunstig	RapportageHR	2	20	0.0213	0.8213
13561649_2170_2018-08-24	17767	108_2	32972.68	203881.57	1	2170	18	gunstig	RapportageHR	0	80	0.6467	0.8667
10415921_2170_2018-08-24	17767	72_1	33099	203898.3	1	2170	18	ongunstig	RapportageHR	1	60	0.4215	0.8215
13823793_2170_2018-09-18	17792	110_2	33318	203982	1	2170	18	gunstig	RapportageHR	0	80	0.5675	0.8667
1240881_2170_2018-09-18	17792	13_1	33245.6	203918.1	1	2170	18	gunstig	RapportageHR	0	80	0.5684	0.8667
12054321_2170_2018-09-20	17794	100_2	32536.5	203350.6	1	2170	18	ongunstig	RapportageHR	1	60	0.3874	0.7874
12545841_2170_2018-09-20	17794	103_1	32381.6	203118.1	1	2170	18	ongunstig	RapportageHR	1	60	0.3541	0.8622
13070129_2170_2018-09-20	17794	107_2	32453.9	202920.6	1	2170	18	gunstig	RapportageHR	0	80	0.4794	0.8667
13594417_2170_2018-09-20	17794	109_2	32306.8	203037.35	1	2170	18	gunstig	RapportageHR	0	80	0.4667	0.8667
13889329_2170_2018-09-20	17794	111_2	32452.42	203366.6	1	2170	18	ongunstig	RapportageHR	1	60	0.4403	0.8603
10219313_2170_2018-09-26	17800	44_1	32413.59	203662.11	1	2170	18	ongunstig	RapportageHR	1	60	0.3186	0.8467
2780977_2020-07-29	18472	2780977_2	33046.19	202464.98	1	2170	18	ongunstig	RapportageHR	1	60	0.3255	0.7255
WN_20_2020-08-27	18501	1545393_1	23444.04	199054.73	1	2170	18	ongunstig	RapportageHR	1	60	0.4341	0.9141
3642545_2020-08-27	18501	3642545_1	23421.59	199118.11	1	2170	18	gunstig	RapportageHR	0	80	0.5602	0.8
WN_27_2020-08-27	18501	795825_1	23817.53	199474.03	1	2170	18	gunstig	RapportageHR	0	80	0.6	0.8
wn_05_2020-09-02	18507	1381553_1	22636.8	198720.35	1	2170	18	gunstig	RapportageHR	0	80	0.6537	0.9333
6579569_2021-08-11	18850	6579569_1	43101.59	210894.12	1	2170	18	gunstig	RapportageHR	0	80	0.5008	0.8
3550769_2021-08-18	18857	3550769_2	29789.54	202446.15	1	2170	18	ongunstig	RapportageHR	1	40	0.1021	0.7021
3812913_2021-08-18	18857	3812913_2	30173.63	202222.04	1	2170	18	ongunstig	RapportageHR	2	40	-0.0317	0.7435
wz_11_2021-08-27	18866	1807537_1	23219.5	198132.31	1	2170	18	ongunstig	RapportageHR	1	60	0.308	0.708
3495089_1_2021-09-03	18873	3495089_2	23036.57	198928.13	1	2170	18	ongunstig	RapportageHR	1	60	0.1784	0.7784
5838001_1_2021-09-07	18877	5838001_2	23133.02	199153.15	1	2170	18	ongunstig	RapportageHR	1	40	0.0916	0.6916
6001841_1_2021-09-07	18877	6001841_1	23069.47	198990.32	1	2170	18	ongunstig	RapportageHR	1	40	-0.0407	0.5993
3740849_1_2021-09-09	18879	3740849_2	23388.95	199145.48	1	2170	18	gunstig	RapportageHR	0	80	0.58	0.8
wn_17_2021-09-10	18880	332977_2	23247.83	199124.64	1	2170	18	ongunstig	RapportageHR	1	60	0.4166	0.8564
6788273_1_2021-09-13	18883	6788273_1	23357.6	198990.1	1	2170	18	gunstig	RapportageHR	0	80	0.4818	0.8
wn_21_2021-09-14	18884	3478705_2	23352.99	199200.58	1	2170	18	ongunstig	RapportageHR	1	60	0.1631	0.7004
1676465_1_2021-09-16	18886	1676465_3	23587.88	198484.87	1	2170	18	gunstig	RapportageHR	0	80	0.3675	0.8667
1354545_2023-08-18	19587	1354545_1	36861.59	206734.11	1	2170	18	gunstig	RapportageHR	0	80	0.5271	0.8667
10186545_2023-08-22	19591	40_2	32148	202792.3	1	2170	18	ongunstig	RapportageHR	1	40	0.203	0.803
4877105_2023-09-07	19607	4877105_2	37917.59	207502.11	1	2170	18	ongunstig	RapportageHR	1	60	0.5317	0.9317
1240881_2023-10-26	19656	13_1	33245.6	203918.1	1	2170	18	gunstig	RapportageHR	0	80	0.4922	0.8667
12644145_2023-10-31	19661	105_1	32861.6	203694.1	1	2170	18	ongunstig	RapportageHR	2	20	-0.0572	0.7428
10415921_2023-10-31	19661	72_1	33099	203898.3	1	2170	18	ongunstig	RapportageHR	1	60	0.3787	0.8587
7335729_2023-11-03	19664	7335729_2	32829.59	203630.11	1	2170	18	ongunstig	RapportageHR	1	40	0.102	0.702
11530033_2023-11-03	19664	95_1	32651	203722	1	2170	18	gunstig	RapportageHR	0	80	0.6269	0.8667
12054321_2023-11-06	19667	100_2	32536.5	203350.6	1	2170	18	gunstig	RapportageHR	0	80	0.5294	0.8667
12545841_2023-11-06	19667	103_1	32381.6	203118.1	1	2170	18	gunstig	RapportageHR	0	80	0.4034	0.8
1306417_2024-08-02	19937	1306417_2	32445.59	203502.11	1	2170	18	ongunstig	RapportageHR	1	40	0.1004	0.7004
1797937_2024-08-02	19937	1797937_2	32605.59	203118.11	1	2170	18	gunstig	RapportageHR	0	60	0.2272	0.784
6287153_2024-08-02	19937	6287153_1	32541.6	203566.1	1	2170	18	gunstig	RapportageHR	0	80	0.4402	0.8667
5461169_2024-09-04	19970	5461169_3	22557.59	198926.11	1	2170	18	gunstig	RapportageHR	0	80	0.5267	0.8667
2430129_2024-09-17	19983	2430129_2	23485.59	199342.11	1	2170	18	gunstig	RapportageHR	0	60	0.2307	0.7707
4543665_2024-09-17	19983	4543665_2	22973.59	198958.11	1	2170	18	ongunstig	RapportageHR	1	40	0.0578	0.6578
1298609_2020-09-01	18506	1298609_1	23613.59	196238.11	1	2180	19	ongunstig	RapportageHR	1	60	0.2	0.6
ZW_04_2180_2020-09-01	18506	851253_1	77242.77	227651.03	1	2180	19	ongunstig	RapportageHR	2	40	0.109	0.709
273717_2180_2020-09-07	18512	273717_1	77277.59	226958.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1041	0.7409
606261_2180_2020-09-07	18512	606261_1	77917.59	226670.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1255	0.625
11573_2180_2020-09-09	18514	11573_1	76829.59	226990.11	1	2180	19	ongunstig	RapportageHR	1	60	0.2	0.6
413749_2180_2020-09-09	18514	413749_1	76797.59	226702.11	1	2180	19	ongunstig	RapportageHR	1	60	0.3143	0.7409
470325_2180_2020-09-09	18514	470325_1	76701.59	226830.11	1	2180	19	ongunstig	RapportageHR	1	60	0.3343	0.7409
zw_10_2180_2020-09-10	18515	1129781_1	77668.59	227648.67	1	2180	19	ongunstig	RapportageHR	1	60	0.2753	0.7219
1060149_2180_2020-09-14	18519	1060149_2	76989.15	226829.3	1	2180	19	ongunstig	RapportageHR	1	60	0.3409	0.7409
1113397_2020-09-14	18519	1113397_1	77693.59	228078.11	1	2180	19	ongunstig	RapportageHR	1	60	0.2	0.6
268341_2180_2020-09-14	18519	268341_1	72061.59	226190.11	0	2180	19	ongunstig	RapportageHR	1	60	0.1442	0.6156
ZW_17_2020-09-14	18519	64821_1	77914.02	228034.59	1	2180	19	ongunstig	RapportageHR	1	60	0.2753	0.7219
240433_2180_2020-09-16	18521	240433_1	36893.59	206734.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1083	0.6
Ca_12_2020-09-17	18522	1036465_1	24591.87	196528.54	1	2180	19	ongunstig	RapportageHR	1	60	0.2636	0.6636
Ca_06_2180_2020-09-17	18522	250033_1	24016.34	196389.92	1	2180	19	ongunstig	RapportageHR	1	60	0.2438	0.6636
512177_2020-09-17	18522	512177_1	24061.59	196430.11	1	2180	19	ongunstig	RapportageHR	1	60	0.2108	0.6636
Ca_04_2180_2020-09-17	18522	782513_1	23759.9	196333.03	1	2180	19	ongunstig	RapportageHR	1	60	0.2	0.6
1172657_2180_2020-09-21	18526	1172657_1	25757.59	199278.11	1	2180	19	ongunstig	RapportageHR	1	60	0.3	0.7727
255153_2180_2020-09-21	18526	255153_1	25373.59	199310.11	1	2180	19	gunstig	RapportageHR	0	80	0.403	0.85
OH_01_2180_2020-09-21	18526	386225_1	25657.63	199436.05	1	2180	19	ongunstig	RapportageHR	1	60	0.2288	0.7727
KD_05_2180_2020-09-21	18526	42161_1	25464.92	199369.89	1	2180	19	ongunstig	RapportageHR	1	60	0.2095	0.7698
WZ_23_2180_2020-09-22	18527	664753_1	24042.22	198166.46	1	2180	19	ongunstig	RapportageHR	2	40	-0.0405	0.5595
567473_2180_2020-09-25	18530	567473_1	26333.59	199182.12	1	2180	19	ongunstig	RapportageHR	2	40	0.1214	0.7348
OH_03_2020-09-25	18530	616625_1	26145.62	199054.86	1	2180	19	ongunstig	RapportageHR	1	60	0.2886	0.7477
OH_02_2020-09-25	18530	631985_1	25928.61	199179.56	1	2180	19	ongunstig	RapportageHR	1	60	0.341	0.7477
648369_2180_2020-09-25	18530	648369_1	26045.59	199214.11	1	2180	19	ongunstig	RapportageHR	2	40	0.0184	0.6184
BD_06_2180_2020-09-28	18533	574901_1	57573.15	219434.92	1	2180	19	ongunstig	RapportageHR	2	40	0.0159	0.6292
bd_01_2022-06-30	19173	107957_1	55419.5	218288.1	1	2180	19	ongunstig	RapportageHR	1	40	-0.1595	0.5871
2003969_2022-08-01	19205	2003969_2	55529.76	218481.16	1	2180	19	ongunstig	RapportageHR	1	60	0.1933	0.6
2151425_2022-08-01	19205	2151425_1	55933.6	218542.1	1	2180	19	ongunstig	RapportageHR	1	40	0.0737	0.6737
2205109_2022-08-01	19205	2205109_1	56253.6	218638.1	1	2180	19	ongunstig	RapportageHR	1	60	0.2673	0.7273
bd_02_2022-08-01	19205	54273_1	55621.7	218584.6	1	2180	19	ongunstig	RapportageHR	1	40	0.0064	0.6196
bd_03_2022-08-01	19205	632245_1	55782.8	218450.3	1	2180	19	ongunstig	RapportageHR	1	60	0.3206	0.7273
959925_2022-08-01	19205	959925_1	56349.6	218894.1	1	2180	19	ongunstig	RapportageHR	1	60	0.2071	0.6138
1322293_2022-08-02	19206	1322293_1	77181.6	226894.1	1	2180	19	ongunstig	RapportageHR	2	40	-0.0164	0.7169
1391925_2022-08-02	19206	1391925_2	77373.59	227438.12	1	2180	19	ongunstig	RapportageHR	1	40	0.0076	0.6076
1462325_2022-08-02	19206	1462325_1	76573.6	226638.1	1	2180	19	ongunstig	RapportageHR	1	40	0.0838	0.6838
zw_11_2022-08-02	19206	1916213_1	77811.8	228001	1	2180	19	ongunstig	RapportageHR	1	60	0.3153	0.7219
1986613_2022-08-02	19206	1986613_1	76445.6	226446.1	1	2180	19	ongunstig	RapportageHR	1	40	0.0771	0.6838
2108725_2022-08-02	19206	2108725_1	76893.6	226830.1	1	2180	19	ongunstig	RapportageHR	1	40	0.0838	0.6838
2178357_2022-08-02	19206	2178357_1	77629.6	227662.1	1	2180	19	ongunstig	RapportageHR	1	60	0.2691	0.7219
1506613_2022-08-04	19208	1506613_1	78013.6	228046.1	1	2180	19	ongunstig	RapportageHR	1	60	0.3219	0.7219
1670453_2022-08-04	19208	1670453_1	78365.6	228110.1	1	2180	19	ongunstig	RapportageHR	1	60	0.2679	0.6679
zw_28_2022-08-04	19208	1899829_2	77725.59	227918.11	1	2180	19	ongunstig	RapportageHR	1	60	-0.0327	0.7219
2145589_2022-08-04	19208	2145589_2	78717.59	227662.11	1	2180	19	ongunstig	RapportageHR	2	40	0.0235	0.6235
530485_2022-08-04	19208	530485_2	71869.59	226222.1	0	2180	19	ongunstig	RapportageHR	2	20	-0.4427	0.3573
940085_2022-08-04	19208	940085_1	72445.59	226222.1	0	2180	19	ongunstig	RapportageHR	1	60	0.1944	0.6274
ha_14_2022-08-05	19209	2273073_1	33262.5	203751.8	1	2180	19	ongunstig	RapportageHR	2	40	0.1193	0.7193
ha_02_2022-08-05	19209	585521_1	33100.8	203551.9	1	2180	19	ongunstig	RapportageHR	2	40	0.149	0.749
1418417_2022-08-11	19215	1418417_1	25821.6	199022.1	1	2180	19	gunstig	RapportageHR	0	80	0.4397	0.8
1680561_2022-08-11	19215	1680561_1	26109.6	198990.1	1	2180	19	ongunstig	RapportageHR	1	40	0.0334	0.6334
2221233_2022-08-11	19215	2221233_1	25789.6	199150.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1946	0.8216
1090737_2022-08-12	19216	1090737_2	25437.6	198958.11	1	2180	19	ongunstig	RapportageHR	1	60	0.2344	0.7947
369841_2022-08-12	19216	369841_1	25693.6	198894.1	1	2180	19	ongunstig	RapportageHR	1	60	0.2839	0.8443
566449_2022-08-12	19216	566449_1	25469.6	198862.1	1	2180	19	gunstig	RapportageHR	0	80	0.433	0.8
1303729_2022-08-30	19234	1303729_1	25501.6	199214.1	1	2180	19	ongunstig	RapportageHR	0	40	-0.0234	0.7369
1434801_2022-08-30	19234	1434801_1	25693.6	199406.1	1	2180	19	ongunstig	RapportageHR	1	40	-0.133	0.6584
1696945_2022-08-30	19234	1696945_1	25949.6	199246.1	1	2180	19	ongunstig	RapportageHR	1	40	-0.0382	0.6013
2090161_2022-08-30	19234	2090161_1	25405.6	199534.11	1	2180	19	ongunstig	RapportageHR	1	40	-0.0598	0.7006
2139313_2022-08-30	19234	2139313_1	25565.6	199054.11	1	2180	19	gunstig	RapportageHR	0	60	0.0818	0.83
107697_2022-08-31	19235	107697_2	25821.59	198894.11	1	2180	19	gunstig	RapportageHR	0	80	0.4513	0.825
1565873_2022-08-31	19235	1565873_2	25245.59	199214.11	1	2180	19	gunstig	RapportageHR	0	60	0.1894	0.7964
517297_2022-08-31	19235	517297_1	25117.6	199278.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1177	0.6914
1484977_2022-09-02	19237	1484977_1	26973.6	199918.11	1	2180	19	ongunstig	RapportageHR	1	60	0.1832	0.7165
1566897_2022-09-02	19237	1566897_1	27197.6	199822.1	1	2180	19	ongunstig	RapportageHR	2	20	-0.2584	0.5416
hs_09_2022-09-02	19237	436401_1	27096.4	199924	1	2180	19	ongunstig	RapportageHR	1	60	0.3648	0.7915
wz_08_2022-09-06	19241	1860785_1	22805.5	198111	1	2180	19	ongunstig	RapportageHR	1	40	-0.3272	0.4332
256177_2022-09-07	19242	256177_2	26397.59	199982.11	1	2180	19	ongunstig	RapportageHR	2	40	0.0373	0.6373
