id	type_analysis	status	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	index_mean_crit	doelbereik_mean_ind
257071_2_91E0_vm	91E0_vm	0	RapportageHR	2	40	-0.1454	-0.2249	0.6112
257081_2015-04-28_91E0_vc	91E0_vc	0	RapportageHR	1	90	0.4954	0.5068	0.9378
257082_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	-0.0099	-0.1446	0.6269
257082_3_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.0692	-0.0799	0.6527
257106_2_91E0_va	91E0_va	0	RapportageHR	1	80	0.3975	0.3674	0.8111
257106_3_91E0_va	91E0_va	0	RapportageHR	1	40	-0.1565	-0.1884	0.5643
258029_2_91E0_vo	91E0_vo	0	RapportageHR	3	50	0.1682	0.194	0.8392
258040_2_91E0_vo	91E0_vo	0	RapportageHR	2	50	-0.0206	-0.0798	0.7424
258049_2_91E0_vn	91E0_vn	0	RapportageHR	3	50	0.0428	-0.0127	0.7356
258061_2_9120	9120	0	RapportageHR	2	40	-0.1423	-0.2482	0.5571
258076_2_9120	9120	0	RapportageHR	1	60	0.0229	-0.0694	0.6965
258076_2_9190	9190	0	RapportageHR	1	60	0.0926	0.0398	0.7676
260082_2019-04-11_91E0_vo	91E0_vo	0	RapportageHR	3	60	0.1478	0.1841	0.722
261021_2_91E0_vm	91E0_vm	0	RapportageHR	1	70	0.2171	0.2858	0.7584
261075_2_9190	9190	0	RapportageHR	1	70	0.2525	0.2041	0.8937
261108_2_9190	9190	0	RapportageHR	1	80	0.2389	0.3213	0.84
261126_2_9190	9190	0	RapportageHR	1	80	0.2666	0.2243	0.8412
261144_2_91E0_vo	91E0_vo	0	RapportageHR	2	70	0.3362	0.3308	0.8229
261154_2_9190	9190	0	RapportageHR	2	40	-0.1124	-0.1685	0.5825
26148_2_9120	9120	0	RapportageHR	1	40	-0.2284	-0.2674	0.5809
262049_2_9190	9190	0	RapportageHR	1	80	0.2998	0.3898	0.8369
262049_3_9190	9190	0	RapportageHR	1	60	0.1482	0.2543	0.7805
262079_2_9190	9190	0	RapportageHR	1	70	0.1654	0.1918	0.7621
262079_3_9190	9190	0	RapportageHR	1	80	0.2017	0.1856	0.868
262083_2_91E0_vm	91E0_vm	0	RapportageHR	2	80	0.3252	0.3375	0.9608
262083_3_91E0_vm	91E0_vm	0	RapportageHR	2	70	0.2328	0.2081	0.888
262095_2_9190	9190	0	RapportageHR	1	60	-0.0755	-0.0274	0.7114
262095_3_9190	9190	0	RapportageHR	1	80	0.3073	0.29	0.8393
262104_2_9190	9190	0	RapportageHR	1	70	0.231	0.1931	0.8694
262104_3_9190	9190	0	RapportageHR	1	70	0.2288	0.189	0.8652
263020_2_9190	9190	0	RapportageHR	3	30	-0.0674	-0.1044	0.6826
263020_3_9190	9190	0	RapportageHR	3	30	-0.1556	-0.221	0.5944
26393_2017-04-13_91E0_vc	91E0_vc	0	RapportageHR	2	70	0.5104	0.4342	0.9245
265063_2_9190	9190	0	RapportageHR	1	60	0.1758	0.1626	0.8042
265130_2_91E0_vo	91E0_vo	0	RapportageHR	2	40	0.0449	-0.0725	0.6949
266002_2_9190	9190	0	RapportageHR	1	60	0.2268	0.2064	0.8799
266002_3_9190	9190	0	RapportageHR	1	70	0.2797	0.2278	0.8991
266010_2_9190	9190	0	RapportageHR	1	60	0.0114	-0.0099	0.6958
266010_3_9190	9190	0	RapportageHR	1	70	0.0876	0.0722	0.7888
266037_2_9190	9190	0	RapportageHR	1	60	0.1138	0.2207	0.774
266037_3_9190	9190	0	RapportageHR	1	60	0.1663	0.2623	0.8009
266051_3_9190	9190	0	RapportageHR	1	80	0.1232	0.07	0.8148
266054_2_9190	9190	0	RapportageHR	1	80	0.2764	0.245	0.8046
266054_3_9190	9190	0	RapportageHR	1	70	0.1074	0.1179	0.7712
266104_2_9190	9190	0	RapportageHR	1	80	0.3747	0.3444	0.879
266104_3_9190	9190	0	RapportageHR	1	70	0.3396	0.2912	0.8492
266112_2_9120	9120	0	RapportageHR	1	70	0.4301	0.4139	0.8356
266133_2_9120	9120	0	RapportageHR	1	60	0.0736	-0.0033	0.6882
267513_2018-07-03_91E0_vc	91E0_vc	0	RapportageHR	2	60	0.1996	0.1921	0.6823
26822_2018-06-28_9160	9160	1	RapportageHR	0	70	0.4152	0.2809	0.8711
27131_2_9190	9190	0	RapportageHR	2	60	0.1908	0.2155	0.6922
271446_2019-05-03_91E0_vo	91E0_vo	0	RapportageHR	2	70	0.3417	0.3128	0.8998
27156_2_9120	9120	0	RapportageHR	1	80	0.3088	0.2542	0.8304
274006_2_9120	9120	0	RapportageHR	2	60	0.1994	0.18	0.6895
274116_2_9130_end	9130_end	0	RapportageHR	2	50	-0.0189	-0.1088	0.6686
2742_2015-06-18_91E0_vo	91E0_vo	0	RapportageHR	3	50	0.1117	0.1216	0.7765
27474_2019-04-03_9190	9190	0	RapportageHR	1	80	0.1866	0.1834	0.8189
282096_2_9120	9120	0	RapportageHR	1	50	-0.0336	-0.119	0.6094
282112_2_9120	9120	0	RapportageHR	2	60	0.2862	0.2036	0.838
282112_3_9120	9120	0	RapportageHR	1	80	0.4577	0.3946	0.9173
282143_2_9120	9120	0	RapportageHR	1	80	0.2098	0.1163	0.8085
282143_3_9120	9120	0	RapportageHR	1	60	0.2172	0.1087	0.7597
282150_2_9120	9120	0	RapportageHR	1	60	0.2162	0.0543	0.6983
282150_3_9120	9120	0	RapportageHR	2	50	0.0145	-0.1078	0.6145
282151_2_9120	9120	0	RapportageHR	1	60	0.2991	0.1661	0.8458
282151_3_9120	9120	0	RapportageHR	2	60	0.2974	0.1706	0.8465
284729_2015-04-28_91E0_vc	91E0_vc	0	RapportageHR	3	40	-0.0214	-0.1305	0.6691
285027_2_9130_end	9130_end	0	RapportageHR	1	60	0.1438	0.0717	0.6562
285027_3_9130_end	9130_end	0	RapportageHR	1	60	0.1532	0.0778	0.7006
285062_2_9130_end	9130_end	0	RapportageHR	1	60	0.2317	0.1515	0.7916
285062_3_9130_end	9130_end	0	RapportageHR	1	70	0.3385	0.235	0.7564
28546_2019-04-16_9130_end	9130_end	0	RapportageHR	2	70	0.3313	0.3275	0.8948
286027_3_9120	9120	0	RapportageHR	2	40	0.0794	-0.1216	0.6794
293064_2_9130_end	9130_end	0	RapportageHR	2	70	0.2796	0.2282	0.75
293064_3_9130_end	9130_end	0	RapportageHR	2	70	0.2846	0.2313	0.75
293069_2_9120	9120	0	RapportageHR	2	30	-0.1701	-0.2209	0.5324
293069_3_9120	9120	0	RapportageHR	1	50	0.0093	-0.1215	0.6593
293128_2_9130_end	9130_end	0	RapportageHR	1	60	0.193	0.0276	0.7832
293128_3_9130_end	9130_end	0	RapportageHR	1	70	0.2098	0.0427	0.8001
296073_2_9130_end	9130_end	0	RapportageHR	1	50	0.1316	0.1141	0.7591
296124_2_9130_end	9130_end	0	RapportageHR	2	70	0.3256	0.3541	0.8648
296124_3_9130_end	9130_end	0	RapportageHR	2	70	0.2802	0.3172	0.8684
297095_2_9130_end	9130_end	0	RapportageHR	1	70	0.5002	0.4256	0.8002
297095_3_9130_end	9130_end	0	RapportageHR	1	60	0.3593	0.3316	0.7593
297096_2_91E0_vc	91E0_vc	0	RapportageHR	2	50	0.0376	0.0019	0.7684
297096_3_91E0_vc	91E0_vc	0	RapportageHR	3	60	0.2873	0.231	0.8473
297103_2_9130_end	9130_end	0	RapportageHR	1	70	0.2826	0.0754	0.7561
297103_3_9130_end	9130_end	0	RapportageHR	1	70	0.3214	0.1386	0.8211
297104_2_9130_end	9130_end	1	RapportageHR	0	80	0.4268	0.3933	0.8143
297104_3_9130_end	9130_end	1	RapportageHR	0	70	0.3952	0.4254	0.7952
298053_2_9130_end	9130_end	0	RapportageHR	2	70	0.2587	0.3092	0.7686
298075_3_91E0_va	91E0_va	0	RapportageHR	3	50	-0.0911	-0.1912	0.5563
298088_2_9130_end	9130_end	0	RapportageHR	1	70	0.3292	0.3212	0.7042
298100_2_9130_end	9130_end	1	RapportageHR	0	80	0.5542	0.5002	0.8321
298100_3_9130_end	9130_end	1	RapportageHR	0	80	0.5553	0.5091	0.8334
298918_2018-06-27_91E0_vn	91E0_vn	0	RapportageHR	1	70	0.3214	0.2291	0.7934
298937_2015-04-29_91E0_vc	91E0_vc	0	RapportageHR	3	50	0.1406	0.1194	0.784
300534_2018-08-08_91E0_vm	91E0_vm	0	RapportageHR	1	70	0.327	0.3499	0.8505
301008_2_9130_end	9130_end	0	RapportageHR	3	60	0.0753	0.1056	0.7047
301014_2_9120	9120	0	RapportageHR	2	60	0.0034	-0.0197	0.6291
301015_2_91E0_va	91E0_va	0	RapportageHR	3	40	0.1209	0.1097	0.7709
301097_2_9130_end	9130_end	0	RapportageHR	1	50	0.093	0.1359	0.6662
301153_2_9130_end	9130_end	0	RapportageHR	2	60	0.1638	0.0448	0.7303
302116_2_91E0_vc	91E0_vc	0	RapportageHR	3	40	-0.0665	-0.1393	0.5335
303012_2_91E0_va	91E0_va	0	RapportageHR	4	30	-0.3285	-0.3952	0.4715
303039_2_91E0_vn	91E0_vn	0	RapportageHR	4	20	-0.3253	-0.3908	0.4772
303045_2_91E0_va	91E0_va	0	RapportageHR	3	50	0.032	0.1279	0.6104
304015_2_91E0_va	91E0_va	0	RapportageHR	3	30	-0.0948	-0.1531	0.693
304015_3_91E0_va	91E0_va	0	RapportageHR	3	40	0.0113	-0.1089	0.7067
304023_2_91E0_vm	91E0_vm	0	RapportageHR	2	70	0.4087	0.3448	0.8537
304023_3_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.3015	0.1729	0.7998
304044_2_91E0_va	91E0_va	0	RapportageHR	3	40	-0.0942	-0.1535	0.6634
304044_3_91E0_va	91E0_va	0	RapportageHR	2	50	-0.0604	-0.083	0.7659
304051_2_91E0_vn	91E0_vn	0	RapportageHR	1	60	0.1803	0.1163	0.6888
304051_3_91E0_vn	91E0_vn	0	RapportageHR	1	60	0.1524	0.1455	0.7064
304082_2_91E0_va	91E0_va	0	RapportageHR	3	60	-0.014	-0.0654	0.6908
304082_3_91E0_va	91E0_va	0	RapportageHR	3	50	-0.0524	-0.0374	0.6749
305002_2_91E0_va	91E0_va	0	RapportageHR	2	50	-0.0407	-0.1523	0.592
305076_2_9130_end	9130_end	0	RapportageHR	1	70	0.2847	0.2453	0.7817
305082_2_9130_end	9130_end	0	RapportageHR	3	50	-0.1244	-0.2711	0.6026
305082_2_91E0_va	91E0_va	0	RapportageHR	3	50	-0.1193	-0.2652	0.6077
305086_2_9130_end	9130_end	1	RapportageHR	0	90	0.5705	0.529	0.9264
305086_2_91E0_vc	91E0_vc	0	RapportageHR	1	90	0.592	0.6169	0.9656
305094_2_9130_end	9130_end	0	RapportageHR	1	70	0.4528	0.4106	0.835
305097_2_9120	9120	1	RapportageHR	0	70	0.147	0.1351	0.7693
305097_2_9130_end	9130_end	1	RapportageHR	0	70	0.227	0.217	0.7979
305098_2_9130_end	9130_end	1	RapportageHR	0	80	0.5059	0.318	0.881
306012_2_9130_end	9130_end	0	RapportageHR	2	40	0.0054	-0.0875	0.6554
306081_2_9120	9120	0	RapportageHR	2	50	0.05	0.0889	0.65
306081_2_9130_end	9130_end	0	RapportageHR	2	50	0.0539	0.0915	0.6539
306098_2_9130_end	9130_end	1	RapportageHR	0	80	0.1226	0.108	0.8749
307014_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.1853	0.0786	0.7237
307038_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	-0.1392	-0.2014	0.6271
307058_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.0696	-0.0199	0.7012
307085_3_9130_end	9130_end	0	RapportageHR	1	60	0.2704	0.1325	0.7454
307086_2_9120	9120	0	RapportageHR	1	50	0.1138	0.024	0.6738
307086_2_9130_end	9130_end	1	RapportageHR	0	60	0.2407	0.1105	0.7007
307110_2_91E0_va	91E0_va	0	RapportageHR	3	20	-0.3578	-0.3726	0.4422
307113_2_9130_end	9130_end	1	RapportageHR	0	70	0.3147	0.3673	0.7952
307113_3_9130_end	9130_end	1	RapportageHR	0	60	0.1269	0.0289	0.6619
307122_2_9130_end	9130_end	0	RapportageHR	2	60	0.2103	0.2468	0.6857
308014_2_9130_end	9130_end	0	RapportageHR	1	70	0.4302	0.3281	0.8571
308014_3_9130_end	9130_end	1	RapportageHR	0	90	0.5164	0.3929	0.9185
308015_2_9130_end	9130_end	1	RapportageHR	0	90	0.5304	0.467	0.9286
308015_3_9130_end	9130_end	0	RapportageHR	1	80	0.5211	0.4533	0.9026
308023_2_9130_end	9130_end	1	RapportageHR	0	80	0.4701	0.4377	0.8333
308023_3_9130_end	9130_end	1	RapportageHR	0	80	0.4775	0.4514	0.8333
308069_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.2358	0.1263	0.8298
308069_3_91E0_va	91E0_va	0	RapportageHR	2	60	0.2239	0.108	0.8141
308077_2_91E0_vc	91E0_vc	0	RapportageHR	3	50	0.126	0.1356	0.815
308077_3_91E0_vc	91E0_vc	0	RapportageHR	2	50	0.1564	0.0992	0.8141
308093_2_9130_end	9130_end	0	RapportageHR	1	70	0.348	0.3711	0.8665
308093_3_9130_end	9130_end	0	RapportageHR	1	60	0.2045	0.2644	0.7808
308101_2_9130_end	9130_end	0	RapportageHR	1	60	0.2426	0.1616	0.6857
308101_3_9130_end	9130_end	0	RapportageHR	2	60	0.2806	0.162	0.7714
311027_2_91E0_vc	91E0_vc	0	RapportageHR	2	50	0.2033	0.0588	0.7033
311027_3_91E0_vc	91E0_vc	0	RapportageHR	2	70	0.3222	0.2052	0.8207
311043_3_91E0_va	91E0_va	0	RapportageHR	2	40	-0.1401	-0.1899	0.5425
311049_2_91E0_vn	91E0_vn	0	RapportageHR	3	40	0.0821	-0.0923	0.6821
311049_3_91E0_vn	91E0_vn	0	RapportageHR	3	50	0.1394	-0.004	0.7379
311074_2_9130_end	9130_end	0	RapportageHR	1	80	0.5116	0.5201	0.9284
311074_3_9130_end	9130_end	0	RapportageHR	1	90	0.4991	0.5029	0.9427
311133_2_91E0_va	91E0_va	0	RapportageHR	3	50	0.0073	-0.1122	0.6025
311602_2019-04-01_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.1016	0.0596	0.771
312033_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.2378	0.2053	0.6917
312042_2_91E0_va	91E0_va	0	RapportageHR	2	50	0.1057	0.0373	0.6172
312042_2_91E0_vc	91E0_vc	0	RapportageHR	2	50	0.1148	0.0654	0.6495
312081_2_91E0_va	91E0_va	0	RapportageHR	3	50	-0.0069	-0.0626	0.7035
312081_2_91E0_vn	91E0_vn	0	RapportageHR	3	50	0.0813	0.0479	0.7917
312108_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.2429	0.1378	0.8238
312108_2_91E0_vc	91E0_vc	0	RapportageHR	3	50	0.1853	0.0582	0.7774
312108_2_91E0_vm	91E0_vm	0	RapportageHR	1	70	0.1695	0.0332	0.732
313305_2019-03-21_91E0_vc	91E0_vc	0	RapportageHR	1	80	0.593	0.5598	0.9448
314072_2_9120	9120	0	RapportageHR	1	60	0.2909	0.3389	0.7081
314079_2_9120	9120	0	RapportageHR	2	50	0.1609	0.0493	0.7407
314080_2_9120	9120	0	RapportageHR	1	60	0.1281	0.0781	0.6804
314092_2_9120	9120	0	RapportageHR	1	60	0.0961	0.0344	0.6499
31414_2019-04-02_91E0_vo	91E0_vo	0	RapportageHR	3	40	-0.069	-0.058	0.6132
314150_2_9160	9160	0	RapportageHR	1	60	0.1805	0.0458	0.755
314151_2_9120	9120	0	RapportageHR	1	60	0.2804	0.1954	0.7304
314152_2_9120	9120	1	RapportageHR	0	80	0.6367	0.5419	0.8527
314159_2_9120	9120	0	RapportageHR	1	80	0.4255	0.3391	0.8248
315010_2_91E0_vn	91E0_vn	0	RapportageHR	1	70	0.3124	0.2632	0.7794
315010_3_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.1854	0.0281	0.6831
315018_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.1287	0.0027	0.6954
315018_3_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.1993	0.0952	0.7565
315056_2_9130_end	9130_end	0	RapportageHR	1	70	0.2609	0.1411	0.9002
315062_2_91E0_va	91E0_va	0	RapportageHR	3	30	-0.3426	-0.3595	0.4574
315062_2019-04-03_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.2939	0.3461	0.7689
315063_2_91E0_va	91E0_va	0	RapportageHR	3	40	-0.0759	-0.167	0.5241
315120_2_9120	9120	0	RapportageHR	3	50	0.1644	0.0801	0.7621
315120_2_9130_end	9130_end	0	RapportageHR	3	60	0.2604	0.2423	0.7808
316065_2_91E0_va	91E0_va	0	RapportageHR	3	50	-0.0631	-0.0214	0.6119
316065_2_91E0_vc	91E0_vc	0	RapportageHR	3	40	-0.0925	-0.0702	0.5825
316066_2_91E0_va	91E0_va	0	RapportageHR	3	30	-0.1699	-0.2049	0.5301
316066_2_91E0_vc	91E0_vc	0	RapportageHR	3	30	-0.2302	-0.3036	0.4698
316105_2_91E0_va	91E0_va	0	RapportageHR	2	40	-0.0773	-0.1605	0.6054
317088_2_9120	9120	0	RapportageHR	1	70	0.4102	0.3021	0.8679
317090_2_9130_end	9130_end	0	RapportageHR	1	80	0.4664	0.443	0.8629
317090_2_91E0_va	91E0_va	0	RapportageHR	1	70	0.3129	0.2047	0.769
317095_2_9120	9120	1	RapportageHR	0	70	0.5378	0.5066	0.8602
317096_2_9120	9120	0	RapportageHR	1	40	0.0031	-0.0709	0.6031
317102_2_9120	9120	0	RapportageHR	1	50	0.1676	0.1873	0.6676
317103_2_9160	9160	1	RapportageHR	0	80	0.4664	0.2996	0.8942
317104_2_9120	9120	1	RapportageHR	0	90	0.678	0.5639	0.9143
317105_2_9130_end	9130_end	0	RapportageHR	2	50	0.0134	-0.0786	0.7075
317106_2_9130_end	9130_end	0	RapportageHR	1	60	0.2096	0.2522	0.7868
317110_2_9120	9120	1	RapportageHR	0	70	0.4442	0.4194	0.7667
317111_2_9120	9120	1	RapportageHR	0	80	0.5158	0.4416	0.8429
317112_2_9160	9160	1	RapportageHR	0	80	0.5856	0.5555	0.9095
317119_2_9120	9120	0	RapportageHR	1	80	0.5825	0.4724	0.8533
317120_2_9120	9120	0	RapportageHR	1	60	0.3596	0.3272	0.7596
317126_2_9120	9120	1	RapportageHR	0	70	0.3185	0.321	0.781
317127_2_9120	9120	1	RapportageHR	0	70	0.4364	0.405	0.7667
317128_2_9120	9120	1	RapportageHR	0	70	0.3025	0.3028	0.79
317135_2_9120	9120	0	RapportageHR	1	60	0.3536	0.3267	0.7536
317136_2_9120	9120	0	RapportageHR	1	80	0.4674	0.3529	0.8736
317143_2_9120	9120	0	RapportageHR	1	60	0.2947	0.2953	0.7947
317144_2_9120	9120	0	RapportageHR	1	50	0.1673	0.1765	0.6672
317155_2_9120	9120	0	RapportageHR	2	60	0.1514	0.0335	0.7799
318004_2_9120	9120	0	RapportageHR	1	70	0.418	0.3992	0.8455
318011_2_9120	9120	1	RapportageHR	0	80	0.5436	0.5198	0.8286
318012_2_9120	9120	1	RapportageHR	0	80	0.5021	0.4768	0.881
318015_2_9120	9120	1	RapportageHR	0	70	0.4912	0.5105	0.899
318018_2_9120	9120	0	RapportageHR	1	50	0.0958	-0.1086	0.6708
318019_2_9120	9120	1	RapportageHR	0	80	0.5924	0.532	0.8161
318022_2_9120	9120	0	RapportageHR	1	60	0.3501	0.2814	0.7912
318027_2_9120	9120	1	RapportageHR	0	80	0.524	0.4711	0.8
318028_2_9120	9120	1	RapportageHR	0	70	0.4459	0.4041	0.7724
318029_2_9120	9120	1	RapportageHR	0	70	0.3422	0.1036	0.7636
318030_2_9120	9120	0	RapportageHR	1	40	0.0264	-0.1559	0.6264
318035_2_9120	9120	1	RapportageHR	0	70	0.3817	0.3833	0.7667
318036_2_9120	9120	0	RapportageHR	1	60	0.3295	0.3672	0.8262
318038_2_9120	9120	0	RapportageHR	1	80	0.3933	0.2852	0.8156
318039_2_9120	9120	0	RapportageHR	1	50	-0.0363	-0.1843	0.6535
318044_2_9120	9120	0	RapportageHR	1	60	0.2962	0.2633	0.6962
318077_2_9120	9120	0	RapportageHR	3	50	0.128	0.0288	0.7601
318081_2_9120	9120	1	RapportageHR	0	80	0.6299	0.5631	0.881
318082_2_9120	9120	1	RapportageHR	0	60	0.3159	0.2617	0.8775
318082_3_9120	9120	1	RapportageHR	0	80	0.4608	0.3575	0.9269
318089_2_9160	9160	0	RapportageHR	1	70	0.2841	0.0647	0.7694
318089_3_9160	9160	0	RapportageHR	1	70	0.3833	0.2193	0.8738
318090_2_9120	9120	1	RapportageHR	0	90	0.6555	0.6067	0.9714
318090_3_9120	9120	1	RapportageHR	0	90	0.6829	0.6127	0.9286
318092_2_9120	9120	0	RapportageHR	1	70	0.2403	0.1879	0.707
318097_2_9120	9120	1	RapportageHR	0	70	0.5834	0.5497	0.8858
318097_3_9120	9120	1	RapportageHR	0	80	0.6606	0.6166	0.8606
318098_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.1948	0.1503	0.764
318103_2_9120	9120	0	RapportageHR	2	60	0.1185	0.0909	0.7853
318106_2_9120	9120	0	RapportageHR	1	50	0.18	0.0471	0.8294
318113_3_9120	9120	0	RapportageHR	1	70	0.2263	0.2221	0.8248
318114_2_9120	9120	1	RapportageHR	0	80	0.6328	0.6079	0.9238
318114_3_9120	9120	1	RapportageHR	0	90	0.7421	0.6665	0.9429
318121_2_9120	9120	0	RapportageHR	1	70	0.5164	0.4322	0.8164
318121_3_9120	9120	0	RapportageHR	1	70	0.5085	0.4333	0.8085
318122_2_9120	9120	0	RapportageHR	1	60	0.2691	0.2627	0.7441
318122_3_9120	9120	0	RapportageHR	1	60	0.296	0.296	0.771
318129_2_9120	9120	0	RapportageHR	1	70	0.5125	0.46	0.8125
318129_3_9120	9120	1	RapportageHR	0	90	0.6456	0.5353	0.9286
318137_2_9120	9120	0	RapportageHR	1	70	0.5277	0.4688	0.8277
321005_2_91E0_va	91E0_va	0	RapportageHR	1	70	0.3534	0.3006	0.9707
321005_3_91E0_va	91E0_va	1	RapportageHR	0	80	0.4182	0.3545	0.9546
321007_3_91E0_va	91E0_va	0	RapportageHR	2	60	0.1722	0.1901	0.7048
321036_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1692	0.0585	0.74
321036_3_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1537	0.0347	0.7226
321038_2_9120	9120	1	RapportageHR	0	60	0.0387	-0.1223	0.6368
321038_3_9120	9120	1	RapportageHR	0	60	0.0167	-0.1389	0.662
321042_2_9160	9160	0	RapportageHR	1	80	0.4875	0.4546	0.924
321042_3_9160	9160	0	RapportageHR	1	80	0.493	0.4162	0.8592
321043_2_9160	9160	0	RapportageHR	1	80	0.48	0.4078	0.8622
321043_3_9160	9160	0	RapportageHR	2	70	0.3941	0.3196	0.7881
321049_2_9120	9120	1	RapportageHR	0	70	0.265	0.308	0.7667
321049_3_9120	9120	1	RapportageHR	0	80	0.3129	0.3031	0.802
321053_2_9120	9120	1	RapportageHR	0	70	0.3077	0.2229	0.8522
321053_3_9120	9120	1	RapportageHR	0	80	0.4529	0.3207	0.8877
321054_2_9160	9160	0	RapportageHR	1	70	0.1497	0.1798	0.7178
321054_3_9160	9160	0	RapportageHR	1	70	0.2566	0.2679	0.7035
321055_2_9120	9120	1	RapportageHR	0	70	0.4284	0.4178	0.7772
321055_3_9120	9120	1	RapportageHR	0	80	0.5405	0.4859	0.8043
321081_2_9120	9120	1	RapportageHR	0	80	0.4833	0.4113	0.8202
321081_3_9120	9120	1	RapportageHR	0	80	0.4417	0.3676	0.8143
321082_2_9120	9120	0	RapportageHR	1	60	0.1253	0.0794	0.7212
321082_3_9120	9120	0	RapportageHR	1	60	0.2024	0.1643	0.7197
321120_2_91E0_vm	91E0_vm	0	RapportageHR	3	40	0.0409	-0.0778	0.7307
321120_3_91E0_vm	91E0_vm	0	RapportageHR	2	50	0.1146	-0.017	0.7242
321132_2_9120	9120	1	RapportageHR	0	60	0.0865	0.0746	0.7564
321132_3_9120	9120	0	RapportageHR	1	70	0.2328	0.1507	0.7741
321140_2_9120	9120	1	RapportageHR	0	70	0.5127	0.5597	0.8996
321140_3_9120	9120	0	RapportageHR	1	60	0.2234	0.2236	0.7103
321148_2_9120	9120	0	RapportageHR	1	70	0.2529	0.217	0.7536
321148_3_9120	9120	0	RapportageHR	1	60	0.2613	0.1382	0.8169
321156_2_9120	9120	0	RapportageHR	1	50	-0.0406	-0.1068	0.6088
321156_3_9120	9120	0	RapportageHR	1	50	0.024	-0.0607	0.6234
321159_2_91E0_vm	91E0_vm	0	RapportageHR	1	70	0.2248	0.0657	0.7381
321159_3_91E0_vm	91E0_vm	0	RapportageHR	1	60	0.2715	0.1359	0.6715
322006_2_9120	9120	0	RapportageHR	1	50	-0.0507	-0.1837	0.5486
322007_2_9120	9120	0	RapportageHR	2	50	-0.1406	-0.2485	0.5373
322008_2_9120	9120	0	RapportageHR	1	60	0.1646	-0.0152	0.7413
322056_2_9120	9120	0	RapportageHR	1	50	-0.1569	-0.283	0.58
322097_2_91E0_vm	91E0_vm	0	RapportageHR	1	50	0.1422	0.0513	0.7522
322097_3_91E0_vm	91E0_vm	0	RapportageHR	2	50	0.0037	-0.1022	0.6927
322106_2_9120	9120	0	RapportageHR	1	50	0.086	-0.0758	0.6365
322106_3_9120	9120	0	RapportageHR	1	50	0.0781	-0.1014	0.5781
322112_2_91E0_va	91E0_va	0	RapportageHR	1	70	0.233	0.1362	0.834
322116_2_9160	9160	0	RapportageHR	1	60	0.1236	0.0518	0.6859
322116_3_9160	9160	0	RapportageHR	1	60	0.2608	0.1748	0.7557
322131_2_9120	9120	1	RapportageHR	0	60	0.1756	-0.0249	0.6506
322131_3_9120	9120	1	RapportageHR	0	60	0.2139	-0.006	0.6639
322138_2_9120	9120	1	RapportageHR	0	60	0.227	0.0152	0.627
322138_3_9120	9120	1	RapportageHR	0	60	0.2212	0.0069	0.6212
322146_2_9120	9120	1	RapportageHR	0	70	0.5733	0.5408	0.8808
322146_3_9120	9120	1	RapportageHR	0	70	0.5746	0.4703	0.8998
323044_2_9160	9160	0	RapportageHR	3	50	0.1128	0.0657	0.7647
323044_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.351	0.4205	0.8441
323047_2_9120	9120	0	RapportageHR	1	50	0.0237	-0.1175	0.675
323047_2_9160	9160	0	RapportageHR	1	50	0.0632	-0.0961	0.7145
323049_2_9120	9120	0	RapportageHR	1	50	0.0893	-0.0622	0.6413
323079_2_91E0_va	91E0_va	0	RapportageHR	3	50	0.1053	0.1468	0.6997
323109_2_9120	9120	0	RapportageHR	1	70	0.2583	0.1657	0.7915
323131_2_9120	9120	0	RapportageHR	1	70	0.2152	0.1261	0.7855
323148_2_9160	9160	0	RapportageHR	2	60	0.3959	0.3271	0.8381
324007_2_9120	9120	0	RapportageHR	2	60	0.1869	0.1475	0.6851
324016_2_9160	9160	0	RapportageHR	2	50	0.1353	0.1843	0.7552
324024_2_9160	9160	0	RapportageHR	1	70	0.1902	0.0552	0.8644
324036_2_9120	9120	0	RapportageHR	2	50	0.0231	-0.0316	0.6249
324036_2_9160	9160	0	RapportageHR	2	50	0.0233	-0.0315	0.6252
324043_2_9120	9120	0	RapportageHR	1	60	0.184	0.0765	0.7397
324058_2_91E0_va	91E0_va	0	RapportageHR	3	40	-0.0595	-0.1609	0.5405
324060_2_9120	9120	0	RapportageHR	2	40	-0.1199	-0.1698	0.6267
324071_2_9160	9160	0	RapportageHR	1	80	0.3406	0.3433	0.9088
