id	type_analysis	criterium	status_criterium	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
252044_2_9120	9120	Structuur	0	RapportageHR	2	20	-0.4247	0.4753
252044_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0419	0.5
252044_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.3789	0.7123
252044_3_9120	9120	Structuur	0	RapportageHR	2	40	-0.1249	0.5751
252044_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0644	0.7143
252044_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.7	1
252089_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	0.1851	0.7818
252089_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.8964	0.1036
252089_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.3804	0.7138
252089_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.2461	0.8037
252089_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-1	0
252089_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.3807	0.7224
252090_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.282	0.8018
252090_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.591	0.409
252090_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.6114	0.9447
252090_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.2091	0.8018
252090_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.6318	0.3682
252090_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5648	0.8981
253102_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	2	60	0.1279	0.8666
253102_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	0	0.5
253102_2_91E0_vn	91E0_vn	Verstoring	1	RapportageHR	0	66.6667	0.486	0.9676
253104_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.1791	0.8693
253104_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.6506	0.3494
253104_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.3179	0.8929
253142_2_9190	9190	Structuur	0	RapportageHR	1	80	0.4031	0.8473
253142_2_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.6786	0.3214
253142_2_9190	9190	Verstoring	0	RapportageHR	1	33.3333	-0.0514	0.8504
253142_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.3831	0.8273
253142_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.9154	0.0846
253142_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	33.3333	0.1533	0.82
253151_2_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	60	0.1576	0.7411
253151_2_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	0	-0.7304	0.2696
253151_2_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	33.3333	0.0838	0.7504
253157_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	0.2956	0.8456
253157_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.6462	0.3538
253157_2_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.9667	1
253158_2_9120	9120	Structuur	0	RapportageHR	1	80	0.5938	0.9914
253158_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.8058	0.1942
253158_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.0158	0.6508
253593_2017-04-13_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	60	0.3439	0.7439
253593_2017-04-13_91E0_vc	91E0_vc	Vegetatie	0	RapportageHR	0	50	0.1043	0.75
253593_2017-04-13_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	1	66.6667	0.4688	0.8021
254066_2_9120	9120	Structuur	0	RapportageHR	2	40	0.1032	0.7032
254066_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.4208	0.5792
254066_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.1627	0.8293
254067_2_9120	9120	Structuur	0	RapportageHR	2	60	0.128	0.7231
254067_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5122	0.4878
254067_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.1049	0.6882
254068_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	0.1696	0.8636
254068_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	0.2143	0.7143
254068_2_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.925	1
254093_2_9190	9190	Structuur	0	RapportageHR	1	60	-0.0472	0.6028
254093_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.2963	0.6204
254093_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.9333	1
254103_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.207	0.565
254103_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0323	0.615
254103_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9583	1
254110_2_9120	9120	Structuur	0	RapportageHR	1	80	0.1272	0.8254
254110_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.7636	0.2364
254110_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.2529	0.8779
254125_2_91E0_vm	91E0_vm	Structuur	1	RapportageHR	0	80	0.3044	0.8749
254125_2_91E0_vm	91E0_vm	Vegetatie	1	RapportageHR	0	100	0.4096	0.9852
254125_2_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.6779	1
254129_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	2	40	-0.2098	0.5402
254129_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	0.3856	0.9286
254129_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5596	0.8929
255017_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.3251	0.8162
255017_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	0.3571	0.8572
255017_2_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.9169	1
255017_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	20	-0.5172	0.2828
255017_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.5714	0.4286
255017_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.4691	0.8024
255063_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.2555	0.5445
255063_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2016	0.5
255063_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.3823	0.749
255068_2_9120	9120	Structuur	0	RapportageHR	1	80	0.3456	0.8385
255068_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2773	0.6428
255068_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5329	0.9413
255068_3_9120	9120	Structuur	0	RapportageHR	1	60	0.2975	0.6975
255068_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5496	0.4503
255068_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5729	0.9406
255105_2_9120	9120	Structuur	0	RapportageHR	1	80	0.4409	0.8367
255105_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1398	0.5562
255105_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.6259	0.9676
255105_3_9120	9120	Structuur	0	RapportageHR	1	80	0.437	0.8367
255105_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2148	0.5416
255105_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.6668	1
255107_2_9160	9160	Structuur	0	RapportageHR	1	80	0.2406	0.8318
255107_2_9160	9160	Vegetatie	0	RapportageHR	0	50	-0.3457	0.5
255107_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.1093	0.7419
255123_2_9120	9120	Structuur	0	RapportageHR	1	60	-0.0469	0.6518
255123_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2963	0.628
255123_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.4929	0.8981
255123_3_9120	9120	Structuur	0	RapportageHR	1	60	0.0431	0.6418
255123_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.343	0.5664
255123_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.6243	1
255148_2_9160	9160	Structuur	0	RapportageHR	1	60	0.3069	0.8069
255148_2_9160	9160	Vegetatie	0	RapportageHR	0	50	-0.4944	0.5
255148_2_9160	9160	Verstoring	1	RapportageHR	0	66.6667	0.3474	0.7141
255148_3_9160	9160	Structuur	0	RapportageHR	1	60	0.2772	0.8272
255148_3_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.3824	0.6176
255148_3_9160	9160	Verstoring	1	RapportageHR	0	66.6667	0.5408	0.8758
255158_2_91E0_va	91E0_va	Structuur	0	RapportageHR	2	0	-0.6545	0.3455
255158_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.9666	0.0333
255158_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.3693	0.7027
255158_3_91E0_va	91E0_va	Structuur	0	RapportageHR	2	40	-0.2212	0.4788
255158_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	0.1145	0.6428
255158_3_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.7343	1
256047_2_9190	9190	Structuur	0	RapportageHR	1	60	-0.1927	0.7784
256047_2_9190	9190	Vegetatie	1	RapportageHR	0	100	0.5834	1
256047_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.7	1
256047_3_9190	9190	Structuur	0	RapportageHR	1	60	-0.1536	0.6451
256047_3_9190	9190	Vegetatie	1	RapportageHR	0	100	0.4736	0.9736
256047_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.601	1
256091_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0547	0.6
256091_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.503	0.4971
256091_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.7303	1
256091_3_9120	9120	Structuur	0	RapportageHR	1	60	-0.0111	0.6342
256091_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.4802	0.5198
256091_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.8509	1
256110_2_9120	9120	Structuur	0	RapportageHR	1	60	0.1573	0.6573
256110_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.703	0.297
256110_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9667	1
256110_3_9120	9120	Structuur	0	RapportageHR	1	40	-0.1012	0.5988
256110_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.8496	0.1504
256110_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.7458	1
256127_2_9120	9120	Structuur	0	RapportageHR	1	80	0.0551	0.8
256127_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.005	0.5416
256127_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4063	0.7479
256127_3_9120	9120	Structuur	0	RapportageHR	1	80	0.1027	0.8
256127_3_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0655	0.6428
256127_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5744	0.916
257002_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	0.078	0.608
257002_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.9119	0.0881
257002_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.3358	0.9608
257002_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	0.078	0.608
257002_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.7398	0.2602
257002_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	33.3333	-0.0188	0.9471
257003_2_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	80	0.2782	0.8012
257003_2_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	0	-0.7924	0.2075
257003_2_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	66.6667	0.3494	0.7243
257003_3_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	80	0.3175	0.8012
257003_3_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	0	-0.7737	0.2262
257003_3_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	33.3333	0.0141	0.6808
257006_2_9120	9120	Structuur	0	RapportageHR	2	60	-0.0353	0.6433
257006_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5156	0.4844
257006_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.4167	1
257011_2_9190	9190	Structuur	0	RapportageHR	1	80	0.2198	0.8304
257011_2_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.575	0.425
257011_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.0793	0.7043
257011_3_9190	9190	Structuur	0	RapportageHR	1	80	0.2734	0.8304
257011_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1709	0.731
257011_3_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.2306	0.684
257027_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.0139	0.7106
257027_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	0.2	0.7
257027_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	33.3333	0.1273	0.794
257027_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.0756	0.7389
257027_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	0.0194	0.5913
257027_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	33.3333	-0.0816	0.5851
257039_2_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	80	0.1811	0.8238
257039_2_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	0	-0.9584	0.0416
257039_2_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	66.6667	0.4601	0.7934
257045_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.3604	0.8
257045_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	-0.4448	0.5416
257045_2_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.8013	1
257050_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	-0.0834	0.7333
257050_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.7	0.3
257050_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.1568	0.7818
257050_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.1853	0.8
257050_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.85	0.15
257050_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	33.3333	0.0139	0.6806
257057_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	2	40	-0.26	0.54
257057_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.8	0.2
257057_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.3856	0.7189
257057_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	2	40	-0.21	0.54
257057_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.6432	0.3568
257057_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.5115	0.8449
257071_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	-0.0767	0.6366
257071_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.723	0.277
257071_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	33.3333	0.125	0.7917
257081_2015-04-28_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	80	0.3751	0.8756
257081_2015-04-28_91E0_vc	91E0_vc	Vegetatie	1	RapportageHR	0	100	0.357	1
257081_2015-04-28_91E0_vc	91E0_vc	Verstoring	1	RapportageHR	0	100	0.7883	1
257082_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.1264	0.8
257082_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.95	0.05
257082_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.3898	0.7231
257082_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.2331	0.8
257082_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.9445	0.0555
257082_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.4719	0.8052
257106_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	80	0.2679	0.8189
257106_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	-0.1324	0.5084
257106_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.9667	1
257106_3_91E0_va	91E0_va	Structuur	0	RapportageHR	1	20	-0.381	0.4856
257106_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.8924	0.1076
257106_3_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.7083	1
258029_2_91E0_vo	91E0_vo	Structuur	0	RapportageHR	2	40	-0.0375	0.7125
258029_2_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	50	-0.0108	0.9564
258029_2_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	66.6667	0.6304	0.9721
258040_2_91E0_vo	91E0_vo	Structuur	0	RapportageHR	2	60	-0.0041	0.7423
258040_2_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	0	-0.5198	0.4801
258040_2_91E0_vo	91E0_vo	Verstoring	1	RapportageHR	0	66.6667	0.2846	0.9172
258049_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	2	60	-0.0346	0.7508
258049_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.6113	0.3888
258049_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.6079	0.9413
258061_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0687	0.6674
258061_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.6734	0.3266
258061_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.1397	0.5269
258076_2_9120	9120	Structuur	0	RapportageHR	1	80	0.06	0.8032
258076_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.7334	0.2666
258076_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.4652	0.8052
258076_2_9190	9190	Structuur	0	RapportageHR	1	80	0.0755	0.8188
258076_2_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.4168	0.5832
258076_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.4608	0.8052
260082_2019-04-11_91E0_vo	91E0_vo	Structuur	0	RapportageHR	2	60	-0.0063	0.742
260082_2019-04-11_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	50	0.1667	0.6666
260082_2019-04-11_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	66.6667	0.3921	0.7254
261021_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	-0.1099	0.6034
261021_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	0.1809	0.7834
261021_2_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.7863	1
261075_2_9190	9190	Structuur	0	RapportageHR	1	80	0.2454	0.9276
261075_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1979	0.8021
261075_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.5648	0.8981
261108_2_9190	9190	Structuur	0	RapportageHR	1	60	-0.0686	0.6801
261108_2_9190	9190	Vegetatie	1	RapportageHR	0	100	0.365	1
261108_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.6674	1
261126_2_9190	9190	Structuur	0	RapportageHR	1	80	0.1103	0.8529
261126_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.4262	0.5738
261126_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.9889	1
261144_2_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	80	0.3044	0.8291
261144_2_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	50	0.224	0.8334
261144_2_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	66.6667	0.4639	0.8056
261154_2_9190	9190	Structuur	0	RapportageHR	2	40	-0.1608	0.5892
261154_2_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.7146	0.2854
261154_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.3697	0.7694
26148_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.3391	0.6596
26148_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.8008	0.1993
26148_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3375	0.7042
262049_2_9190	9190	Structuur	0	RapportageHR	1	60	-0.0749	0.6737
262049_2_9190	9190	Vegetatie	1	RapportageHR	0	100	0.3604	1
262049_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.8841	1
262049_3_9190	9190	Structuur	0	RapportageHR	1	40	-0.2358	0.5628
262049_3_9190	9190	Vegetatie	1	RapportageHR	0	100	0.3349	1
262049_3_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.6637	0.997
262079_2_9190	9190	Structuur	0	RapportageHR	1	60	-0.1408	0.6079
262079_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.2091	0.791
262079_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.9252	1
262079_3_9190	9190	Structuur	0	RapportageHR	1	80	0.0836	0.8079
262079_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1797	0.8203
262079_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.6529	1
262083_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.3036	0.9572
262083_2_91E0_vm	91E0_vm	Vegetatie	1	RapportageHR	0	100	0.3934	1
262083_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.3156	0.9406
262083_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.3037	0.9572
262083_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	0.1523	0.8572
262083_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.1684	0.7934
262095_2_9190	9190	Structuur	0	RapportageHR	1	40	-0.4329	0.5657
262095_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.3576	0.6424
262095_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.7083	1
262095_3_9190	9190	Structuur	0	RapportageHR	1	80	0.1165	0.8039
262095_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.2299	0.6868
262095_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.9834	1
262104_2_9190	9190	Structuur	0	RapportageHR	1	80	0.2222	0.9106
262104_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1279	0.7888
262104_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.4851	0.8543
262104_3_9190	9190	Structuur	0	RapportageHR	1	80	0.2196	0.9106
262104_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.148	0.7687
262104_3_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.4955	0.8538
263020_2_9190	9190	Structuur	0	RapportageHR	2	40	-0.0845	0.6155
263020_2_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.4342	0.5658
263020_2_9190	9190	Verstoring	0	RapportageHR	1	33.3333	0.2055	0.8722
263020_3_9190	9190	Structuur	0	RapportageHR	2	40	-0.0529	0.6471
263020_3_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.5386	0.4614
263020_3_9190	9190	Verstoring	0	RapportageHR	1	33.3333	-0.0713	0.5954
26393_2017-04-13_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	80	0.6225	0.9699
26393_2017-04-13_91E0_vc	91E0_vc	Vegetatie	0	RapportageHR	0	50	0.0484	0.75
26393_2017-04-13_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	1	66.6667	0.6318	0.9651
265063_2_9190	9190	Structuur	0	RapportageHR	1	60	0.0879	0.7379
265063_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1188	0.8812
265063_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.5189	0.8633
265130_2_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	60	0.205	0.705
265130_2_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	0	-0.6918	0.3082
265130_2_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	33.3333	0.2693	0.9359
266002_2_9190	9190	Structuur	0	RapportageHR	1	60	0.1428	0.829
266002_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1245	0.8756
266002_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.6009	0.9676
266002_3_9190	9190	Structuur	0	RapportageHR	1	80	0.2518	0.8957
266002_3_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.2434	0.7566
266002_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.675	1
266010_2_9190	9190	Structuur	0	RapportageHR	1	60	-0.0475	0.7012
266010_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.298	0.7021
266010_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.3158	0.6825
266010_3_9190	9190	Structuur	0	RapportageHR	1	80	0.0103	0.8063
266010_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.205	0.7116
266010_3_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.4113	0.811
266037_2_9190	9190	Structuur	0	RapportageHR	1	40	-0.3706	0.6147
266037_2_9190	9190	Vegetatie	0	RapportageHR	0	50	0.1079	0.8334
266037_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.925	1
266037_3_9190	9190	Structuur	0	RapportageHR	1	40	-0.3036	0.6684
266037_3_9190	9190	Vegetatie	0	RapportageHR	0	50	0.0905	0.8334
266037_3_9190	9190	Verstoring	1	RapportageHR	0	100	1	1
266051_3_9190	9190	Structuur	0	RapportageHR	1	80	0.1344	0.8296
266051_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.3334	0.5
266051_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.4091	1
266054_2_9190	9190	Structuur	0	RapportageHR	1	80	0.1127	0.8092
266054_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.3334	0.5
266054_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.9556	1
266054_3_9190	9190	Structuur	0	RapportageHR	1	60	-0.202	0.7425
266054_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.4166	0.5
266054_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.9723	1
266104_2_9190	9190	Structuur	0	RapportageHR	1	80	0.2378	0.8266
266104_2_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1713	0.8288
266104_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.9667	1
266104_3_9190	9190	Structuur	0	RapportageHR	1	80	0.2273	0.8266
266104_3_9190	9190	Vegetatie	0	RapportageHR	0	0	-0.3204	0.6796
266104_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.9667	1
266112_2_9120	9120	Structuur	0	RapportageHR	1	60	0.3141	0.8141
266112_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0519	0.6428
