id	date	point_code	x	y	in_sac	habitattype	habitatsubtype	lsvi	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
324075_2_9120	16071	vbi_324075	188964.9	173159.3	0	9120	9120	ongunstig	RapportageHR	1	50	-0.0489	0.5286
341022_2_9120	16071	vbi_341022	231942.2	176679.8	1	9120	9120	ongunstig	RapportageHR	1	70	0.2175	0.8053
341047_2_9120	16071	vbi_341047	232942.2	175179.8	1	9120	9120	gunstig	RapportageHR	0	80	0.338	0.8286
341121_2_9120	16071	vbi_341121	226942.2	170179.8	1	9120	9120	ongunstig	RapportageHR	1	70	0.3464	0.8102
77048_2_9120	16071	vbi_77048	153928.4	225176.6	0	9120	9120	ongunstig	RapportageHR	1	50	0.0541	0.6641
78148_2_9120	16071	vbi_78148	157981.8	218644	0	9120	9120	ongunstig	RapportageHR	2	50	0.047	0.647
78156_2_9120	16071	vbi_78156	157942.1	218179.9	1	9120	9120	ongunstig	RapportageHR	1	70	0.3851	0.8825
88113_2_9120	16071	vbi_88113	186934.1	220690.5	1	9120	9120	ongunstig	RapportageHR	1	50	0.1231	0.7529
88121_2_9120	16071	vbi_88121	186944.6	220176.2	1	9120	9120	gunstig	RapportageHR	0	70	0.285	0.8095
88129_2_9120	16071	vbi_88129	186942.2	219679.7	1	9120	9120	gunstig	RapportageHR	0	70	0.2455	0.7429
131044_2_9120	16436	vbi_131044	69942.1	215179.8	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0532	0.6397
135081_2_9120	16436	vbi_135081	66942.2	202679.8	0	9120	9120	ongunstig	RapportageHR	1	50	0.0598	0.7073
135082_2_9120	16436	vbi_135082	67942.3	202679.8	0	9120	9120	ongunstig	RapportageHR	2	40	0.0393	0.7386
135083_2_9120	16436	vbi_135083	68942.2	202679.3	0	9120	9120	ongunstig	RapportageHR	1	60	0.0925	0.744
135098_2_9120	16436	vbi_135098	67942.1	201680	0	9120	9120	ongunstig	RapportageHR	3	40	-0.0213	0.7078
135099_2_9120	16436	vbi_135099	68942.1	201679.8	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0034	0.6839
135132_2_9120	16436	vbi_135132	69944.8	199666.4	0	9120	9120	ongunstig	RapportageHR	1	50	-0.0741	0.5643
142137_2_9120	16436	vbi_142137	106942.1	209180.2	0	9120	9120	ongunstig	RapportageHR	2	50	-0.085	0.6312
157051_2_9120	16436	vbi_157051	148942.2	204679.8	0	9120	9120	ongunstig	RapportageHR	3	50	0.198	0.698
157067_2_9120	16436	vbi_157067	148926.4	203691.8	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0452	0.6021
157091_2_9120	16436	vbi_157091	148941.9	202180	0	9120	9120	ongunstig	RapportageHR	2	50	0.0133	0.6383
167133_2_9120	16436	vbi_167133	182942.1	199679.8	0	9120	9120	ongunstig	RapportageHR	2	60	0.0263	0.6246
167136_2_9120	16436	vbi_167136	185951.6	199680.4	0	9120	9120	ongunstig	RapportageHR	1	50	-0.0355	0.5645
211004_2_9120	16436	vbi_211004	69942.2	197679.9	1	9120	9120	ongunstig	RapportageHR	1	60	0.1427	0.6993
215068_2_9120	16436	vbi_215068	69942.2	183679.9	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0266	0.6654
222108_2_9120	16436	vbi_222108	109942.2	191179.8	0	9120	9120	ongunstig	RapportageHR	1	60	0.172	0.7212
226019_2_9120	16436	vbi_226019	108930.3	186683.3	0	9120	9120	ongunstig	RapportageHR	1	50	0.0615	0.7115
226044_2_9120	16436	vbi_226044	109942.1	185179.8	1	9120	9120	ongunstig	RapportageHR	1	50	0.065	0.642
243062_2_9120	16436	vbi_243062	183942.2	194179.7	1	9120	9120	ongunstig	RapportageHR	1	50	0.1743	0.7343
243070_2_9120	16436	vbi_243070	183942.2	193679.8	1	9120	9120	ongunstig	RapportageHR	2	40	0.1683	0.7683
243102_2_9120	16436	vbi_243102	183948.7	191672.6	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0394	0.6592
247080_2_9120	16436	vbi_247080	185930.9	183173.4	0	9120	9120	ongunstig	RapportageHR	1	50	-0.0291	0.5559
247096_2_9120	16436	vbi_247096	185939.4	182195.4	1	9120	9120	ongunstig	RapportageHR	1	50	-0.0877	0.5636
247136_2_9120	16436	vbi_247136	185923.5	179688.7	1	9120	9120	gunstig	RapportageHR	0	80	0.54	0.9025
247150_2_9120	16436	vbi_247150	183943.9	178690.8	1	9120	9120	ongunstig	RapportageHR	2	60	0.3026	0.7802
247158_2_9120	16436	vbi_247158	183965.8	178188	1	9120	9120	ongunstig	RapportageHR	1	70	0.3248	0.8534
254103_2_9120	16436	vbi_254103	224942.2	191679.8	1	9120	9120	ongunstig	RapportageHR	1	60	0.1904	0.7055
254110_2_9120	16436	vbi_254110	223942.2	191179.8	1	9120	9120	ongunstig	RapportageHR	1	60	-0.0132	0.7233
258061_2_9120	16436	vbi_258061	222937.1	184183	0	9120	9120	ongunstig	RapportageHR	2	40	-0.1423	0.5571
306081_2_9120	16436	vbi_306081	106944.7	162681.6	1	9120	9120	ongunstig	RapportageHR	2	50	0.05	0.65
323109_2_9120	16436	vbi_323109	182959.5	171193.5	0	9120	9120	ongunstig	RapportageHR	1	70	0.2583	0.7915
392005_2_9120	16436	vbi_392005	142942.2	157679.9	0	9120	9120	ongunstig	RapportageHR	2	40	-0.1025	0.5968
392037_2_9120	16436	vbi_392037	142942.1	155680	1	9120	9120	ongunstig	RapportageHR	1	60	0.2225	0.7856
392040_2_9120	16436	vbi_392040	145942.1	155679.9	1	9120	9120	ongunstig	RapportageHR	1	70	0.3941	0.8791
87135_2_9120	16436	vbi_87135	184942	219679.7	1	9120	9120	gunstig	RapportageHR	0	70	0.4028	0.903
3894_2015-04-20_9120	16545	3894_2	189373.55	197391.27	1	9120	9120	ongunstig	RapportageHR	2	70	0.1873	0.7244
11126_2015-05-29_9120	16584	11126_1	205661.6	209262.21	0	9120	9120	ongunstig	RapportageHR	2	40	-0.2367	0.4533
163147_2_9120	16801	vbi_163147	180942.1	208679.9	0	9120	9120	ongunstig	RapportageHR	2	60	0.2447	0.7996
167001_2_9120	16801	vbi_167001	178942.2	207679.9	1	9120	9120	ongunstig	RapportageHR	2	50	-0.1013	0.6606
167132_2_9120	16801	vbi_167132	181942.1	199679.8	0	9120	9120	ongunstig	RapportageHR	2	60	0.0577	0.6804
203031_2_9120	16801	vbi_203031	56941.9	196189.8	1	9120	9120	ongunstig	RapportageHR	1	70	0.442	0.8315
203039_2_9120	16801	vbi_203039	56954.3	195700.2	1	9120	9120	ongunstig	RapportageHR	1	60	0.3473	0.7473
225095_2_9120	16801	vbi_225095	104958.9	182180.4	1	9120	9120	ongunstig	RapportageHR	1	40	-0.0327	0.5773
243042_2_9120	16801	vbi_243042	179942.2	195179.9	0	9120	9120	ongunstig	RapportageHR	1	60	0.2164	0.8519
243074_2_9120	16801	vbi_243074	179942.1	193179.8	0	9120	9120	ongunstig	RapportageHR	2	70	0.1961	0.8054
243113_2_9120	16801	vbi_243113	178940.6	190662.1	0	9120	9120	ongunstig	RapportageHR	1	50	-0.1215	0.5278
243140_2_9120	16801	vbi_243140	181938.3	189183.7	0	9120	9120	ongunstig	RapportageHR	1	60	0.2448	0.7301
243148_2_9120	16801	vbi_243148	181941.9	188679.6	0	9120	9120	ongunstig	RapportageHR	3	40	-0.1844	0.5395
247051_2_9120	16801	vbi_247051	180942.2	184679.9	1	9120	9120	ongunstig	RapportageHR	1	50	-0.0819	0.5928
247057_2_9120	16801	vbi_247057	178942.2	184179.8	0	9120	9120	ongunstig	RapportageHR	1	50	0.0705	0.6305
247068_2_9120	16801	vbi_247068	181943.8	183685.5	0	9120	9120	ongunstig	RapportageHR	1	60	0.0035	0.627
247082_2_9120	16801	vbi_247082	179942.3	182680	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0518	0.6683
247090_2_9120	16801	vbi_247090	179942.1	182179.9	1	9120	9120	ongunstig	RapportageHR	1	70	0.2812	0.7822
247100_2_9120	16801	vbi_247100	181938.4	181671	0	9120	9120	ongunstig	RapportageHR	2	60	-0.0448	0.6706
254066_2_9120	16801	vbi_254066	219923.3	193672.6	0	9120	9120	ongunstig	RapportageHR	3	30	0.0162	0.7162
254067_2_9120	16801	vbi_254067	220942.3	193679.8	0	9120	9120	ongunstig	RapportageHR	3	40	-0.0699	0.6656
258076_2_9120	16801	vbi_258076	221948.8	183171.1	1	9120	9120	ongunstig	RapportageHR	1	60	0.0229	0.6965
301014_2_9120	16801	vbi_301014	103942.2	177179.9	0	9120	9120	ongunstig	RapportageHR	2	60	0.0034	0.6291
305097_2_9120	16801	vbi_305097	98942.2	161679.9	1	9120	9120	gunstig	RapportageHR	0	70	0.147	0.7693
323049_2_9120	16801	vbi_323049	178947.7	174690.5	0	9120	9120	ongunstig	RapportageHR	1	50	0.0893	0.6413
323131_2_9120	16801	vbi_323131	180942.2	169679.7	0	9120	9120	ongunstig	RapportageHR	1	70	0.2152	0.7855
334108_2_9120	16801	vbi_334108	221942.1	171179.9	1	9120	9120	ongunstig	RapportageHR	1	70	0.4028	0.8122
337135_2_9120	16801	vbi_337135	216942.2	159679.8	0	9120	9120	ongunstig	RapportageHR	3	40	-0.1424	0.5351
87119_2_9120	16801	vbi_87119	184942.3	220679.9	0	9120	9120	ongunstig	RapportageHR	1	60	0.2227	0.7327
9262_2016-09-23_9120	17067	9262_1	187101.55	220078.47	1	9120	9120	gunstig	RapportageHR	0	70	0.5047	0.9313
124152_2_9120	17167	vbi_124152	65942.2	208679.7	0	9120	9120	ongunstig	RapportageHR	2	60	0.1429	0.6422
128138_2_9120	17167	vbi_128138	59892.4	199167.9	0	9120	9120	ongunstig	RapportageHR	2	60	0.1734	0.7418
128147_2_9120	17167	vbi_128147	60937	198688.7	0	9120	9120	ongunstig	RapportageHR	1	60	0.1674	0.7717
134040_2_9120	17167	vbi_134040	97941.1	215686.2	0	9120	9120	ongunstig	RapportageHR	2	70	0.0655	0.73
225036_2_9120	17167	vbi_225036	101942.2	185679.9	0	9120	9120	ongunstig	RapportageHR	1	40	-0.2212	0.5551
232075_2_9120	17167	vbi_232075	140962.7	193169.7	0	9120	9120	ongunstig	RapportageHR	2	40	-0.1966	0.5818
232092_2_9120	17167	vbi_232092	141942.3	192179.8	0	9120	9120	gunstig	RapportageHR	0	70	0.2351	0.781
232100_2_9120	17167	vbi_232100	141942.2	191679.8	0	9120	9120	gunstig	RapportageHR	0	70	0.2463	0.785
232153_2_9120	17167	vbi_232153	138972.2	188182.7	1	9120	9120	ongunstig	RapportageHR	1	60	0.2271	0.8221
232154_2_9120	17167	vbi_232154	139942.3	188179.9	1	9120	9120	ongunstig	RapportageHR	1	70	0.3664	0.8156
235117_2_9120	17167	vbi_235117	134942.2	180679.9	1	9120	9120	ongunstig	RapportageHR	1	50	0.0503	0.7212
235125_2_9120	17167	vbi_235125	134942.2	180179.8	1	9120	9120	gunstig	RapportageHR	0	60	0.1641	0.6847
235128_2_9120	17167	vbi_235128	137942.3	180179.8	0	9120	9120	ongunstig	RapportageHR	2	50	0.0491	0.6888
235133_2_9120	17167	vbi_235133	134947.3	179696.8	1	9120	9120	gunstig	RapportageHR	0	80	0.409	0.8576
242128_2_9120	17167	vbi_242128	177942.1	190179.8	0	9120	9120	ongunstig	RapportageHR	1	70	0.2725	0.7868
246152_2_9120	17167	vbi_246152	177941.1	178678.8	0	9120	9120	ongunstig	RapportageHR	1	60	0.1329	0.6372
246159_2_9120	17167	vbi_246159	176976.9	178164.7	0	9120	9120	ongunstig	RapportageHR	1	50	0.0052	0.6077
253158_2_9120	17167	vbi_253158	215942.2	188179.8	1	9120	9120	ongunstig	RapportageHR	2	50	0.131	0.7298
257006_2_9120	17167	vbi_257006	215947.3	187674.8	1	9120	9120	ongunstig	RapportageHR	2	60	0.0042	0.7185
27156_2_9120	17167	vbi_27156	181919.3	238175.1	0	9120	9120	ongunstig	RapportageHR	1	80	0.3088	0.8304
315120_2_9120	17167	vbi_315120	137942.2	160679.8	0	9120	9120	ongunstig	RapportageHR	3	50	0.1644	0.7621
322006_2_9120	17167	vbi_322006	175920.7	177661.1	0	9120	9120	ongunstig	RapportageHR	1	50	-0.0507	0.5486
322007_2_9120	17167	vbi_322007	176942.2	177679.8	0	9120	9120	ongunstig	RapportageHR	2	50	-0.1406	0.5373
322008_2_9120	17167	vbi_322008	177942.1	177679.7	1	9120	9120	ongunstig	RapportageHR	1	60	0.1646	0.7413
322056_2_9120	17167	vbi_322056	177942.3	174679.8	0	9120	9120	ongunstig	RapportageHR	1	50	-0.1569	0.58
326022_2_9120	17167	vbi_326022	175941.5	166672	1	9120	9120	gunstig	RapportageHR	0	90	0.7119	0.9714
326029_2_9120	17167	vbi_326029	174922.4	166185.2	1	9120	9120	gunstig	RapportageHR	0	60	0.4128	0.8228
326030_2_9120	17167	vbi_326030	175959.4	166175.9	1	9120	9120	gunstig	RapportageHR	0	70	0.3524	0.8186
326037_2_9120	17167	vbi_326037	174937.2	165672.5	1	9120	9120	gunstig	RapportageHR	0	70	0.393	0.7955
326038_2_9120	17167	vbi_326038	175942.4	165690.7	1	9120	9120	ongunstig	RapportageHR	1	70	0.4999	0.8636
83147_2_9120	17167	vbi_83147	180943.1	228679.7	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0046	0.5954
86134_2_9120	17167	vbi_86134	175942.2	219679.8	1	9120	9120	gunstig	RapportageHR	0	90	0.4904	0.9571
86141_2_9120	17167	vbi_86141	174945.7	219177.9	1	9120	9120	gunstig	RapportageHR	0	60	0.0468	0.7359
128016_2_9120	17532	vbi_128016	65907	207202.5	0	9120	9120	ongunstig	RapportageHR	1	50	0.0593	0.6468
128039_2_9120	17532	vbi_128039	64942.2	205679.9	0	9120	9120	ongunstig	RapportageHR	1	50	-0.1863	0.5505
134128_2_9120	17532	vbi_134128	97942.2	210179.9	0	9120	9120	ongunstig	RapportageHR	1	70	0.3431	0.7031
138024_2_9120	17532	vbi_138024	97949.5	206679.6	1	9120	9120	gunstig	RapportageHR	0	80	0.3774	0.8333
155024_2_9120	17532	vbi_155024	137947.1	206691.6	0	9120	9120	ongunstig	RapportageHR	1	60	0.1395	0.7777
162032_2_9120	17532	vbi_162032	177942.1	216179.8	0	9120	9120	ongunstig	RapportageHR	2	60	0.1275	0.7023
162093_2_9120	17532	vbi_162093	174942.3	212179.9	0	9120	9120	gunstig	RapportageHR	0	90	0.4968	0.9138
162101_2_9120	17532	vbi_162101	174934.5	211677.5	0	9120	9120	gunstig	RapportageHR	0	60	0.1039	0.7538
162126_2_9120	17532	vbi_162126	175941.9	210179.8	0	9120	9120	ongunstig	RapportageHR	1	60	0.0693	0.6052
204022_2_9120	17532	vbi_204022	63939.2	196712.9	0	9120	9120	ongunstig	RapportageHR	1	70	0.236	0.7522
218005_2_9120	17532	vbi_218005	94942.2	187679.8	1	9120	9120	ongunstig	RapportageHR	2	60	0.3482	0.7482
82126_2_9120	17532	vbi_82126	175941.9	230179.7	1	9120	9120	ongunstig	RapportageHR	1	50	-0.0889	0.5915
86117_2_9120	17532	vbi_86117	174942.3	220679.9	0	9120	9120	ongunstig	RapportageHR	1	60	0.2406	0.8169
86136_2_9120	17532	vbi_86136	177942.2	219679.8	0	9120	9120	ongunstig	RapportageHR	1	60	0.1645	0.6926
86144_2_9120	17532	vbi_86144	177942.3	219179.8	0	9120	9120	ongunstig	RapportageHR	2	40	-0.0626	0.6624
86149_2_9120	17532	vbi_86149	174942.4	218679.6	1	9120	9120	gunstig	RapportageHR	0	70	0.2838	0.8698
12710_2018-06-22_9120	17704	12710_2	190270.51	176045.12	0	9120	9120	ongunstig	RapportageHR	1	50	0.1337	0.653
520582_2018-06-25_9120	17707	520582_2	184253.11	176108.7	0	9120	9120	ongunstig	RapportageHR	1	60	0.0826	0.6632
36774_2018-06-26_9120	17708	36774_2	185980.4	179854.93	1	9120	9120	gunstig	RapportageHR	0	70	0.3169	0.756
20614_2018-06-27_9120	17709	20614_1	179902	182157.49	1	9120	9120	ongunstig	RapportageHR	1	60	0.202	0.7093
138019_3_9120	17897	vbi_138019	92940.299	206684.647	1	9120	9120	ongunstig	RapportageHR	1	70	0.031	0.8032
138028_3_9120	17897	vbi_138028_3	93950.627	206160.145	1	9120	9120	ongunstig	RapportageHR	1	60	0.349	0.8039
138036_3_9120	17897	vbi_138036	93935.534	205691.963	1	9120	9120	ongunstig	RapportageHR	1	50	0.2301	0.785
162035_3_9120	17897	vbi_162035_3	172923.661	215670.523	1	9120	9120	gunstig	RapportageHR	0	90	0.5848	0.9857
162043_3_9120	17897	vbi_162043	172947.153	215175.578	1	9120	9120	ongunstig	RapportageHR	1	80	0.4246	0.8822
162066_3_9120	17897	vbi_162066	171936.948	213682.953	0	9120	9120	ongunstig	RapportageHR	1	60	0.0319	0.6576
162090_3_9120	17897	vbi_162090	171938.259	212187.831	1	9120	9120	ongunstig	RapportageHR	2	70	0.2735	0.7966
162100_3_9120	17897	vbi_162100	173958.614	211660.352	0	9120	9120	ongunstig	RapportageHR	1	80	0.4414	0.8389
162129_3_9120	17897	vbi_162129	170948.343	209709.301	1	9120	9120	gunstig	RapportageHR	0	80	0.3551	0.8139
166156_3_9120	17897	vbi_166156	173939.902	198185.587	0	9120	9120	ongunstig	RapportageHR	1	70	0.498	0.8817
177124_3_9120	17897	vbi_177124	213942.6	200182.66	0	9120	9120	ongunstig	RapportageHR	1	60	0.0945	0.7307
235082_3_9120	17897	vbi_235082	131915.317	182660.893	0	9120	9120	ongunstig	RapportageHR	3	50	0.1101	0.7523
326017_3_9120	17897	vbi_326017	170943.439	166681.05	1	9120	9120	ongunstig	RapportageHR	1	50	-0.0118	0.5631
326026_3_9120	17897	vbi_326026	171943.424	166180.966	1	9120	9120	gunstig	RapportageHR	0	80	0.5234	0.8714
326027_3_9120	17897	vbi_326027	172939.224	166179.428	1	9120	9120	gunstig	RapportageHR	0	70	0.4546	0.8476
326036_3_9120	17897	vbi_326036	173946.556	165684.162	1	9120	9120	gunstig	RapportageHR	0	70	0.4018	0.8231
326041_3_9120	17897	vbi_326041	170895.567	165165.641	1	9120	9120	gunstig	RapportageHR	0	60	0.3119	0.7619
326042_3_9120	17897	vbi_326042	171952.344	165166.26	1	9120	9120	gunstig	RapportageHR	0	90	0.694	0.9143
326051_3_9120	17897	vbi_326051	172943.581	164681.152	1	9120	9120	ongunstig	RapportageHR	1	70	0.4091	0.8091
137037_3_9120	18262	vbi_137037	86957.706	205673.857	1	9120	9120	ongunstig	RapportageHR	1	60	0.2659	0.7534
137045_3_9120	18262	vbi_137045	86944.692	205178.113	1	9120	9120	ongunstig	RapportageHR	1	70	0.2697	0.7286
137053_3_9120	18262	vbi_137053	86938.683	204664.764	1	9120	9120	gunstig	RapportageHR	0	80	0.5783	0.8174
137054_3_9120	18262	vbi_137054	87943.128	204677.247	1	9120	9120	ongunstig	RapportageHR	2	30	-0.2026	0.5724
138020_3_9120	18262	vbi_138020	93943.539	206674.16	1	9120	9120	ongunstig	RapportageHR	1	60	0.3054	0.7929
138027_3_9120	18262	vbi_138027	92943.516	206178.085	1	9120	9120	ongunstig	RapportageHR	1	70	0.2645	0.7672
138097_3_9120	18262	vbi_138097	90939.72	201679.036	0	9120	9120	ongunstig	RapportageHR	2	40	-0.0773	0.6477
138098_3_9120	18262	vbi_138098	91942.213	201677.475	0	9120	9120	ongunstig	RapportageHR	1	70	0.1449	0.7869
162019_3_9120	18262	vbi_162019	172920.078	216621.979	1	9120	9120	ongunstig	RapportageHR	1	50	0.0106	0.6206
202023_3_9120	18262	vbi_202023	48942.6	196680.1	0	9120	9120	ongunstig	RapportageHR	2	60	0.0207	0.7417
203009_3_9120	18262	vbi_203009	50943.965	197145.055	0	9120	9120	ongunstig	RapportageHR	3	30	-0.2124	0.5626
203018_3_9120	18262	vbi_203018	51944.565	196684.203	0	9120	9120	ongunstig	RapportageHR	2	50	-0.0384	0.6264
207033_3_9120	18262	vbi_207033_3	50939.424	185653.368	1	9120	9120	ongunstig	RapportageHR	1	70	0.2299	0.815
207049_3_9120	18262	vbi_207049_3	50877.37	184638.44	1	9120	9120	ongunstig	RapportageHR	1	70	0.4965	0.8909
207057_3_9120	18262	vbi_207057	50850.382	184094.422	1	9120	9120	gunstig	RapportageHR	0	80	0.4706	0.8953
256110_3_9120	18262	vbi_256110	207941.6	181178.727	0	9120	9120	ongunstig	RapportageHR	1	50	0.0032	0.6295
256127_3_9120	18262	vbi_256127	208897.233	180186.835	0	9120	9120	ongunstig	RapportageHR	2	70	0.2368	0.8034
282112_3_9120	18262	vbi_282112	49942.2	171179.9	1	9120	9120	ongunstig	RapportageHR	1	80	0.4577	0.9173
282143_3_9120	18262	vbi_282143_3	48941.981	169180.418	1	9120	9120	ongunstig	RapportageHR	1	60	0.2172	0.7597
282150_3_9120	18262	vbi_282150	47947.692	168686.994	1	9120	9120	ongunstig	RapportageHR	2	50	0.0145	0.6145
282151_3_9120	18262	vbi_282151	48947.101	168709.19	1	9120	9120	ongunstig	RapportageHR	2	60	0.2974	0.8465
293069_3_9120	18262	vbi_293069	86942.182	173679.859	0	9120	9120	ongunstig	RapportageHR	1	50	0.0093	0.6593
321038_3_9120	18262	vbi_321038	167942.2	175679.8	0	9120	9120	gunstig	RapportageHR	0	60	0.0167	0.662
321053_3_9120	18262	vbi_321053	166972.2	174681.7	1	9120	9120	gunstig	RapportageHR	0	80	0.4529	0.8877
321055_3_9120	18262	vbi_321055	168924.1	174675.1	1	9120	9120	gunstig	RapportageHR	0	80	0.5405	0.8043
322106_3_9120	18262	vbi_322106	171946.508	171179.692	1	9120	9120	ongunstig	RapportageHR	1	50	0.0781	0.5781
322131_3_9120	18262	vbi_322131	172954.041	169710.873	1	9120	9120	gunstig	RapportageHR	0	60	0.2139	0.6639
322138_3_9120	18262	vbi_322138	171951.371	169181.147	1	9120	9120	gunstig	RapportageHR	0	60	0.2212	0.6212
322146_3_9120	18262	vbi_322146	171915.991	168709.576	1	9120	9120	gunstig	RapportageHR	0	70	0.5746	0.8998
325101_3_9120	18262	vbi_325101	166906.003	161672.678	1	9120	9120	ongunstig	RapportageHR	1	80	0.512	0.9395
326012_3_9120	18262	vbi_326012	173935.742	167167.591	1	9120	9120	ongunstig	RapportageHR	1	80	0.6137	0.9597
326020_3_9120	18262	vbi_326020_3	173928.824	166678.049	1	9120	9120	gunstig	RapportageHR	0	70	0.2822	0.8523
326028_3_9120	18262	vbi_326028	173933.5	166191.351	1	9120	9120	gunstig	RapportageHR	0	90	0.4595	0.9903
332061_3_9120	18262	vbi_332061	206938.887	174179.932	0	9120	9120	ongunstig	RapportageHR	1	70	0.1817	0.8358
332096_3_9120	18262	vbi_332096	209942.823	172158.745	1	9120	9120	gunstig	RapportageHR	0	80	0.5629	0.8429
347088_3_9120	18262	vbi_347088	249933.2	162677	1	9120	9120	ongunstig	RapportageHR	1	70	0.3857	0.8228
348129_3_9120	18262	vbi_348129	250928.362	159656.822	0	9120	9120	ongunstig	RapportageHR	2	50	0.0037	0.678
137011_3_9120	18628	vbi_137011	84943.061	207180.264	0	9120	9120	ongunstig	RapportageHR	3	40	-0.0676	0.5849
137028_3_9120	18628	vbi_137028	85951.76	206179.412	1	9120	9120	ongunstig	RapportageHR	1	70	0.3259	0.7955
137035_3_9120	18628	vbi_137035	84927.863	205677.911	1	9120	9120	ongunstig	RapportageHR	1	50	-0.018	0.781
137052_3_9120	18628	vbi_137052	85920.797	204680.212	1	9120	9120	gunstig	RapportageHR	0	90	0.4889	0.9143
137060_3_9120	18628	vbi_137060	85938.323	204181.07	1	9120	9120	gunstig	RapportageHR	0	60	0.1815	0.6514
144056_3_9120	18628	vbi_144056	129939.781	214679.378	1	9120	9120	ongunstig	RapportageHR	1	50	0.0017	0.7253
148045_3_9120	18628	vbi_148045	126905.399	205131.02	0	9120	9120	ongunstig	RapportageHR	1	60	0.1175	0.7096
161082_3_9120	18628	vbi_161082	163943.536	212681.395	0	9120	9120	ongunstig	RapportageHR	1	70	0.3556	0.7891
161085_3_9120	18628	vbi_161085	166940.557	212678.958	1	9120	9120	ongunstig	RapportageHR	2	50	0.0947	0.7746
161093_3_9120	18628	vbi_161093	166951.418	212165.066	0	9120	9120	ongunstig	RapportageHR	2	60	0.1838	0.8047
161111_3_9120	18628	vbi_161111	168941.171	211176.061	1	9120	9120	ongunstig	RapportageHR	2	40	-0.0523	0.6727
161132_3_9120	18628	vbi_161132	165934.876	209680.479	0	9120	9120	ongunstig	RapportageHR	2	40	-0.0124	0.5876
161133_3_9120	18628	vbi_161133	166941.892	209680.234	0	9120	9120	ongunstig	RapportageHR	1	50	-0.0021	0.6379
161134_3_9120	18628	vbi_161134	167954.642	209690.084	0	9120	9120	ongunstig	RapportageHR	2	50	-0.1155	0.6736
165062_3_9120	18628	vbi_165062	167948.673	204180.271	0	9120	9120	ongunstig	RapportageHR	1	60	0.0411	0.7477
165087_3_9120	18628	vbi_165087	168941.953	202679.89	0	9120	9120	ongunstig	RapportageHR	3	40	-0.0509	0.5773
187058_3_9120	18628	vbi_187058	243906.513	204193.173	0	9120	9120	ongunstig	RapportageHR	2	60	0.1423	0.7387
206047_3_9120	18628	vbi_206047	48932.382	185195.341	0	9120	9120	ongunstig	RapportageHR	2	60	0.1566	0.7424
206086_3_9120	18628	vbi_206086	47940.82	182684.8	0	9120	9120	ongunstig	RapportageHR	2	70	0.3035	0.8187
213030_3_9120	18628	vbi_213030	87938.433	196180.376	1	9120	9120	ongunstig	RapportageHR	1	50	0.0211	0.7129
213037_3_9120	18628	vbi_213037	86940.007	195683.796	0	9120	9120	ongunstig	RapportageHR	2	50	0.1016	0.7016
213047_3_9120	18628	vbi_213047	88939.993	195179.366	0	9120	9120	ongunstig	RapportageHR	2	70	0.3304	0.7488
241019_3_9120	18628	vbi_241019	164938.996	196678.26	0	9120	9120	ongunstig	RapportageHR	1	80	0.4672	0.8772
252044_3_9120	18628	vbi_252044	205942.2	195179.7	0	9120	9120	ongunstig	RapportageHR	2	60	0.1346	0.7304
256091_3_9120	18628	vbi_256091	204984.9	182150	1	9120	9120	ongunstig	RapportageHR	1	60	0.1537	0.7211
286027_3_9120	18628	vbi_286027	44940.863	166180.748	1	9120	9120	ongunstig	RapportageHR	2	40	0.0794	0.6794
332123_3_9120	18628	vbi_332123	204921.3	170163.3	1	9120	9120	ongunstig	RapportageHR	2	40	0.0318	0.7395
332138_3_9120	18628	vbi_332138	203927.9	169183.8	1	9120	9120	ongunstig	RapportageHR	1	70	0.3647	0.7418
213033_3_9120	18993	vbi_213033	82942.9	195688.8	0	9120	9120	ongunstig	RapportageHR	1	60	0.2376	0.7087
213076_3_9120	18993	vbi_213076_3	85925.456	193194.426	0	9120	9120	ongunstig	RapportageHR	2	70	0.1616	0.7973
227037_3_9120	18993	vbi_227037	118942.637	185683.142	1	9120	9120	ongunstig	RapportageHR	2	60	-0.013	0.8012
245075_3_9120	18993	vbi_245075	164945.4	183181.2	0	9120	9120	ongunstig	RapportageHR	1	50	0.0679	0.7513
321049_3_9120	18993	vbi_321049	162942.3	174679.9	1	9120	9120	gunstig	RapportageHR	0	80	0.3129	0.802
321081_3_9120	18993	vbi_321081	162920	172680.9	1	9120	9120	gunstig	RapportageHR	0	80	0.4417	0.8143
321082_3_9120	18993	vbi_321082	163942.3	172679.9	0	9120	9120	ongunstig	RapportageHR	1	60	0.2024	0.7197
321132_3_9120	18993	vbi_321132	165942	169679.7	1	9120	9120	ongunstig	RapportageHR	1	70	0.2328	0.7741
321140_3_9120	18993	vbi_321140	165940.2	169178.7	1	9120	9120	ongunstig	RapportageHR	1	60	0.2234	0.7103
