plot_id	segment_id	vbi_cycle	variable	category	date_dendro
164010	1	2	stand_age	21 - 40 jaar	16071
164010	1	2	stand_mixture	stamsgewijs	16071
164010	1	2	stand_type	gemengd naaldhout	16071
164011	1	1	stand_age	ongelijkjarig	9862
164011	1	1	stand_mixture	stamsgewijs	9862
164011	1	1	stand_type	gemengd loofhout	9862
164011	1	2	stand_age	61 - 80 jaar	16071
164011	1	2	stand_mixture	stamsgewijs	16071
164011	1	2	stand_type	loofhout	16071
164018	1	1	stand_age	41 - 60 jaar	9862
164018	1	1	stand_mixture	homogeen	9862
164018	1	1	stand_type	naaldhout	9862
164018	1	2	stand_age	21 - 40 jaar	16071
164018	1	2	stand_mixture	homogeen	16071
164018	1	2	stand_type	naaldhout	16071
164019	1	2	stand_age	21 - 40 jaar	16071
164019	1	2	stand_mixture	stamsgewijs	16071
164019	1	2	stand_type	loofhout	16071
164019	2	2	stand_age	21 - 40 jaar	16071
164019	2	2	stand_mixture	stamsgewijs	16071
164019	2	2	stand_type	naaldhout	16071
164026	1	1	stand_age	21 - 40 jaar	9862
164026	1	1	stand_mixture	homogeen	9862
164026	1	1	stand_type	naaldhout	9862
164026	1	2	stand_age	21 - 40 jaar	16071
164026	1	2	stand_mixture	homogeen	16071
164026	1	2	stand_type	naaldhout	16071
164027	1	1	stand_age	NA	NA
164027	1	1	stand_mixture	NA	NA
164027	1	1	stand_type	NA	NA
164027	1	2	stand_age	21 - 40 jaar	16071
164027	1	2	stand_mixture	stamsgewijs	16071
164027	1	2	stand_type	gemengd loofhout	16071
164027	4	2	stand_age	21 - 40 jaar	16071
164027	4	2	stand_mixture	stamsgewijs	16071
164027	4	2	stand_type	gemengd loofhout	16071
164043	1	1	stand_age	21 - 40 jaar	10227
164043	1	1	stand_mixture	homogeen	10227
164043	1	1	stand_type	naaldhout	10227
164044	1	1	stand_age	21 - 40 jaar	10227
164044	1	1	stand_mixture	homogeen	10227
164044	1	1	stand_type	naaldhout	10227
164044	1	2	stand_age	21 - 40 jaar	16071
164044	1	2	stand_mixture	homogeen	16071
164044	1	2	stand_type	naaldhout	16071
164051	1	1	stand_age	41 - 60 jaar	10227
164051	1	1	stand_mixture	homogeen	10227
164051	1	1	stand_type	naaldhout	10227
164051	1	2	stand_age	21 - 40 jaar	16071
164051	1	2	stand_mixture	homogeen	16071
164051	1	2	stand_type	naaldhout	16071
164052	1	1	stand_age	41 - 60 jaar	10227
164052	1	1	stand_mixture	homogeen	10227
164052	1	1	stand_type	naaldhout	10227
164052	1	2	stand_age	21 - 40 jaar	16071
164052	1	2	stand_mixture	homogeen	16071
164052	1	2	stand_type	naaldhout	16071
164055	1	1	stand_age	61 - 80 jaar	10227
164055	1	1	stand_mixture	stamsgewijs	10227
164055	1	1	stand_type	gemengd naaldhout	10227
164055	1	2	stand_age	41 - 60 jaar	16071
164055	1	2	stand_mixture	stamsgewijs	16071
164055	1	2	stand_type	gemengd naaldhout	16071
164060	1	1	stand_age	21 - 40 jaar	10227
164060	1	1	stand_mixture	homogeen	10227
164060	1	1	stand_type	naaldhout	10227
164060	1	2	stand_age	41 - 60 jaar	16071
164060	1	2	stand_mixture	homogeen	16071
164060	1	2	stand_type	naaldhout	16071
164061	1	1	stand_age	ongelijkjarig	10227
164061	1	1	stand_mixture	stamsgewijs	10227
164061	1	1	stand_type	loofhout	10227
164061	1	2	stand_age	21 - 40 jaar	16071
164061	1	2	stand_mixture	stamsgewijs	16071
164061	1	2	stand_type	loofhout	16071
164068	1	1	stand_age	ongelijkjarig	10227
164068	1	1	stand_mixture	stamsgewijs	10227
164068	1	1	stand_type	gemengd naaldhout	10227
164068	1	2	stand_age	21 - 40 jaar	16071
164068	1	2	stand_mixture	homogeen	16071
164068	1	2	stand_type	naaldhout	16071
164069	1	2	stand_age	41 - 60 jaar	16071
164069	1	2	stand_mixture	stamsgewijs	16071
164069	1	2	stand_type	gemengd loofhout	16071
164076	1	1	stand_age	21 - 40 jaar	10227
164076	1	1	stand_mixture	homogeen	10227
164076	1	1	stand_type	naaldhout	10227
164076	1	2	stand_age	21 - 40 jaar	16071
164076	1	2	stand_mixture	homogeen	16071
164076	1	2	stand_type	naaldhout	16071
164083	1	1	stand_age	41 - 60 jaar	10227
164083	1	1	stand_mixture	homogeen	10227
164083	1	1	stand_type	naaldhout	10227
164083	1	2	stand_age	41 - 60 jaar	16071
164083	1	2	stand_mixture	homogeen	16071
164083	1	2	stand_type	naaldhout	16071
164087	1	2	stand_age	1 - 20 jaar	16071
164087	1	2	stand_mixture	stamsgewijs	16071
164087	1	2	stand_type	loofhout	16071
164088	1	1	stand_age	41 - 60 jaar	10227
164088	1	1	stand_mixture	homogeen	10227
164088	1	1	stand_type	naaldhout	10227
164088	1	2	stand_age	41 - 60 jaar	16071
164088	1	2	stand_mixture	homogeen	16071
164088	1	2	stand_type	naaldhout	16071
164089	1	1	stand_age	41 - 60 jaar	10227
164089	1	1	stand_mixture	homogeen	10227
164089	1	1	stand_type	naaldhout	10227
164089	1	2	stand_age	61 - 80 jaar	16071
164089	1	2	stand_mixture	homogeen	16071
164089	1	2	stand_type	naaldhout	16071
164097	1	1	stand_age	21 - 40 jaar	10592
164097	1	1	stand_mixture	homogeen	10592
164097	1	1	stand_type	naaldhout	10592
164097	1	2	stand_age	41 - 60 jaar	16071
164097	1	2	stand_mixture	homogeen	16071
164097	1	2	stand_type	naaldhout	16071
164098	1	1	stand_age	41 - 60 jaar	10227
164098	1	1	stand_mixture	homogeen	10227
164098	1	1	stand_type	naaldhout	10227
164105	1	1	stand_age	41 - 60 jaar	10227
164105	1	1	stand_mixture	homogeen	10227
164105	1	1	stand_type	naaldhout	10227
164105	1	2	stand_age	41 - 60 jaar	16071
164105	1	2	stand_mixture	homogeen	16071
164105	1	2	stand_type	naaldhout	16071
164106	1	1	stand_age	61 - 80 jaar	10227
164106	1	1	stand_mixture	homogeen	10227
164106	1	1	stand_type	naaldhout	10227
164106	1	2	stand_age	61 - 80 jaar	16071
164106	1	2	stand_mixture	stamsgewijs	16071
164106	1	2	stand_type	naaldhout	16071
164113	1	2	stand_age	21 - 40 jaar	16071
164113	1	2	stand_mixture	stamsgewijs	16071
164113	1	2	stand_type	loofhout	16071
164114	1	1	stand_age	21 - 40 jaar	10227
164114	1	1	stand_mixture	homogeen	10227
164114	1	1	stand_type	naaldhout	10227
164114	1	2	stand_age	41 - 60 jaar	16071
164114	1	2	stand_mixture	homogeen	16071
164114	1	2	stand_type	naaldhout	16071
164124	1	2	stand_age	21 - 40 jaar	16436
164124	1	2	stand_mixture	homogeen	16436
164124	1	2	stand_type	loofhout	16436
164126	1	2	stand_age	21 - 40 jaar	16071
164126	1	2	stand_mixture	stamsgewijs	16071
164126	1	2	stand_type	loofhout	16071
164141	1	1	stand_age	21 - 40 jaar	10227
164141	1	1	stand_mixture	stamsgewijs	10227
164141	1	1	stand_type	loofhout	10227
164141	1	2	stand_age	41 - 60 jaar	16071
164141	1	2	stand_mixture	stamsgewijs	16071
164141	1	2	stand_type	loofhout	16071
164145	1	1	stand_age	1 - 20 jaar	10227
164145	1	1	stand_mixture	homogeen	10227
164145	1	1	stand_type	loofhout	10227
165005	1	1	stand_age	1 - 20 jaar	10592
165005	1	1	stand_mixture	Niet bepaald	10592
165005	1	1	stand_type	naaldhout	10592
165005	1	2	stand_age	21 - 40 jaar	14975
165005	1	2	stand_mixture	homogeen	14975
165005	1	2	stand_type	naaldhout	14975
165005	1	3	stand_age	21 - 40 jaar	18628
165005	1	3	stand_mixture	homogeen	18628
165005	1	3	stand_type	naaldhout	18628
165005	2	2	stand_age	21 - 40 jaar	14975
165005	2	2	stand_mixture	stamsgewijs	14975
165005	2	2	stand_type	loofhout	14975
165005	2	3	stand_age	61 - 80 jaar	18628
165005	2	3	stand_mixture	stamsgewijs	18628
165005	2	3	stand_type	loofhout	18628
165015	1	2	stand_age	1 - 20 jaar	14975
165015	1	2	stand_mixture	stamsgewijs	14975
165015	1	2	stand_type	loofhout	14975
165015	1	3	stand_age	61 - 80 jaar	18628
165015	1	3	stand_mixture	stamsgewijs	18628
165015	1	3	stand_type	loofhout	18628
165043	1	2	stand_age	41 - 60 jaar	14975
165043	1	2	stand_mixture	stamsgewijs	14975
165043	1	2	stand_type	loofhout	14975
165043	1	3	stand_age	21 - 40 jaar	18628
165043	1	3	stand_mixture	stamsgewijs	18628
165043	1	3	stand_type	loofhout	18628
165044	1	3	stand_age	21 - 40 jaar	18628
165044	1	3	stand_mixture	stamsgewijs	18628
165044	1	3	stand_type	loofhout	18628
165046	1	1	stand_age	1 - 20 jaar	10592
165046	1	1	stand_mixture	stamsgewijs	10592
165046	1	1	stand_type	loofhout	10592
165046	1	2	stand_age	41 - 60 jaar	14975
165046	1	2	stand_mixture	stamsgewijs	14975
165046	1	2	stand_type	loofhout	14975
165046	1	3	stand_age	ongelijkjarig	18628
165046	1	3	stand_mixture	stamsgewijs	18628
165046	1	3	stand_type	loofhout	18628
165046	2	3	stand_age	ongelijkjarig	18628
165046	2	3	stand_mixture	stamsgewijs	18628
165046	2	3	stand_type	loofhout	18628
165051	1	2	stand_age	21 - 40 jaar	15340
165051	1	2	stand_mixture	stamsgewijs	15340
165051	1	2	stand_type	loofhout	15340
165051	1	3	stand_age	41 - 60 jaar	18628
165051	1	3	stand_mixture	stamsgewijs	18628
165051	1	3	stand_type	loofhout	18628
165052	1	3	stand_age	NA	18628
165052	1	3	stand_mixture	NA	18628
165052	1	3	stand_type	NA	18628
165053	1	1	stand_age	41 - 60 jaar	10592
165053	1	1	stand_mixture	stamsgewijs	10592
165053	1	1	stand_type	loofhout	10592
165053	1	3	stand_age	101 - 120 jaar	18628
165053	1	3	stand_mixture	stamsgewijs	18628
165053	1	3	stand_type	loofhout	18628
165055	1	3	stand_age	ongelijkjarig	18628
165055	1	3	stand_mixture	stamsgewijs	18628
165055	1	3	stand_type	loofhout	18628
165055	2	2	stand_age	ongelijkjarig	14975
165055	2	2	stand_mixture	stamsgewijs	14975
165055	2	2	stand_type	loofhout	14975
165055	2	3	stand_age	ongelijkjarig	18628
165055	2	3	stand_mixture	stamsgewijs	18628
165055	2	3	stand_type	loofhout	18628
165059	1	2	stand_age	21 - 40 jaar	15340
165059	1	2	stand_mixture	homogeen	15340
165059	1	2	stand_type	loofhout	15340
165059	1	3	stand_age	41 - 60 jaar	18628
165059	1	3	stand_mixture	stamsgewijs	18628
165059	1	3	stand_type	loofhout	18628
165059	2	2	stand_age	61 - 80 jaar	15340
165059	2	2	stand_mixture	stamsgewijs	15340
165059	2	2	stand_type	loofhout	15340
165062	1	1	stand_age	41 - 60 jaar	10592
165062	1	1	stand_mixture	stamsgewijs	10592
165062	1	1	stand_type	loofhout	10592
165062	1	2	stand_age	61 - 80 jaar	14975
165062	1	2	stand_mixture	stamsgewijs	14975
165062	1	2	stand_type	loofhout	14975
165062	1	3	stand_age	81 - 100 jaar	18628
165062	1	3	stand_mixture	stamsgewijs	18628
165062	1	3	stand_type	loofhout	18628
165062	2	2	stand_age	niet van toepassing	14975
165062	2	2	stand_mixture	niet van toepassing	14975
165062	2	2	stand_type	kapvlakte	14975
165062	2	3	stand_age	1 - 20 jaar	18628
165062	2	3	stand_mixture	stamsgewijs	18628
165062	2	3	stand_type	loofhout	18628
165068	1	1	stand_age	NA	NA
165068	1	1	stand_mixture	NA	NA
165068	1	1	stand_type	NA	NA
165087	1	3	stand_age	1 - 20 jaar	18628
165087	1	3	stand_mixture	stamsgewijs	18628
165087	1	3	stand_type	loofhout	18628
165087	2	3	stand_age	141 - 160 jaar	18628
165087	2	3	stand_mixture	stamsgewijs	18628
165087	2	3	stand_type	loofhout	18628
165092	1	2	stand_age	21 - 40 jaar	15340
165092	1	2	stand_mixture	homogeen	15340
165092	1	2	stand_type	loofhout	15340
165092	1	3	stand_age	niet van toepassing	18628
165092	1	3	stand_mixture	niet van toepassing	18628
165092	1	3	stand_type	kapvlakte	18628
165116	1	1	stand_age	21 - 40 jaar	10592
165116	1	1	stand_mixture	stamsgewijs	10592
165116	1	1	stand_type	loofhout	10592
165116	1	2	stand_age	41 - 60 jaar	14975
165116	1	2	stand_mixture	stamsgewijs	14975
165116	1	2	stand_type	loofhout	14975
165116	1	3	stand_age	101 - 120 jaar	18628
165116	1	3	stand_mixture	stamsgewijs	18628
165116	1	3	stand_type	loofhout	18628
165147	1	2	stand_age	1 - 20 jaar	14975
165147	1	2	stand_mixture	groepsgewijs	14975
165147	1	2	stand_type	naaldhout	14975
165148	1	1	stand_age	1 - 20 jaar	10592
165148	1	1	stand_mixture	NA	10592
165148	1	1	stand_type	loofhout	10592
166005	1	1	stand_age	21 - 40 jaar	10592
166005	1	1	stand_mixture	stamsgewijs	10592
166005	1	1	stand_type	gemengd naaldhout	10592
166005	1	2	stand_age	61 - 80 jaar	17532
166005	1	2	stand_mixture	stamsgewijs	17532
166005	1	2	stand_type	gemengd naaldhout	17532
166012	1	3	stand_age	NA	NA
166012	1	3	stand_mixture	NA	NA
166012	1	3	stand_type	NA	NA
166013	1	1	stand_age	41 - 60 jaar	10592
166013	1	1	stand_mixture	stamsgewijs	10592
166013	1	1	stand_type	gemengd naaldhout	10592
166013	1	2	stand_age	61 - 80 jaar	17532
166013	1	2	stand_mixture	stamsgewijs	17532
166013	1	2	stand_type	naaldhout	17532
166016	1	2	stand_age	1 - 20 jaar	17532
166016	1	2	stand_mixture	homogeen	17532
166016	1	2	stand_type	loofhout	17532
166021	1	1	stand_age	21 - 40 jaar	10592
166021	1	1	stand_mixture	stamsgewijs	10592
166021	1	1	stand_type	gemengd naaldhout	10592
166023	1	1	stand_age	101 - 120 jaar	10227
166023	1	1	stand_mixture	stamsgewijs	10227
166023	1	1	stand_type	loofhout	10227
166023	3	2	stand_age	> 160 jaar	17532
166023	3	2	stand_mixture	stamsgewijs	17532
166023	3	2	stand_type	loofhout	17532
166024	1	1	stand_age	41 - 60 jaar	10227
166024	1	1	stand_mixture	homogeen	10227
166024	1	1	stand_type	naaldhout	10227
166024	1	2	stand_age	61 - 80 jaar	17532
166024	1	2	stand_mixture	stamsgewijs	17532
166024	1	2	stand_type	naaldhout	17532
166029	1	1	stand_age	1 - 20 jaar	10227
166029	1	1	stand_mixture	NA	10227
166029	1	1	stand_type	loofhout	10227
166032	1	1	stand_age	41 - 60 jaar	10227
166032	1	1	stand_mixture	stamsgewijs	10227
166032	1	1	stand_type	loofhout	10227
166032	1	2	stand_age	81 - 100 jaar	17532
166032	1	2	stand_mixture	stamsgewijs	17532
166032	1	2	stand_type	loofhout	17532
166050	1	1	stand_age	niet van toepassing	10227
166050	1	1	stand_mixture	NA	10227
166050	1	1	stand_type	open ruimte binnen bos	10227
166050	1	2	stand_age	61 - 80 jaar	14610
166050	1	2	stand_mixture	stamsgewijs	14610
166050	1	2	stand_type	loofhout	14610
166050	1	3	stand_age	ongelijkjarig	17897
166050	1	3	stand_mixture	stamsgewijs	17897
166050	1	3	stand_type	loofhout	17897
166056	1	1	stand_age	41 - 60 jaar	10227
166056	1	1	stand_mixture	homogeen	10227
166056	1	1	stand_type	naaldhout	10227
166056	1	2	stand_age	81 - 100 jaar	17532
166056	1	2	stand_mixture	groepsgewijs	17532
166056	1	2	stand_type	gemengd naaldhout	17532
166057	1	1	stand_age	NA	NA
166057	1	1	stand_mixture	NA	NA
166057	1	1	stand_type	NA	NA
166069	1	1	stand_age	41 - 60 jaar	10227
166069	1	1	stand_mixture	homogeen	10227
166069	1	1	stand_type	naaldhout	10227
166069	1	2	stand_age	41 - 60 jaar	17532
166069	1	2	stand_mixture	stamsgewijs	17532
166069	1	2	stand_type	naaldhout	17532
166076	1	2	stand_age	41 - 60 jaar	14610
166076	1	2	stand_mixture	stamsgewijs	14610
166076	1	2	stand_type	gemengd naaldhout	14610
166076	1	3	stand_age	NA	NA
166076	1	3	stand_mixture	NA	NA
166076	1	3	stand_type	NA	NA
166077	1	1	stand_age	41 - 60 jaar	10227
166077	1	1	stand_mixture	stamsgewijs	10227
166077	1	1	stand_type	naaldhout	10227
166077	1	2	stand_age	61 - 80 jaar	17532
166077	1	2	stand_mixture	stamsgewijs	17532
166077	1	2	stand_type	gemengd naaldhout	17532
166078	1	1	stand_age	41 - 60 jaar	10227
166078	1	1	stand_mixture	homogeen	10227
166078	1	1	stand_type	naaldhout	10227
166078	1	2	stand_age	21 - 40 jaar	17532
166078	1	2	stand_mixture	homogeen	17532
166078	1	2	stand_type	loofhout	17532
166078	2	2	stand_age	41 - 60 jaar	17532
166078	2	2	stand_mixture	homogeen	17532
166078	2	2	stand_type	naaldhout	17532
166078	3	2	stand_age	61 - 80 jaar	17532
166078	3	2	stand_mixture	homogeen	17532
166078	3	2	stand_type	naaldhout	17532
166084	1	1	stand_age	101 - 120 jaar	10592
166084	1	1	stand_mixture	homogeen	10592
166084	1	1	stand_type	loofhout	10592
166084	1	2	stand_age	101 - 120 jaar	14610
166084	1	2	stand_mixture	homogeen	14610
166084	1	2	stand_type	loofhout	14610
166084	1	3	stand_age	NA	NA
166084	1	3	stand_mixture	NA	NA
166084	1	3	stand_type	NA	NA
166085	1	1	stand_age	41 - 60 jaar	10227
166085	1	1	stand_mixture	homogeen	10227
166085	1	1	stand_type	naaldhout	10227
166085	1	2	stand_age	41 - 60 jaar	17532
166085	1	2	stand_mixture	stamsgewijs	17532
166085	1	2	stand_type	naaldhout	17532
166092	1	1	stand_age	61 - 80 jaar	10227
166092	1	1	stand_mixture	homogeen	10227
166092	1	1	stand_type	loofhout	10227
166092	1	2	stand_age	61 - 80 jaar	14610
166092	1	2	stand_mixture	homogeen	14610
166092	1	2	stand_type	loofhout	14610
166092	1	3	stand_age	81 - 100 jaar	17897
166092	1	3	stand_mixture	homogeen	17897
166092	1	3	stand_type	loofhout	17897
166094	1	2	stand_age	1 - 20 jaar	17532
166094	1	2	stand_mixture	stamsgewijs	17532
166094	1	2	stand_type	loofhout	17532
166103	1	1	stand_age	21 - 40 jaar	10592
166103	1	1	stand_mixture	stamsgewijs	10592
166103	1	1	stand_type	loofhout	10592
166106	1	2	stand_age	1 - 20 jaar	14610
166106	1	2	stand_mixture	stamsgewijs	14610
166106	1	2	stand_type	loofhout	14610
166106	1	3	stand_age	21 - 40 jaar	17897
166106	1	3	stand_mixture	stamsgewijs	17897
166106	1	3	stand_type	loofhout	17897
166127	1	1	stand_age	41 - 60 jaar	10592
166127	1	1	stand_mixture	homogeen	10592
166127	1	1	stand_type	naaldhout	10592
166127	1	2	stand_age	61 - 80 jaar	17167
166127	1	2	stand_mixture	stamsgewijs	17167
166127	1	2	stand_type	gemengd naaldhout	17167
166130	1	2	stand_age	21 - 40 jaar	14610
166130	1	2	stand_mixture	homogeen	14610
166130	1	2	stand_type	loofhout	14610
166130	1	3	stand_age	21 - 40 jaar	17897
166130	1	3	stand_mixture	homogeen	17897
166130	1	3	stand_type	loofhout	17897
166140	1	1	stand_age	41 - 60 jaar	10592
166140	1	1	stand_mixture	stamsgewijs	10592
166140	1	1	stand_type	loofhout	10592
166156	1	1	stand_age	1 - 20 jaar	10592
166156	1	1	stand_mixture	stamsgewijs	10592
166156	1	1	stand_type	loofhout	10592
166156	1	2	stand_age	21 - 40 jaar	14610
166156	1	2	stand_mixture	stamsgewijs	14610
166156	1	2	stand_type	loofhout	14610
166156	1	3	stand_age	21 - 40 jaar	17897
166156	1	3	stand_mixture	stamsgewijs	17897
166156	1	3	stand_type	loofhout	17897
166158	1	1	stand_age	21 - 40 jaar	10592
166158	1	1	stand_mixture	stamsgewijs	10592
166158	1	1	stand_type	loofhout	10592
166158	1	2	stand_age	41 - 60 jaar	17167
166158	1	2	stand_mixture	stamsgewijs	17167
166158	1	2	stand_type	loofhout	17167
166158	2	2	stand_age	1 - 20 jaar	17167
166158	2	2	stand_mixture	stamsgewijs	17167
166158	2	2	stand_type	loofhout	17167
167001	1	2	stand_age	41 - 60 jaar	16801
167001	1	2	stand_mixture	stamsgewijs	16801
167001	1	2	stand_type	loofhout	16801
167002	1	1	stand_age	ongelijkjarig	10227
167002	1	1	stand_mixture	homogeen	10227
167002	1	1	stand_type	loofhout	10227
167002	1	2	stand_age	41 - 60 jaar	16801
167002	1	2	stand_mixture	stamsgewijs	16801
167002	1	2	stand_type	loofhout	16801
167037	1	1	stand_age	21 - 40 jaar	10227
167037	1	1	stand_mixture	homogeen	10227
167037	1	1	stand_type	naaldhout	10227
167037	1	2	stand_age	61 - 80 jaar	16436
167037	1	2	stand_mixture	stamsgewijs	16436
167037	1	2	stand_type	gemengd naaldhout	16436
167047	1	2	stand_age	1 - 20 jaar	16436
167047	1	2	stand_mixture	stamsgewijs	16436
167047	1	2	stand_type	loofhout	16436
167047	3	2	stand_age	61 - 80 jaar	16436
167047	3	2	stand_mixture	stamsgewijs	16436
167047	3	2	stand_type	loofhout	16436
167048	1	1	stand_age	21 - 40 jaar	10227
167048	1	1	stand_mixture	homogeen	10227
167048	1	1	stand_type	naaldhout	10227
167048	1	2	stand_age	61 - 80 jaar	16436
167048	1	2	stand_mixture	homogeen	16436
167048	1	2	stand_type	naaldhout	16436
167050	1	1	stand_age	41 - 60 jaar	10227
167050	1	1	stand_mixture	homogeen	10227
167050	1	1	stand_type	naaldhout	10227
167050	1	2	stand_age	61 - 80 jaar	16801
167050	1	2	stand_mixture	homogeen	16801
167050	1	2	stand_type	naaldhout	16801
167056	1	1	stand_age	21 - 40 jaar	10227
167056	1	1	stand_mixture	homogeen	10227
167056	1	1	stand_type	naaldhout	10227
167056	1	2	stand_age	1 - 20 jaar	16436
167056	1	2	stand_mixture	stamsgewijs	16436
167056	1	2	stand_type	gemengd loofhout	16436
167064	1	1	stand_age	NA	NA
167064	1	1	stand_mixture	NA	NA
167064	1	1	stand_type	NA	NA
167071	1	1	stand_age	41 - 60 jaar	10227
167071	1	1	stand_mixture	homogeen	10227
167071	1	1	stand_type	naaldhout	10227
167071	1	2	stand_age	61 - 80 jaar	16436
167071	1	2	stand_mixture	homogeen	16436
167071	1	2	stand_type	naaldhout	16436
167072	1	1	stand_age	41 - 60 jaar	10227
167072	1	1	stand_mixture	homogeen	10227
167072	1	1	stand_type	naaldhout	10227
167072	1	2	stand_age	41 - 60 jaar	16436
167072	1	2	stand_mixture	homogeen	16436
167072	1	2	stand_type	naaldhout	16436
167072	2	2	stand_age	41 - 60 jaar	16436
167072	2	2	stand_mixture	stamsgewijs	16436
167072	2	2	stand_type	gemengd loofhout	16436
167078	1	1	stand_age	21 - 40 jaar	10227
167078	1	1	stand_mixture	stamsgewijs	10227
167078	1	1	stand_type	naaldhout	10227
167078	1	2	stand_age	61 - 80 jaar	16436
167078	1	2	stand_mixture	stamsgewijs	16436
167078	1	2	stand_type	naaldhout	16436
167079	1	1	stand_age	41 - 60 jaar	10227
167079	1	1	stand_mixture	homogeen	10227
167079	1	1	stand_type	naaldhout	10227
167080	1	1	stand_age	21 - 40 jaar	10227
167080	1	1	stand_mixture	homogeen	10227
167080	1	1	stand_type	naaldhout	10227
167080	1	2	stand_age	61 - 80 jaar	16436
167080	1	2	stand_mixture	homogeen	16436
167080	1	2	stand_type	naaldhout	16436
167085	1	1	stand_age	41 - 60 jaar	10227
167085	1	1	stand_mixture	homogeen	10227
167085	1	1	stand_type	naaldhout	10227
167085	1	2	stand_age	61 - 80 jaar	16436
167085	1	2	stand_mixture	homogeen	16436
167085	1	2	stand_type	naaldhout	16436
167086	1	1	stand_age	41 - 60 jaar	10227
167086	1	1	stand_mixture	stamsgewijs	10227
167086	1	1	stand_type	gemengd naaldhout	10227
167093	1	1	stand_age	41 - 60 jaar	10227
167093	1	1	stand_mixture	homogeen	10227
167093	1	1	stand_type	naaldhout	10227
167094	1	1	stand_age	21 - 40 jaar	10227
167094	1	1	stand_mixture	homogeen	10227
167094	1	1	stand_type	naaldhout	10227
167094	1	2	stand_age	1 - 20 jaar	16436
167094	1	2	stand_mixture	stamsgewijs	16436
167094	1	2	stand_type	loofhout	16436
167102	1	1	stand_age	21 - 40 jaar	10227
167102	1	1	stand_mixture	homogeen	10227
167102	1	1	stand_type	naaldhout	10227
167102	1	2	stand_age	41 - 60 jaar	16436
167102	1	2	stand_mixture	homogeen	16436
167102	1	2	stand_type	naaldhout	16436
167128	1	1	stand_age	61 - 80 jaar	10227
167128	1	1	stand_mixture	stamsgewijs	10227
167128	1	1	stand_type	naaldhout	10227
167128	1	2	stand_age	61 - 80 jaar	16436
167128	1	2	stand_mixture	stamsgewijs	16436
167128	1	2	stand_type	gemengd naaldhout	16436
167128	2	2	stand_age	41 - 60 jaar	16436
167128	2	2	stand_mixture	homogeen	16436
167128	2	2	stand_type	loofhout	16436
167132	1	1	stand_age	21 - 40 jaar	10227
167132	1	1	stand_mixture	homogeen	10227
167132	1	1	stand_type	loofhout	10227
167132	1	2	stand_age	41 - 60 jaar	16801
167132	1	2	stand_mixture	stamsgewijs	16801
167132	1	2	stand_type	loofhout	16801
167133	1	1	stand_age	41 - 60 jaar	10592
167133	1	1	stand_mixture	stamsgewijs	10592
167133	1	1	stand_type	loofhout	10592
167133	1	2	stand_age	41 - 60 jaar	16436
167133	1	2	stand_mixture	stamsgewijs	16436
167133	1	2	stand_type	loofhout	16436
167133	2	2	stand_age	1 - 20 jaar	16436
167133	2	2	stand_mixture	stamsgewijs	16436
167133	2	2	stand_type	loofhout	16436
167136	1	1	stand_age	81 - 100 jaar	10227
167136	1	1	stand_mixture	stamsgewijs	10227
167136	1	1	stand_type	loofhout	10227
167136	1	2	stand_age	81 - 100 jaar	16436
167136	1	2	stand_mixture	stamsgewijs	16436
167136	1	2	stand_type	loofhout	16436
167160	1	1	stand_age	21 - 40 jaar	10227
167160	1	1	stand_mixture	homogeen	10227
167160	1	1	stand_type	naaldhout	10227
167160	1	2	stand_age	41 - 60 jaar	16436
167160	1	2	stand_mixture	stamsgewijs	16436
167160	1	2	stand_type	naaldhout	16436
167160	3	2	stand_age	41 - 60 jaar	16436
167160	3	2	stand_mixture	homogeen	16436
167160	3	2	stand_type	naaldhout	16436
168004	1	1	stand_age	ongelijkjarig	10227
168004	1	1	stand_mixture	stamsgewijs	10227
168004	1	1	stand_type	loofhout	10227
168004	1	2	stand_age	21 - 40 jaar	16071
168004	1	2	stand_mixture	stamsgewijs	16071
168004	1	2	stand_type	loofhout	16071
168004	3	2	stand_age	41 - 60 jaar	16071
168004	3	2	stand_mixture	stamsgewijs	16071
168004	3	2	stand_type	gemengd loofhout	16071
168011	1	2	stand_age	21 - 40 jaar	16071
168011	1	2	stand_mixture	stamsgewijs	16071
168011	1	2	stand_type	loofhout	16071
168017	1	1	stand_age	NA	NA
168017	1	1	stand_mixture	NA	NA
168017	1	1	stand_type	NA	NA
168017	1	2	stand_age	41 - 60 jaar	16071
168017	1	2	stand_mixture	stamsgewijs	16071
168017	1	2	stand_type	loofhout	16071
168025	1	1	stand_age	21 - 40 jaar	10227
168025	1	1	stand_mixture	homogeen	10227
168025	1	1	stand_type	naaldhout	10227
168025	1	2	stand_age	21 - 40 jaar	16071
168025	1	2	stand_mixture	homogeen	16071
168025	1	2	stand_type	naaldhout	16071
168072	1	2	stand_age	1 - 20 jaar	16071
168072	1	2	stand_mixture	homogeen	16071
168072	1	2	stand_type	loofhout	16071
168073	1	1	stand_age	21 - 40 jaar	10227
168073	1	1	stand_mixture	homogeen	10227
168073	1	1	stand_type	naaldhout	10227
168097	1	1	stand_age	ongelijkjarig	10227
168097	1	1	stand_mixture	stamsgewijs	10227
168097	1	1	stand_type	loofhout	10227
168097	1	2	stand_age	niet van toepassing	16071
168097	1	2	stand_mixture	niet van toepassing	16071
168097	1	2	stand_type	kapvlakte	16071
168098	1	1	stand_age	61 - 80 jaar	10227
