plot_id	periode	date_dendro	type	source	note_manual_check	phab
243134	2	2015	91E0_vm	habitatmap2023	NA	100
243140	2	2016	9120_qb	habitatmap2023	NA	100
243148	2	2016	9120	habitatmap2023	NA	80
243148	2	2016	9160	habitatmap2023	NA	20
244003	2	2014	91E0_vm	habitatmap2023	NA	10
244006	2	2015	91E0_vm	habitatmap2023	NA	100
244017	2	2014	91E0_vn	habitatmap2023	NA	70
244018	2	2014	91E0_vn	habitatmap2023	NA	100
244053	2	2014	9120	habitatmap2023	NA	100
244137	2	2014	9120	habitatmap2023	NA	100
245010	3	2022	91E0_vn	manual_check/habitatmap2023	vegopname	NA
245075	3	2022	9120	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
245085	3	2020	9130	manual_check/assessment_vbi	buiten areaal 9130	NA
245086	3	2020	9160	manual_check/habitatmap2023	buiten areaal 9130	NA
245100	3	2022	91E0_va	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
245122	3	2022	9160	assessment_vbi/habitatmap2023	NA	100
245123	3	2022	9160	assessment_vbi/habitatmap2023	NA	100
245133	3	2020	9160	manual_check/habitatmap2023	buiten areaal 9130	NA
245147	3	2022	91E0_va	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
245148	3	2022	9160	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
245155	3	2022	9160	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
245159	3	2020	9160	assessment_vbi/habitatmap2023	NA	100
246058	3	2020	91E0_vn	manual_check/habitatmap2023	vegopname	NA
246088	2	2017	9120	habitatmap2023	NA	20
246088	2	2017	9190	habitatmap2023	NA	80
246119	2	2018	9160	habitatmap2023	NA	100
246120	2	2018	9160	habitatmap2023	NA	60
246152	2	2017	9120	habitatmap2023	NA	100
246159	2	2017	9120	habitatmap2023	NA	100
247004	2	2016	9190	habitatmap2023	NA	100
247049	2	2017	91E0_vm	habitatmap2023	NA	30
247049	2	2017	91E0_vo	habitatmap2023	NA	70
247051	2	2016	9120	habitatmap2023	NA	80
247057	2	2016	9120_qb	habitatmap2023	NA	100
247068	2	2016	9120	habitatmap2023	NA	100
247080	2	2015	9120	habitatmap2023	NA	100
247082	2	2016	9120_qb	habitatmap2023	NA	70
247090	2	2016	9120_qb	habitatmap2023	NA	100
247096	2	2015	9120	habitatmap2023	NA	20
247100	2	2016	9120	habitatmap2023	NA	90
247100	2	2016	9160	habitatmap2023	NA	10
247109	2	2015	9190	habitatmap2023	NA	85
247109	2	2015	91E0_vo	habitatmap2023	NA	15
247112	2	2015	91E0_va	habitatmap2023	NA	100
247115	2	2016	9160	habitatmap2023	NA	60
247120	2	2015	91E0_va	habitatmap2023	NA	20
247120	2	2015	91E0_vm	habitatmap2023	NA	80
247121	2	2016	9160	habitatmap2023	NA	100
247127	2	2015	9120	habitatmap2023	NA	10
247127	2	2015	9160	habitatmap2023	NA	40
247127	2	2015	91E0_vm	habitatmap2023	NA	50
247136	2	2015	9120	habitatmap2023	NA	100
247143	2	2015	9160	habitatmap2023	NA	100
247150	2	2015	9120	habitatmap2023	NA	100
247158	2	2015	9120	habitatmap2023	NA	70
247158	2	2015	9190	habitatmap2023	NA	30
248026	2	2014	91E0_va	habitatmap2023	NA	100
248113	2	2014	91E0_va	habitatmap2023	NA	20
248113	2	2014	91E0_vm	habitatmap2023	NA	10
248121	2	2014	9160	habitatmap2023	NA	100
248132	2	2014	9120	habitatmap2023	NA	100
248135	2	2014	9160	habitatmap2023	NA	70
248135	2	2014	91E0_va	habitatmap2023	NA	30
251027	2	2013	91E0_vm	habitatmap2023	NA	70
251112	2	2012	91E0_vm	habitatmap2023	NA	100
251112	3	2022	91E0_vm	assessment_vbi/habitatmap2023	NA	100
251116	2	2013	9120	habitatmap2023	NA	20
252015	3	NA	91E0_vm	habitatmap2023	NA	100
252044	3	2021	9120	manual_check	9120vs9190	NA
252089	3	2021	91E0_vm	habitatmap2023	NA	30
252090	3	2021	91E0_vm	assessment_vbi/habitatmap2023	NA	30
253102	2	2017	91E0_vn	habitatmap2023	NA	100
253104	2	2017	91E0_vm	habitatmap2023	NA	100
253142	2	2017	9190	habitatmap2023	NA	70
253142	2	2017	91E0_vm	habitatmap2023	NA	30
253151	2	2017	91E0_vo	manual_check/habitatmap2023	vegopname	NA
253157	2	2017	91E0_vm	manual_check/habitatmap2023	vegopname	NA
253158	2	2017	9120	manual_check/habitatmap2023	vegopname	NA
254066	2	2016	9120	habitatmap2023	NA	100
254067	2	2016	9120	habitatmap2023	NA	80
254068	2	2016	91E0_vm	habitatmap2023	NA	80
254074	2	2017	91E0_vm	habitatmap2023	NA	100
254093	2	2015	9190	habitatmap2023	NA	100
254103	2	2015	9120	habitatmap2023	NA	100
254110	2	2015	9120	habitatmap2023	NA	100
254125	2	2015	91E0_vm	habitatmap2023	NA	100
254129	2	2016	91E0_vm	habitatmap2023	NA	10
255017	2	2013	91E0_vm	habitatmap2023	NA	100
255017	3	2023	91E0_vm	habitatmap2023	NA	100
255063	2	2012	9120	habitatmap2023	NA	100
255068	2	2013	9120	habitatmap2023	NA	100
255068	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
255105	2	2013	9120	habitatmap2023	NA	100
255105	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
255107	2	2013	9160	habitatmap2023	NA	70
255123	2	2013	9120	habitatmap2023	NA	20
255123	2	2013	9160	habitatmap2023	NA	20
255123	2	2013	91E0_va	habitatmap2023	NA	60
255123	3	2023	9120	assessment_vbi/habitatmap2023	NA	20
255148	2	2013	9120	habitatmap2023	NA	70
255148	2	2013	9160	habitatmap2023	NA	30
255148	3	2023	9160	assessment_vbi/habitatmap2023	NA	30
255158	2	2012	91E0_va	habitatmap2023	NA	100
255158	3	2022	91E0_va	assessment_vbi/habitatmap2023	NA	100
256047	3	2020	9190	manual_check/habitatmap2023	vegopname	NA
256091	3	2021	9120	manual_check/assessment_vbi	vegopname	NA
256110	3	2020	9120	manual_check/habitatmap2023	9120vs9190	NA
256127	3	2020	9120	manual_check	vegopname	NA
257002	3	2020	91E0_vm	habitatmap2023	NA	30
257003	3	2019	91E0_vo	manual_check/assessment_vbi	vegopname	NA
257006	2	2017	9120	habitatmap2023	NA	70
257011	3	2019	9190	assessment_vbi/habitatmap2023	NA	100
257027	3	2019	91E0_vn	manual_check/assessment_vbi	vegopname	NA
257039	2	2017	91E0_vo	habitatmap2023	NA	40
257045	2	2017	91E0_vm	manual_check	vegopname	NA
257050	3	2019	91E0_vn	manual_check/assessment_vbi	vegopname	NA
257057	3	2019	91E0_vn	manual_check/assessment_vbi	twijfel	NA
257071	2	2017	91E0_vm	manual_check/habitatmap2023	vegopname	NA
257082	3	2019	91E0_vn	manual_check/assessment_vbi	twijfel	NA
257106	3	2019	91E0_va	manual_check/assessment_vbi	juiste locatie?	NA
258029	2	2015	91E0_vo	habitatmap2023	NA	100
258040	2	2015	91E0_vo	habitatmap2023	NA	10
258049	2	2016	91E0_vn	habitatmap2023	NA	70
258061	2	2015	9120	habitatmap2023	NA	100
258076	2	2016	9120	habitatmap2023	NA	50
258076	2	2016	9190	habitatmap2023	NA	50
261013	2	2014	91E0_vm	habitatmap2023	NA	100
261021	2	2014	91E0_vm	habitatmap2023	NA	10
261075	2	2015	9190	habitatmap2023	NA	100
261108	2	2015	9190	habitatmap2023	NA	50
261126	2	2014	9190	habitatmap2023	NA	100
261144	2	2014	91E0_vo	habitatmap2023	NA	100
261154	2	2015	9190	habitatmap2023	NA	20
262049	2	2013	9190	habitatmap2023	NA	70
262049	3	2023	9190	assessment_vbi/habitatmap2023	NA	70
262079	2	2012	9190	habitatmap2023	NA	30
262079	3	2022	9190	assessment_vbi/habitatmap2023	NA	30
262083	2	2013	91E0_vc	habitatmap2023	NA	10
262083	2	2013	91E0_vm	habitatmap2023	NA	60
262083	3	2023	91E0_vm	assessment_vbi/habitatmap2023	NA	60
262095	2	2012	9190	habitatmap2023	NA	30
262095	3	2022	9190	assessment_vbi/habitatmap2023	NA	30
262104	2	2012	9190	habitatmap2023	NA	100
262104	3	2022	9190	assessment_vbi/habitatmap2023	NA	100
263020	3	2021	9190	manual_check/habitatmap2023	vegopname	NA
265063	2	2014	9190	habitatmap2023	NA	100
265130	2	2014	91E0_vo	habitatmap2023	NA	25
266002	2	2013	9190	habitatmap2023	NA	100
266002	3	2023	9190	assessment_vbi/habitatmap2023	NA	100
266010	2	2013	9190	habitatmap2023	NA	100
266010	3	2023	9190	assessment_vbi/habitatmap2023	NA	100
266037	2	2013	9190	habitatmap2023	NA	80
266037	3	2022	9190	assessment_vbi/habitatmap2023	NA	80
266051	3	2023	9190	assessment_vbi/habitatmap2023	NA	100
266054	2	2012	9190	habitatmap2023	NA	100
266054	3	2022	9190	assessment_vbi/habitatmap2023	NA	100
266104	2	2012	9190	habitatmap2023	NA	100
266104	3	2022	9190	assessment_vbi/habitatmap2023	NA	100
266112	2	2013	9120	habitatmap2023	NA	100
266133	2	2012	9120	habitatmap2023	NA	100
274006	2	2014	9120	habitatmap2023	NA	100
274116	2	2015	9130_end	habitatmap2023	NA	100
282096	2	2011	9120	habitatmap2023	NA	70
282112	3	2020	9120	assessment_vbi/habitatmap2023	NA	100
282143	3	2020	9120	manual_check/assessment_vbi	vegopname	NA
282150	3	2020	9120	assessment_vbi/habitatmap2023	NA	100
282151	3	2020	9120	assessment_vbi/habitatmap2023	NA	100
285027	2	2014	9130_end	habitatmap2023	NA	100
285027	3	2023	9130_end	assessment_vbi/habitatmap2023	NA	100
285062	2	2013	9130_end	habitatmap2023	NA	100
285062	3	2022	9130_end	assessment_vbi/habitatmap2023	NA	100
286027	3	2021	9120	assessment_vbi/habitatmap2023	NA	100
293064	3	2020	9130_end	manual_check/habitatmap2023	ok	NA
293069	3	2020	9120	assessment_vbi/habitatmap2023	NA	100
293128	3	2021	9130_end	manual_check/habitatmap2023	ok	NA
296073	2	2014	9130_end	habitatmap2023	NA	100
296124	2	2014	9130_end	habitatmap2023	NA	100
296124	3	2023	9130_end	assessment_vbi/habitatmap2023	NA	100
297095	3	2020	9130_end	assessment_vbi/habitatmap2023	NA	60
297096	3	2020	91E0_vc	assessment_vbi/habitatmap2023	NA	100
297103	3	2020	9130_end	assessment_vbi/habitatmap2023	NA	100
297104	3	2021	9130_end	assessment_vbi/habitatmap2023	NA	100
298053	2	2018	9130_end	assessment_vbi/habitatmap2023	NA	100
298075	3	2019	91E0_va	manual_check	fout habkaart, polygoongrens	NA
298088	2	2018	9130_end	manual_check/assessment_vbi	vegopname	NA
298100	3	2019	9130_end	assessment_vbi/habitatmap2023	NA	100
301008	2	2016	9130_end	habitatmap2023	NA	100
301014	2	2016	9120	habitatmap2023	NA	100
301015	2	2016	91E0_va	habitatmap2023	NA	100
301022	2	2016	9120	habitatmap2023	NA	100
301022	2	2016	91E0_vc	habitatmap2023	NA	0
301029	2	2015	91E0_va	habitatmap2023	NA	100
301097	2	2017	9130_end	habitatmap2023	NA	100
301153	2	2017	9130_end	habitatmap2023	NA	100
302006	2	2014	9130_end	habitatmap2023	NA	60
302006	2	2014	91E0_va	habitatmap2023	NA	40
302008	2	2014	9130_end	habitatmap2023	NA	100
302116	2	2015	91E0_vc	habitatmap2023	NA	20
303012	2	2013	91E0_va	habitatmap2023	NA	100
303039	2	2013	91E0_vn	habitatmap2023	NA	100
303045	2	2013	91E0_va	habitatmap2023	NA	70
304015	3	2021	91E0_va	habitatmap2023	NA	100
304023	3	2021	91E0_vm	assessment_vbi/habitatmap2023	NA	30
304044	3	2022	91E0_va	manual_check/assessment_vbi	vegopname	NA
304051	3	2022	91E0_vn	habitatmap2023	NA	100
304082	3	2022	91E0_va	manual_check/assessment_vbi	vegopname	NA
305002	2	2017	91E0_va	habitatmap2023	NA	100
305076	2	2016	9130_end	habitatmap2023	NA	100
305082	2	2016	9130_end	habitatmap2023	NA	20
305082	2	2016	91E0_va	habitatmap2023	NA	80
305086	2	2016	9130_end	habitatmap2023	NA	95
305086	2	2016	91E0_vc	habitatmap2023	NA	5
305094	2	2016	9130_end	habitatmap2023	NA	100
305097	2	2016	9120	habitatmap2023	NA	50
305097	2	2016	9130_end	habitatmap2023	NA	50
305098	2	2016	9130_end	habitatmap2023	NA	100
306012	2	2015	9130_end	habitatmap2023	NA	100
306081	2	2015	9120	habitatmap2023	NA	70
306081	2	2015	9130_end	habitatmap2023	NA	30
306098	2	2015	9130_end	habitatmap2023	NA	100
307014	2	2013	91E0_vn	habitatmap2023	NA	100
307038	2	2013	91E0_vn	habitatmap2023	NA	100
307058	2	2014	91E0_vn	habitatmap2023	NA	100
307085	3	2023	9130_end	assessment_vbi/habitatmap2023	NA	100
307086	2	2013	9120	habitatmap2023	NA	30
307086	2	2013	9130_end	habitatmap2023	NA	70
307110	2	2013	91E0_va	habitatmap2023	NA	100
307113	2	2014	9130_end	habitatmap2023	NA	100
307113	3	2023	9130_end	assessment_vbi/habitatmap2023	NA	100
307122	2	2013	9130_end	habitatmap2023	NA	100
308014	3	2020	9130_end	assessment_vbi/habitatmap2023	NA	100
308015	3	2020	9130_end	assessment_vbi/habitatmap2023	NA	100
308023	3	2020	9130_end	manual_check/assessment_vbi	fout habkaart, polygoongrens	NA
308069	3	2020	91E0_va	habitatmap2023	NA	100
308077	3	2020	91E0_vc	assessment_vbi/habitatmap2023	NA	100
308093	3	2020	9130_end	manual_check	vegopname	NA
308101	3	2020	9130_end	manual_check/assessment_vbi	fout habkaart, polygoongrens	NA
311027	3	2020	91E0_vc	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
311043	3	2020	91E0_va	manual_check	vegopname	NA
311049	3	2020	91E0_vn	habitatmap2023	NA	100
311074	3	2020	9130_end	manual_check/assessment_vbi	vegopname	NA
311133	2	2017	91E0_va	habitatmap2023	NA	30
312033	2	2016	91E0_va	habitatmap2023	NA	100
312042	2	2016	91E0_va	habitatmap2023	NA	70
312042	2	2016	91E0_vc	habitatmap2023	NA	30
312081	2	2016	91E0_va	habitatmap2023	NA	70
312081	2	2016	91E0_vn	habitatmap2023	NA	30
312108	2	2016	91E0_va	habitatmap2023	NA	100
312108	2	2016	91E0_vc	habitatmap2023	NA	0
312108	2	2016	91E0_vm	habitatmap2023	NA	0
314072	2	2012	9120	habitatmap2023	NA	100
314079	2	2012	9120	habitatmap2023	NA	100
314080	2	2012	9120	habitatmap2023	NA	100
314092	2	2013	9120	habitatmap2023	NA	100
314150	2	2012	9160	habitatmap2023	NA	20
314151	2	2012	9120	habitatmap2023	NA	100
314152	2	2012	9120	habitatmap2023	NA	100
314159	2	2012	9120	habitatmap2023	NA	100
315010	3	2020	91E0_vn	manual_check/assessment_vbi	vegopname	NA
315018	3	2020	91E0_vn	manual_check/habitatmap2023	vegopname	NA
315056	2	2017	9130_end	habitatmap2023	NA	100
315062	2	2017	91E0_va	habitatmap2023	NA	100
315063	2	2017	91E0_va	manual_check/assessment_vbi	fout habkaart, polygoongrens	NA
315120	2	2017	9120	habitatmap2023	NA	70
315120	2	2017	9130_end	habitatmap2023	NA	30
316065	2	2016	91E0_va	habitatmap2023	NA	60
316065	2	2016	91E0_vc	habitatmap2023	NA	40
316066	2	2016	91E0_va	habitatmap2023	NA	95
316066	2	2016	91E0_vc	habitatmap2023	NA	5
316105	2	2016	91E0_va	habitatmap2023	NA	100
317088	2	2014	9120	habitatmap2023	NA	100
317090	2	2014	9130_end	habitatmap2023	NA	85
317090	2	2014	91E0_va	habitatmap2023	NA	15
317095	2	2014	9120	habitatmap2023	NA	100
317096	2	2014	9120	habitatmap2023	NA	100
317102	2	2014	9120	habitatmap2023	NA	100
317103	2	2014	9160	habitatmap2023	NA	100
317104	2	2014	9120	habitatmap2023	NA	100
317105	2	2014	9130_end	habitatmap2023	NA	100
317106	2	2014	9130_end	habitatmap2023	NA	100
317110	2	2014	9120	habitatmap2023	NA	100
317111	2	2014	9120	habitatmap2023	NA	100
317112	2	2014	9160	habitatmap2023	NA	100
317119	2	2014	9120	habitatmap2023	NA	100
317120	2	2014	9120	habitatmap2023	NA	100
317126	2	2014	9120	habitatmap2023	NA	100
317127	2	2014	9120	habitatmap2023	NA	100
317128	2	2014	9120	habitatmap2023	NA	100
317135	2	2014	9120	habitatmap2023	NA	100
317136	2	2014	9120	habitatmap2023	NA	100
317143	2	2014	9120	habitatmap2023	NA	100
317144	2	2014	9120	habitatmap2023	NA	100
317155	2	2014	9120	habitatmap2023	NA	70
318004	2	2013	9120	habitatmap2023	NA	100
318011	2	2013	9120	habitatmap2023	NA	100
318012	2	2013	9120	habitatmap2023	NA	100
318015	2	2012	9120	habitatmap2023	NA	100
318018	2	2013	9120	habitatmap2023	NA	30
318019	2	2013	9120	habitatmap2023	NA	100
318022	2	2012	9120	habitatmap2023	NA	100
318027	2	2013	9120	habitatmap2023	NA	100
318028	2	2013	9120	habitatmap2023	NA	100
318029	2	2012	9120	habitatmap2023	NA	100
318030	2	2012	9120	habitatmap2023	NA	100
318035	2	2013	9120	habitatmap2023	NA	100
318036	2	2013	9120	habitatmap2023	NA	100
318038	2	2012	9120	habitatmap2023	NA	100
318039	2	2012	9120	habitatmap2023	NA	100
318044	2	2013	9120	habitatmap2023	NA	100
318077	2	2012	9120	habitatmap2023	NA	100
318081	2	2013	9120	habitatmap2023	NA	100
318082	2	2013	9120	habitatmap2023	NA	100
318082	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318089	2	2013	9120	habitatmap2023	NA	100
318089	3	2023	9160	assessment_vbi/habitatmap2023	NA	100
318090	2	2013	9120	habitatmap2023	NA	100
318090	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318092	2	2013	9120	habitatmap2023	NA	100
318097	2	2013	9120	habitatmap2023	NA	100
318097	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318098	2	2013	91E0_vn	habitatmap2023	NA	100
318103	2	2012	9120	habitatmap2023	NA	100
318106	2	2013	9120	habitatmap2023	NA	100
318113	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318114	2	2013	9120	habitatmap2023	NA	100
318114	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318121	2	2013	9120	habitatmap2023	NA	100
318121	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318122	2	2013	9120	habitatmap2023	NA	100
318122	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318129	2	2013	9120	habitatmap2023	NA	100
318129	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
318137	2	2013	9120	habitatmap2023	NA	100
321005	3	2020	91E0_va	manual_check/habitatmap2023	vegopname	NA
321007	3	2020	91E0_va	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
321036	3	2022	91E0_vm	assessment_vbi/habitatmap2023	NA	30
321038	3	2020	9120	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
321042	3	2022	9160	manual_check/habitatmap2023	vegopname	NA
321043	3	2022	9160	manual_check/habitatmap2023	vegopname	NA
321049	3	2022	9120	assessment_vbi/habitatmap2023	NA	100
321053	3	2020	9120	manual_check/habitatmap2023	vegopname	NA
321054	3	2020	9160	assessment_vbi/habitatmap2023	NA	15
321055	3	2020	9120	manual_check/habitatmap2023	vegopname	NA
321081	3	2022	9120	assessment_vbi/habitatmap2023	NA	5
321082	3	2022	9120	assessment_vbi/habitatmap2023	NA	100
321120	3	2020	91E0_vm	assessment_vbi/habitatmap2023	NA	25
321132	3	2022	9120	assessment_vbi/habitatmap2023	NA	100
321140	3	2022	9120	assessment_vbi/habitatmap2023	NA	100
321148	3	2022	9120	assessment_vbi/habitatmap2023	NA	100
321156	3	2022	9120	assessment_vbi/habitatmap2023	NA	100
321159	3	2020	91E0_vm	manual_check/habitatmap2023	vegopname	NA
322006	2	2017	9120	habitatmap2023	NA	30
322007	2	2017	9120	habitatmap2023	NA	70
322008	2	2017	9120_qb	habitatmap2023	NA	30
322056	2	2017	9120	habitatmap2023	NA	30
322097	3	2020	91E0_vm	manual_check/habitatmap2023	vegopname	NA
322106	3	2020	9120	assessment_vbi/habitatmap2023	NA	100
322112	2	2017	91E0_va	habitatmap2023	NA	100
322116	3	2020	9160	manual_check/assessment_vbi	twijfel	NA
322131	3	2020	9120	assessment_vbi/habitatmap2023	NA	20
322138	3	2020	9120	assessment_vbi/habitatmap2023	NA	70
322146	3	2020	9120	assessment_vbi/habitatmap2023	NA	100
323044	2	2016	9160	habitatmap2023	NA	30
323044	2	2016	91E0_va	habitatmap2023	NA	70
323047	2	2015	9120	habitatmap2023	NA	30
323047	2	2015	9160	habitatmap2023	NA	70
323049	2	2016	9120	habitatmap2023	NA	100
323079	2	2015	91E0_va	habitatmap2023	NA	100
323109	2	2015	9120_qb	habitatmap2023	NA	100
323131	2	2016	9120	habitatmap2023	NA	100
323148	2	2016	9160	habitatmap2023	NA	100
324007	2	2014	9120	habitatmap2023	NA	100
324016	2	2014	9160	habitatmap2023	NA	100
324024	2	2014	9160	habitatmap2023	NA	100
324036	2	2014	9120	habitatmap2023	NA	70
324036	2	2014	9160	habitatmap2023	NA	30
324043	2	2014	9120	habitatmap2023	NA	100
324058	2	2014	91E0_va	habitatmap2023	NA	20
324060	2	2014	9120	habitatmap2023	NA	100
324071	2	2014	9160	habitatmap2023	NA	100
324075	2	2014	9120	habitatmap2023	NA	100
325007	3	2020	9160	assessment_vbi/habitatmap2023	NA	30
325016	3	2020	91E0_va	manual_check/habitatmap2023	vegopname	NA
325020	3	2022	9120	manual_check/habitatmap2023	vegopname	NA
325022	3	2020	9130_end	manual_check/habitatmap2023	vegopname	NA
325028	3	NA	9120	habitatmap2023	NA	100
325066	3	2022	91E0_va	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
325071	3	2020	91E0_vn	manual_check/assessment_vbi	vegopname en/of bosleeftijd	NA
325078	3	2020	91E0_va	manual_check/habitatmap2023	vegopname	NA
325093	3	2020	91E0_vn	manual_check/assessment_vbi	vegopname	NA
325101	3	2020	9120	manual_check/habitatmap2023	vegopname	NA
325120	3	2020	91E0_vn	manual_check	vegopname en/of bosleeftijd	NA
326012	3	2020	9120	assessment_vbi/habitatmap2023	NA	90
326016	2	2017	91E0_va	habitatmap2023	NA	60
326016	2	2017	91E0_vm	habitatmap2023	NA	40
326017	3	2019	9120	habitatmap2023	NA	100
326020	3	2020	9120	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
326021	2	2017	9120	habitatmap2023	NA	20
326021	2	2017	9190	habitatmap2023	NA	80
326022	2	2017	9120	habitatmap2023	NA	70
326022	2	2017	9190	habitatmap2023	NA	30
326026	3	2019	9120	assessment_vbi/habitatmap2023	NA	100
326027	3	2019	9120	assessment_vbi/habitatmap2023	NA	50
326028	3	2020	9120	manual_check/habitatmap2023	vegopname en/of bosleeftijd, twijfel mogelijk	NA
326029	2	2017	9120	habitatmap2023	NA	100
326030	2	2017	9120	habitatmap2023	NA	100
326034	3	2019	9190	manual_check/habitatmap2023	vegopname	NA
326035	3	2019	9160	assessment_vbi/habitatmap2023	NA	100
326036	3	2019	9120	manual_check/habitatmap2023	vegopname en/of bosleeftijd, twijfel mogelijk	NA
326037	2	2017	9120	habitatmap2023	NA	100
326038	2	2017	9120	habitatmap2023	NA	100
326041	3	2019	9120	assessment_vbi/habitatmap2023	NA	100
326042	3	2019	9120	manual_check/habitatmap2023	vegopname	NA
326043	3	2019	9160	assessment_vbi/habitatmap2023	NA	100
326044	3	2019	9160	assessment_vbi/habitatmap2023	NA	100
326045	2	2017	9160	habitatmap2023	NA	100
326051	3	2019	9120	manual_check/habitatmap2023	vegopname	NA
331002	2	2013	9160	habitatmap2023	NA	100
331082	2	2013	9120	habitatmap2023	NA	100
331082	3	2023	9120	assessment_vbi/habitatmap2023	NA	100
332061	3	2020	9120	manual_check/habitatmap2023	vegopname en/of bosleeftijd	NA
332087	2	2010	9120	habitatmap2023	NA	50
332087	2	2010	9160	habitatmap2023	NA	30
332096	3	2020	9120	manual_check/habitatmap2023	9120vs9190	NA
332104	3	2020	91E0_vm	assessment_vbi/habitatmap2023	NA	30
332116	3	2021	91E0_vn	manual_check/assessment_vbi	vegopname en/of bosleeftijd	NA
332123	3	2021	9120	assessment_vbi/habitatmap2023	NA	100
332134	3	2020	9160	manual_check/assessment_vbi	vegopname	NA
332138	3	2021	9120	manual_check/habitatmap2023	vegopname	NA
332150	3	2020	91E0_vn	manual_check	vegopname	NA
334055	2	2015	9190	habitatmap2023	NA	100
334063	2	2015	9160	habitatmap2023	NA	30
334108	2	2016	9120	habitatmap2023	NA	70
334108	2	2016	9160	habitatmap2023	NA	30
335037	2	2012	91E0_va	habitatmap2023	NA	100
336040	3	2020	91E0_vn	manual_check	vegopname	NA
336078	3	2020	9160	assessment_vbi/habitatmap2023	NA	100
337110	2	2016	91E0_va	habitatmap2023	NA	20
337135	2	2016	9120	habitatmap2023	NA	70
337135	2	2016	9160	habitatmap2023	NA	30
337146	3	2020	9160	manual_check/assessment_vbi	vegopname	NA
341022	2	2014	9120	habitatmap2023	NA	100
341047	2	2014	9120	habitatmap2023	NA	100
341100	2	2014	91E0	habitatmap2023	NA	60
341109	2	2014	9160	habitatmap2023	NA	70
341121	2	2014	9120	habitatmap2023	NA	100
341137	2	2014	9160	habitatmap2023	NA	20
341137	2	2014	91E0_va	habitatmap2023	NA	60
341145	2	2014	9160	habitatmap2023	NA	100
345004	2	2014	91E0_va	habitatmap2023	NA	5
345004	2	2014	91E0_vm	habitatmap2023	NA	95
347088	3	2020	9120	manual_check/habitatmap2023	vegopname	NA
347104	3	2020	9130	manual_check/assessment_vbi	vegopname	NA
348095	2	2016	9110	habitatmap2023	NA	100
348103	2	2016	9110	habitatmap2023	NA	100
348116	3	2020	9160	assessment_vbi/habitatmap2023	NA	100
348125	2	2016	9110	habitatmap2023	NA	100
348129	3	2020	9120	manual_check/habitatmap2023	9120vs9190	NA
348133	2	2016	9110	habitatmap2023	NA	100
348136	2	2016	91E0_vc	assessment_vbi/habitatmap2023	NA	5
348139	3	2020	9110	assessment_vbi/habitatmap2023	NA	100
348140	3	2020	9110	manual_check/habitatmap2023	vegopname	NA
348149	2	2016	9160	habitatmap2023	NA	100
348156	3	2020	9110	assessment_vbi/habitatmap2023	NA	100
374008	2	2018	91E0_va	manual_check/habitatmap2023	vegopname	NA
383011	2	2013	91E0_va	habitatmap2023	NA	30
383011	2	2013	91E0_vc	habitatmap2023	NA	70
383011	3	2023	91E0_vc	assessment_vbi/habitatmap2023	NA	70
384016	3	2020	9130_end	manual_check/habitatmap2023	vegopname	NA
384030	3	2020	9130_end	manual_check/assessment_vbi	vegopname	NA
384032	3	2020	9130_end	assessment_vbi/habitatmap2023	NA	100
391033	3	2019	9130_end	assessment_vbi/habitatmap2023	NA	100
392005	2	2015	9120	habitatmap2023	NA	70
392005	2	2015	9130_end	habitatmap2023	NA	30
392014	2	2015	9130_end	habitatmap2023	NA	45
392014	2	2015	91E0_va	habitatmap2023	NA	50
392014	2	2015	91E0_vc	habitatmap2023	NA	5
392037	2	2015	9120	habitatmap2023	NA	70
392037	2	2015	9130_end	habitatmap2023	NA	30
392040	2	2015	9120	habitatmap2023	NA	95
392040	2	2015	9130_end	habitatmap2023	NA	5
392046	2	2015	9130_end	habitatmap2023	NA	100
392047	2	2015	9130_end	habitatmap2023	NA	100
392054	2	2015	9130_end	habitatmap2023	NA	100
392055	2	2015	9130_end	habitatmap2023	NA	100
392059	2	2016	9130_end	habitatmap2023	NA	100
392060	2	2016	9130_end	habitatmap2023	NA	100
392063	2	2015	9130_end	habitatmap2023	NA	100
392067	2	2016	9130_end	habitatmap2023	NA	100
413019	3	2020	9160	habitatmap2023	NA	100
