plot_id	periode	habitattype	msa_area_ha
238046	2	9160	6.803
238046	3	9120	70.5388
238046	3	9160	6.803
238047	1	9120	70.5388
238047	1	9160	6.803
238047	2	9120	70.5388
238047	2	9160	6.803
238047	3	9120	70.5388
238047	3	9160	6.803
238055	1	9120	70.5388
238055	1	9160	6.803
238055	2	9120	70.5388
238055	2	9160	6.803
238055	3	9120	70.5388
238055	3	9160	6.803
238064	1	9120	70.5388
238064	1	9160	6.803
238064	2	9120	70.5388
238064	2	9160	6.803
238064	3	9120	70.5388
238064	3	9160	6.803
238078	1	9120	44.4735
238078	1	9160	101.9601
238078	1	91E0_va_91E0_vc	26.5302
238078	1	91E0_vm	1.1537
238078	2	9120	44.4735
238078	2	9160	101.9601
238078	2	91E0_va_91E0_vc	26.5302
238078	2	91E0_vm	1.1537
238078	3	9120	44.4735
238078	3	9160	101.9601
238078	3	91E0_va_91E0_vc	26.5302
238078	3	91E0_vm	1.1537
238126	1	9120	44.4735
238126	1	9160	101.9601
238126	1	91E0_va_91E0_vc	26.5302
238126	1	91E0_vm	1.1537
238126	2	9120	44.4735
238126	2	9160	101.9601
238126	2	91E0_va_91E0_vc	26.5302
238126	2	91E0_vm	1.1537
238126	3	9120	44.4735
238126	3	9160	101.9601
238126	3	91E0_va_91E0_vc	26.5302
238126	3	91E0_vm	1.1537
238140	1	9120	5.7693
238140	1	9160	43.016
238140	1	91E0_va_91E0_vc	38.6096
238140	1	91E0_vn	15.0687
238140	2	9120	5.7693
238140	2	9160	43.016
238140	2	91E0_va_91E0_vc	38.6096
238140	2	91E0_vn	15.0687
238140	3	9120	5.7693
238140	3	9160	43.016
238140	3	91E0_va_91E0_vc	38.6096
238140	3	91E0_vn	15.0687
238147	1	9120	5.7693
238147	1	9160	43.016
238147	1	91E0_va_91E0_vc	38.6096
238147	1	91E0_vn	15.0687
238147	2	9120	5.7693
238147	2	9160	43.016
238147	2	91E0_va_91E0_vc	38.6096
238147	2	91E0_vn	15.0687
238147	3	9120	5.7693
238147	3	9160	43.016
238147	3	91E0_va_91E0_vc	38.6096
238147	3	91E0_vn	15.0687
238148	1	9120	5.7693
238148	1	9160	43.016
238148	1	91E0_va_91E0_vc	38.6096
238148	1	91E0_vn	15.0687
238148	2	9120	5.7693
238148	2	9160	43.016
238148	2	91E0_va_91E0_vc	38.6096
238148	2	91E0_vn	15.0687
238148	3	9120	5.7693
238148	3	9160	43.016
238148	3	91E0_va_91E0_vc	38.6096
238148	3	91E0_vn	15.0687
241019	1	9120	27.8094
241019	1	9160	0.5747
241019	1	91E0_va_91E0_vc	0.1389
241019	2	9120	27.8094
241019	2	9160	0.5747
241019	2	91E0_va_91E0_vc	0.1389
241019	3	9120	27.8094
241019	3	9160	0.5747
241019	3	91E0_va_91E0_vc	0.1389
241090	1	9120	4.1925
241090	1	9160	9.2934
241090	1	91E0_va_91E0_vc	2.7952
241090	2	9120	4.1925
241090	2	9160	9.2934
241090	2	91E0_va_91E0_vc	2.7952
241090	3	9120	4.1925
241090	3	9160	9.2934
241090	3	91E0_va_91E0_vc	2.7952
241139	1	9120	4.7939
241139	1	91E0_va_91E0_vc	2.8096
241139	1	91E0_vm	19.7934
241139	1	91E0_vo	0.044
241139	2	9120	4.7939
241139	2	91E0_va_91E0_vc	2.8096
241139	2	91E0_vm	19.7934
241139	2	91E0_vo	0.044
241139	3	9120	4.7939
241139	3	91E0_va_91E0_vc	2.8096
241139	3	91E0_vm	19.7934
241139	3	91E0_vo	0.044
241144	2	91E0_va_91E0_vc	0.7107
242003	3	9160	0.0988
242128	1	9120	1.8155
242128	1	91E0_vm	8.5603
242128	2	9120	1.8155
242128	2	91E0_vm	8.5603
242149	1	9120	4.7838
242149	1	91E0_vm	0.246
242149	2	9120	4.7838
242149	2	91E0_vm	0.246
243024	1	91E0_vm	4.9742
243024	1	91E0_vn	8.8292
243024	2	91E0_vm	4.9742
243024	2	91E0_vn	8.8292
243032	1	9120	0.4371
243032	1	91E0_va_91E0_vc	1.6204
243032	1	91E0_vm	0.3304
243032	1	91E0_vn	6.7107
243032	2	9120	0.4371
243032	2	91E0_va_91E0_vc	1.6204
243032	2	91E0_vm	0.3304
243032	2	91E0_vn	6.7107
243042	1	9120	38.8083
243042	1	9160	6.9266
243042	2	9120	38.8083
243042	2	9160	6.9266
243048	1	9120	4.1995
243048	1	9160	4.9455
243048	1	91E0_va_91E0_vc	4.4939
243048	1	91E0_vm	4.7798
243048	2	9120	4.1995
243048	2	9160	4.9455
243048	2	91E0_va_91E0_vc	4.4939
243048	2	91E0_vm	4.7798
243051	1	9160	1.7058
243051	1	91E0_vn	2.8009
243051	2	9160	1.7058
243051	2	91E0_vn	2.8009
243055	1	9120	20.2704
243055	1	9160	3.4552
243055	1	9190	6.1233
243055	1	91E0_va_91E0_vc	7.8404
243055	1	91E0_vm	18.3878
243055	1	91E0_vo	3.7759
243055	2	9120	20.2704
243055	2	9160	3.4552
243055	2	9190	6.1233
243055	2	91E0_va_91E0_vc	7.8404
243055	2	91E0_vm	18.3878
243055	2	91E0_vo	3.7759
243057	1	9120	14.9953
243057	2	9120	14.9953
243062	1	9120	24.4547
243062	1	9160	2.1437
243062	1	9190	16.5641
243062	1	91E0_va_91E0_vc	4.1044
243062	1	91E0_vm	20.8329
243062	1	91E0_vn	0.4453
243062	1	91E0_vo	0.822
243062	2	9120	24.4547
243062	2	9160	2.1437
243062	2	9190	16.5641
243062	2	91E0_va_91E0_vc	4.1044
243062	2	91E0_vm	20.8329
243062	2	91E0_vn	0.4453
243062	2	91E0_vo	0.822
243070	1	9120	24.4547
243070	1	9160	2.1437
243070	1	9190	16.5641
243070	1	91E0_va_91E0_vc	4.1044
243070	1	91E0_vm	20.8329
243070	1	91E0_vn	0.4453
243070	1	91E0_vo	0.822
243070	2	9120	24.4547
243070	2	9160	2.1437
243070	2	9190	16.5641
243070	2	91E0_va_91E0_vc	4.1044
243070	2	91E0_vm	20.8329
243070	2	91E0_vn	0.4453
243070	2	91E0_vo	0.822
243074	1	9120	0.6049
243074	2	9120	0.6049
243077	1	9120	24.4547
243077	1	9160	2.1437
243077	1	9190	16.5641
243077	1	91E0_va_91E0_vc	4.1044
243077	1	91E0_vm	20.8329
243077	1	91E0_vn	0.4453
243077	1	91E0_vo	0.822
243077	2	9120	24.4547
243077	2	9160	2.1437
243077	2	9190	16.5641
243077	2	91E0_va_91E0_vc	4.1044
243077	2	91E0_vm	20.8329
243077	2	91E0_vn	0.4453
243077	2	91E0_vo	0.822
243082	1	9120	0.3845
243082	1	9160	2.2567
243082	2	9120	0.3845
243082	2	9160	2.2567
243094	1	91E0_va_91E0_vc	2.4008
243094	2	91E0_va_91E0_vc	2.4008
243102	1	9120	0.3024
243102	2	9120	0.3024
243113	1	9120	9.1273
243113	1	91E0_vm	2.2948
243113	1	91E0_vn	1.6311
243113	1	91E0_vo	0.6204
243113	2	9120	9.1273
243113	2	91E0_vm	2.2948
243113	2	91E0_vn	1.6311
243113	2	91E0_vo	0.6204
243118	1	91E0_va_91E0_vc	0.4483
243118	1	91E0_vm	0.5399
243118	2	91E0_va_91E0_vc	0.4483
243118	2	91E0_vm	0.5399
243119	1	91E0_vm	1.5437
243119	2	91E0_vm	1.5437
243127	1	9120	0.1272
243127	1	9190	4.2812
243127	1	91E0_vm	22.1177
243127	1	91E0_vo	0.1086
243127	2	9120	0.1272
243127	2	9190	4.2812
243127	2	91E0_vm	22.1177
243127	2	91E0_vo	0.1086
243134	1	9120	0.6938
243134	1	91E0_vm	6.0641
243134	2	9120	0.6938
243134	2	91E0_vm	6.0641
243140	1	9120	13.1635
243140	1	91E0_vm	0.8368
243140	2	9120	13.1635
243140	2	91E0_vm	0.8368
243148	1	9120	2.6782
243148	1	9160	0.3078
243148	2	9120	2.6782
243148	2	9160	0.3078
244003	1	91E0_vm	0.2818
244003	2	91E0_vm	0.2818
244006	1	9120	0.2717
244006	1	91E0_va_91E0_vc	0.337
244006	1	91E0_vm	7.9313
244006	2	9120	0.2717
244006	2	91E0_va_91E0_vc	0.337
244006	2	91E0_vm	7.9313
244011	1	9160	0.2867
244011	1	91E0_va_91E0_vc	0.2394
244011	1	91E0_vm	1.0276
244011	2	9160	0.2867
244011	2	91E0_va_91E0_vc	0.2394
244011	2	91E0_vm	1.0276
244017	1	9120	8.3804
244017	1	91E0_vn	21.4843
244017	2	9120	8.3804
244017	2	91E0_vn	21.4843
244018	1	9120	1.0146
244018	1	91E0_vm	4.9122
244018	1	91E0_vn	16.6903
244018	2	9120	1.0146
244018	2	91E0_vm	4.9122
244018	2	91E0_vn	16.6903
244020	1	9120	2.2907
244020	1	9160	3.8442
244020	1	91E0_va_91E0_vc	3.0043
244020	1	91E0_vm	17.1858
244020	2	9120	2.2907
244020	2	9160	3.8442
244020	2	91E0_va_91E0_vc	3.0043
244020	2	91E0_vm	17.1858
244053	1	9120	34.5535
244053	1	9160	9.1931
244053	1	91E0_va_91E0_vc	3.8338
244053	1	91E0_vm	7.5297
244053	1	91E0_vn	4.7729
244053	2	9120	34.5535
244053	2	9160	9.1931
244053	2	91E0_va_91E0_vc	3.8338
244053	2	91E0_vm	7.5297
244053	2	91E0_vn	4.7729
244135	1	91E0_vm	0.4408
244135	2	91E0_vm	0.4408
244137	1	9120	0.7947
244137	2	9120	0.7947
245010	1	91E0_vn	1.5469
245010	2	91E0_vn	1.5469
245010	3	91E0_vn	1.5469
245027	1	9120	3.1147
245027	1	9160	6.4926
245027	1	91E0	0.1713
245027	1	91E0_va_91E0_vc	14.3559
245027	1	91E0_vm	0.477
245027	1	91E0_vn	0.4887
245027	2	9120	3.1147
245027	2	9160	6.4926
245027	2	91E0	0.1713
245027	2	91E0_va_91E0_vc	14.3559
245027	2	91E0_vm	0.477
245027	2	91E0_vn	0.4887
245027	3	9120	3.1147
245027	3	9160	6.4926
245027	3	91E0	0.1713
245027	3	91E0_va_91E0_vc	14.3559
245027	3	91E0_vm	0.477
245027	3	91E0_vn	0.4887
245053	1	9160	2.9842
245053	1	91E0_va_91E0_vc	11.9478
245053	2	9160	2.9842
245053	2	91E0_va_91E0_vc	11.9478
245053	3	9160	2.9842
245053	3	91E0_va_91E0_vc	11.9478
245074	1	9120	3.7512
245074	1	91E0_va_91E0_vc	1.2047
245074	1	91E0_vn	0.9762
245074	2	9120	3.7512
245074	2	91E0_va_91E0_vc	1.2047
245074	2	91E0_vn	0.9762
245074	3	9120	3.7512
245074	3	91E0_va_91E0_vc	1.2047
245074	3	91E0_vn	0.9762
245075	1	9120	28.7068
245075	1	9160	0.1094
245075	1	91E0_va_91E0_vc	1.3287
245075	1	91E0_vn	0.1885
245075	2	9120	28.7068
245075	2	9160	0.1094
245075	2	91E0_va_91E0_vc	1.3287
245075	2	91E0_vn	0.1885
245075	3	9120	28.7068
245075	3	9160	0.1094
245075	3	91E0_va_91E0_vc	1.3287
245075	3	91E0_vn	0.1885
245085	1	9120	1.6156
245085	1	9160	1.7956
245085	2	9120	1.6156
245085	2	9160	1.7956
245085	3	9120	1.6156
245085	3	9160	1.7956
245086	1	9120	21.0281
245086	1	9160	7.4202
245086	1	91E0_va_91E0_vc	1.8308
245086	2	9120	21.0281
245086	2	9160	7.4202
245086	2	91E0_va_91E0_vc	1.8308
245086	3	9120	21.0281
245086	3	9160	7.4202
245086	3	91E0_va_91E0_vc	1.8308
245100	1	91E0_va_91E0_vc	1.604
245100	2	91E0_va_91E0_vc	1.604
245100	3	91E0_va_91E0_vc	1.604
245122	1	9160	23.3761
245122	1	91E0_va_91E0_vc	11.0649
245122	1	91E0_vm	0.6174
245122	2	9160	23.3761
245122	2	91E0_va_91E0_vc	11.0649
245122	2	91E0_vm	0.6174
245122	3	9160	23.3761
245122	3	91E0_va_91E0_vc	11.0649
245122	3	91E0_vm	0.6174
245123	1	9120	1.4909
245123	1	9160	14.6773
245123	1	91E0_va_91E0_vc	0.0377
245123	2	9120	1.4909
245123	2	9160	14.6773
245123	2	91E0_va_91E0_vc	0.0377
245123	3	9120	1.4909
245123	3	9160	14.6773
245123	3	91E0_va_91E0_vc	0.0377
245133	1	9120	12.2634
245133	1	9160	46.5594
245133	1	91E0_va_91E0_vc	12.3667
245133	1	91E0_vn	0.8332
245133	2	9120	12.2634
245133	2	9160	46.5594
245133	2	91E0_va_91E0_vc	12.3667
245133	2	91E0_vn	0.8332
245133	3	9120	12.2634
245133	3	9160	46.5594
245133	3	91E0_va_91E0_vc	12.3667
245133	3	91E0_vn	0.8332
245147	1	9120	4.0617
245147	1	9130	0.2715
245147	1	9160	23.9183
245147	1	91E0_va_91E0_vc	57.278
245147	1	91E0_vm	12.4376
245147	1	91E0_vn	0.141
245147	2	9120	4.0617
245147	2	9130	0.2715
245147	2	9160	23.9183
245147	2	91E0_va_91E0_vc	57.278
245147	2	91E0_vm	12.4376
245147	2	91E0_vn	0.141
245147	3	9120	4.0617
245147	3	9130	0.2715
245147	3	9160	23.9183
245147	3	91E0_va_91E0_vc	57.278
245147	3	91E0_vm	12.4376
245147	3	91E0_vn	0.141
245148	1	9120	4.0617
245148	1	9130	0.2715
245148	1	9160	23.9183
245148	1	91E0_va_91E0_vc	57.278
245148	1	91E0_vm	12.4376
245148	1	91E0_vn	0.141
245148	2	9120	4.0617
245148	2	9130	0.2715
245148	2	9160	23.9183
245148	2	91E0_va_91E0_vc	57.278
245148	2	91E0_vm	12.4376
245148	2	91E0_vn	0.141
245148	3	9120	4.0617
245148	3	9130	0.2715
245148	3	9160	23.9183
245148	3	91E0_va_91E0_vc	57.278
245148	3	91E0_vm	12.4376
245148	3	91E0_vn	0.141
245155	1	9120	4.0617
245155	1	9130	0.2715
245155	1	9160	23.9183
245155	1	91E0_va_91E0_vc	57.278
245155	1	91E0_vm	12.4376
245155	1	91E0_vn	0.141
245155	2	9120	4.0617
245155	2	9130	0.2715
245155	2	9160	23.9183
245155	2	91E0_va_91E0_vc	57.278
245155	2	91E0_vm	12.4376
245155	2	91E0_vn	0.141
245155	3	9120	4.0617
245155	3	9130	0.2715
245155	3	9160	23.9183
245155	3	91E0_va_91E0_vc	57.278
245155	3	91E0_vm	12.4376
245155	3	91E0_vn	0.141
245156	1	9120	4.0617
245156	1	9130	0.2715
245156	1	9160	23.9183
245156	1	91E0_va_91E0_vc	57.278
245156	1	91E0_vm	12.4376
245156	1	91E0_vn	0.141
245156	2	9120	4.0617
245156	2	9130	0.2715
245156	2	9160	23.9183
245156	2	91E0_va_91E0_vc	57.278
245156	2	91E0_vm	12.4376
245156	2	91E0_vn	0.141
245156	3	9120	4.0617
245156	3	9130	0.2715
245156	3	9160	23.9183
245156	3	91E0_va_91E0_vc	57.278
245156	3	91E0_vm	12.4376
245156	3	91E0_vn	0.141
245159	1	9120	3.1637
245159	1	9160	66.7679
245159	1	91E0_va_91E0_vc	3.5394
245159	2	9120	3.1637
245159	2	9160	66.7679
245159	2	91E0_va_91E0_vc	3.5394
245159	3	9120	3.1637
245159	3	9160	66.7679
245159	3	91E0_va_91E0_vc	3.5394
246011	1	91E0_vm	3.0298
246011	2	91E0_vm	3.0298
246011	3	91E0_vm	3.0298
246058	1	91E0_vn	4.2255
246058	2	91E0_vn	4.2255
246058	3	91E0_vn	4.2255
246072	1	9120	1.1378
246072	2	9120	1.1378
246088	1	9120	8.2752
246088	1	9190	19.0811
246088	2	9120	8.2752
246088	2	9190	19.0811
246096	1	9120	8.2752
246096	1	9190	19.0811
246096	2	9120	8.2752
246096	2	9190	19.0811
246111	1	9120	0.0739
246111	1	9160	5.1563
246111	1	91E0_va_91E0_vc	3.3786
246111	1	91E0_vm	0.3406
246111	2	9120	0.0739
246111	2	9160	5.1563
246111	2	91E0_va_91E0_vc	3.3786
246111	2	91E0_vm	0.3406
246119	1	9120	0.3648
246119	1	9160	12.6257
246119	1	91E0_va_91E0_vc	2.9085
246119	2	9120	0.3648
246119	2	9160	12.6257
246119	2	91E0_va_91E0_vc	2.9085
246120	1	9120	0.3648
246120	1	9160	12.6257
246120	1	91E0_va_91E0_vc	2.9085
246120	2	9120	0.3648
246120	2	9160	12.6257
246120	2	91E0_va_91E0_vc	2.9085
246152	1	9120	1.3971
246152	2	9120	1.3971
246159	1	9120	5.8996
246159	2	9120	5.8996
247004	1	9120	3.6918
247004	1	9190	12.644
247004	2	9120	3.6918
247004	2	9190	12.644
247049	1	9120	0.983
247049	1	91E0_vm	0.1668
247049	1	91E0_vo	0.3892
247049	2	9120	0.983
247049	2	91E0_vm	0.1668
247049	2	91E0_vo	0.3892
247050	1	9120	5.701
247050	1	9160	4.7484
247050	1	9190	0.0504
247050	1	91E0_va_91E0_vc	1.8536
247050	1	91E0_vm	8.6272
247050	1	91E0_vn	0.0903
247050	1	91E0_vo	0.5098
247050	2	9120	5.701
247050	2	9160	4.7484
247050	2	9190	0.0504
247050	2	91E0_va_91E0_vc	1.8536
247050	2	91E0_vm	8.6272
247050	2	91E0_vn	0.0903
247050	2	91E0_vo	0.5098
247051	1	9120	4.9767
247051	2	9120	4.9767
247056	1	9120	0.5794
247056	2	9120	0.5794
247057	1	9120	4.876
247057	2	9120	4.876
247068	1	9120	3.5445
247068	2	9120	3.5445
247080	1	9120	16.4616
247080	2	9120	16.4616
247082	1	9120	2.9978
247082	2	9120	2.9978
247090	1	9120	18.8269
247090	1	9190	9.4483
247090	2	9120	18.8269
247090	2	9190	9.4483
247096	1	9120	9.9594
247096	1	9190	6.7145
247096	2	9120	9.9594
247096	2	9190	6.7145
247100	1	9120	2.0439
247100	1	9160	0.7393
247100	1	91E0_va_91E0_vc	0.0703
247100	2	9120	2.0439
247100	2	9160	0.7393
247100	2	91E0_va_91E0_vc	0.0703
247109	1	9120	17.7344
247109	1	9160	2.3804
247109	1	9190	17.0243
247109	1	91E0_va_91E0_vc	5.6843
247109	1	91E0_vm	0.9022
247109	1	91E0_vn	0.8164
247109	1	91E0_vo	0.1282
247109	2	9120	17.7344
247109	2	9160	2.3804
247109	2	9190	17.0243
247109	2	91E0_va_91E0_vc	5.6843
247109	2	91E0_vm	0.9022
247109	2	91E0_vn	0.8164
247109	2	91E0_vo	0.1282
247112	1	9120	64.3943
247112	1	9160	105.7737
247112	1	9190	1.5814
247112	1	91E0_va_91E0_vc	43.965
247112	1	91E0_vm	58.9511
247112	1	91E0_vn	1.4994
247112	1	91E0_vo	7.816
247112	2	9120	64.3943
247112	2	9160	105.7737
247112	2	9190	1.5814
247112	2	91E0_va_91E0_vc	43.965
247112	2	91E0_vm	58.9511
247112	2	91E0_vn	1.4994
247112	2	91E0_vo	7.816
247115	1	9160	0.6218
247115	1	91E0_va_91E0_vc	0.5881
247115	2	9160	0.6218
247115	2	91E0_va_91E0_vc	0.5881
247120	1	9120	64.3943
247120	1	9160	105.7737
247120	1	9190	1.5814
247120	1	91E0_va_91E0_vc	43.965
247120	1	91E0_vm	58.9511
247120	1	91E0_vn	1.4994
247120	1	91E0_vo	7.816
247120	2	9120	64.3943
247120	2	9160	105.7737
247120	2	9190	1.5814
247120	2	91E0_va_91E0_vc	43.965
247120	2	91E0_vm	58.9511
247120	2	91E0_vn	1.4994
247120	2	91E0_vo	7.816
247121	1	9120	2.558
247121	1	9160	40.2912
247121	1	91E0_va_91E0_vc	26.9399
247121	1	91E0_vm	1.7866
247121	2	9120	2.558
247121	2	9160	40.2912
247121	2	91E0_va_91E0_vc	26.9399
247121	2	91E0_vm	1.7866
247127	1	9120	64.3943
247127	1	9160	105.7737
247127	1	9190	1.5814
247127	1	91E0_va_91E0_vc	43.965
247127	1	91E0_vm	58.9511
247127	1	91E0_vn	1.4994
247127	1	91E0_vo	7.816
247127	2	9120	64.3943
247127	2	9160	105.7737
247127	2	9190	1.5814
247127	2	91E0_va_91E0_vc	43.965
247127	2	91E0_vm	58.9511
247127	2	91E0_vn	1.4994
247127	2	91E0_vo	7.816
247135	1	9120	64.3943
247135	1	9160	105.7737
247135	1	9190	1.5814
247135	1	91E0_va_91E0_vc	43.965
247135	1	91E0_vm	58.9511
247135	1	91E0_vn	1.4994
247135	1	91E0_vo	7.816
247135	2	9120	64.3943
247135	2	9160	105.7737
247135	2	9190	1.5814
247135	2	91E0_va_91E0_vc	43.965
247135	2	91E0_vm	58.9511
247135	2	91E0_vn	1.4994
247135	2	91E0_vo	7.816
247136	1	9120	64.3943
247136	1	9160	105.7737
247136	1	9190	1.5814
247136	1	91E0_va_91E0_vc	43.965
247136	1	91E0_vm	58.9511
247136	1	91E0_vn	1.4994
247136	1	91E0_vo	7.816
247136	2	9120	64.3943
247136	2	9160	105.7737
247136	2	9190	1.5814
247136	2	91E0_va_91E0_vc	43.965
247136	2	91E0_vm	58.9511
247136	2	91E0_vn	1.4994
247136	2	91E0_vo	7.816
247143	1	9120	64.3943
247143	1	9160	105.7737
247143	1	9190	1.5814
247143	1	91E0_va_91E0_vc	43.965
247143	1	91E0_vm	58.9511
247143	1	91E0_vn	1.4994
247143	1	91E0_vo	7.816
247143	2	9120	64.3943
247143	2	9160	105.7737
247143	2	9190	1.5814
247143	2	91E0_va_91E0_vc	43.965
247143	2	91E0_vm	58.9511
247143	2	91E0_vn	1.4994
247143	2	91E0_vo	7.816
247150	1	9120	34.6757
247150	1	9160	3.6924
247150	1	9190	5.0102
247150	1	91E0_va_91E0_vc	4.2009
247150	1	91E0_vm	0.29
247150	2	9120	34.6757
247150	2	9160	3.6924
247150	2	9190	5.0102
247150	2	91E0_va_91E0_vc	4.2009
247150	2	91E0_vm	0.29
247158	1	9120	34.6757
247158	1	9160	3.6924
247158	1	9190	5.0102
247158	1	91E0_va_91E0_vc	4.2009
247158	1	91E0_vm	0.29
247158	2	9120	34.6757
247158	2	9160	3.6924
247158	2	9190	5.0102
247158	2	91E0_va_91E0_vc	4.2009
247158	2	91E0_vm	0.29
248026	1	9120	5.6209
248026	1	9160	9.1433
248026	1	91E0_va_91E0_vc	12.9683
248026	1	91E0_vm	0
248026	1	91E0_vn	0.7219
248026	2	9120	5.6209
248026	2	9160	9.1433
248026	2	91E0_va_91E0_vc	12.9683
248026	2	91E0_vm	0
248026	2	91E0_vn	0.7219
248113	1	9120	64.3943
248113	1	9160	105.7737
248113	1	9190	1.5814
248113	1	91E0_va_91E0_vc	43.965
248113	1	91E0_vm	58.9511
248113	1	91E0_vn	1.4994
248113	1	91E0_vo	7.816
248113	2	9120	64.3943
248113	2	9160	105.7737
248113	2	9190	1.5814
248113	2	91E0_va_91E0_vc	43.965
248113	2	91E0_vm	58.9511
248113	2	91E0_vn	1.4994
248113	2	91E0_vo	7.816
248121	1	9120	64.3943
248121	1	9160	105.7737
248121	1	9190	1.5814
248121	1	91E0_va_91E0_vc	43.965
248121	1	91E0_vm	58.9511
248121	1	91E0_vn	1.4994
248121	1	91E0_vo	7.816
248121	2	9120	64.3943
248121	2	9160	105.7737
248121	2	9190	1.5814
248121	2	91E0_va_91E0_vc	43.965
248121	2	91E0_vm	58.9511
248121	2	91E0_vn	1.4994
248121	2	91E0_vo	7.816
248132	1	9120	1.4934
248132	1	9160	0.3033
248132	2	9120	1.4934
248132	2	9160	0.3033
248135	1	9160	3.0134
248135	1	91E0_va_91E0_vc	0.911
248135	2	9160	3.0134
248135	2	91E0_va_91E0_vc	0.911
251027	1	91E0_vm	0.6371
251027	2	91E0_vm	0.6371
251027	3	91E0_vm	0.6371
251112	1	91E0_vm	1.1112
251112	2	91E0_vm	1.1112
251112	3	91E0_vm	1.1112
251116	1	9120	14.142
251116	1	9160	0.8401
251116	1	9190	3.0986
251116	1	91E0_va_91E0_vc	1.2682
251116	1	91E0_vm	2.7182
251116	2	9120	14.142
251116	2	9160	0.8401
251116	2	9190	3.0986
251116	2	91E0_va_91E0_vc	1.2682
251116	2	91E0_vm	2.7182
251116	3	9120	14.142
251116	3	9160	0.8401
251116	3	9190	3.0986
251116	3	91E0_va_91E0_vc	1.2682
251116	3	91E0_vm	2.7182
252015	1	91E0_vm	27.909
252015	2	91E0_vm	27.909
252015	3	91E0_vm	27.909
252089	1	91E0_vm	0.3683
252089	2	91E0_vm	0.3683
252089	3	91E0_vm	0.3683
252090	1	91E0_vm	0.1766
252090	2	91E0_vm	0.1766
252090	3	91E0_vm	0.1766
253102	1	9120	2.3948
253102	1	9190	0.4633
253102	1	91E0_vm	5.2094
253102	1	91E0_vn	12.6611
253102	1	91E0_vo	4.2921
253102	2	9120	2.3948
253102	2	9190	0.4633
253102	2	91E0_vm	5.2094
253102	2	91E0_vn	12.6611
253102	2	91E0_vo	4.2921
253104	1	9120	1.7957
253104	1	91E0_vm	6.9345
253104	1	91E0_vn	16.2971
253104	1	91E0_vo	1.1133
253104	2	9120	1.7957
253104	2	91E0_vm	6.9345
253104	2	91E0_vn	16.2971
253104	2	91E0_vo	1.1133
253142	1	9120	44.0798
253142	1	9160	0.5197
253142	1	9190	11.8295
253142	1	91E0_vm	2.7273
253142	1	91E0_vn	0.8549
253142	1	91E0_vo	0.7794
253142	2	9120	44.0798
253142	2	9160	0.5197
253142	2	9190	11.8295
253142	2	91E0_vm	2.7273
253142	2	91E0_vn	0.8549
253142	2	91E0_vo	0.7794
253146	1	91E0_vm	14.1277
253146	1	91E0_vn	11.9619
253146	1	91E0_vo	1.4569
253146	2	91E0_vm	14.1277
253146	2	91E0_vn	11.9619
253146	2	91E0_vo	1.4569
253146	3	91E0_vm	14.1277
253146	3	91E0_vn	11.9619
253146	3	91E0_vo	1.4569
253151	1	9120	44.0798
253151	1	9160	0.5197
253151	1	9190	11.8295
253151	1	91E0_vm	2.7273
253151	1	91E0_vn	0.8549
253151	1	91E0_vo	0.7794
253151	2	9120	44.0798
253151	2	9160	0.5197
253151	2	9190	11.8295
253151	2	91E0_vm	2.7273
253151	2	91E0_vn	0.8549
253151	2	91E0_vo	0.7794
253157	1	9120	38.2704
253157	1	9160	0.5501
253157	1	9190	12.9721
253157	1	91E0	0.0949
253157	1	91E0_va_91E0_vc	1.7516
253157	1	91E0_vm	6.2882
253157	1	91E0_vn	0.6291
253157	1	91E0_vo	4.9972
253157	2	9120	38.2704
253157	2	9160	0.5501
253157	2	9190	12.9721
253157	2	91E0	0.0949
253157	2	91E0_va_91E0_vc	1.7516
253157	2	91E0_vm	6.2882
253157	2	91E0_vn	0.6291
253157	2	91E0_vo	4.9972
253158	1	9120	38.2704
253158	1	9160	0.5501
253158	1	9190	12.9721
253158	1	91E0	0.0949
253158	1	91E0_va_91E0_vc	1.7516
253158	1	91E0_vm	6.2882
253158	1	91E0_vn	0.6291
253158	1	91E0_vo	4.9972
253158	2	9120	38.2704
253158	2	9160	0.5501
253158	2	9190	12.9721
253158	2	91E0	0.0949
253158	2	91E0_va_91E0_vc	1.7516
253158	2	91E0_vm	6.2882
253158	2	91E0_vn	0.6291
253158	2	91E0_vo	4.9972
253159	1	9120	38.2704
253159	1	9160	0.5501
253159	1	9190	12.9721
253159	1	91E0	0.0949
253159	1	91E0_va_91E0_vc	1.7516
253159	1	91E0_vm	6.2882
253159	1	91E0_vn	0.6291
253159	1	91E0_vo	4.9972
253159	2	9120	38.2704
253159	2	9160	0.5501
253159	2	9190	12.9721
253159	2	91E0	0.0949
253159	2	91E0_va_91E0_vc	1.7516
253159	2	91E0_vm	6.2882
253159	2	91E0_vn	0.6291
253159	2	91E0_vo	4.9972
254066	1	9120	2.9621
254066	1	91E0_vm	16.5851
254066	1	91E0_vo	1.1844
254066	2	9120	2.9621
254066	2	91E0_vm	16.5851
254066	2	91E0_vo	1.1844
254067	1	9120	0.2296
254067	2	9120	0.2296
254068	1	9120	0.4038
254068	1	91E0_vm	13.0271
254068	1	91E0_vo	1.4895
254068	2	9120	0.4038
254068	2	91E0_vm	13.0271
254068	2	91E0_vo	1.4895
254074	1	9120	2.9621
254074	1	91E0_vm	16.5851
