plot_id	periode	blk
186007	3	Bos ontstaan tussen 1850 en +/- 1940
186016	1	Bos ontstaan tussen 1850 en +/- 1940
186016	2	Bos ontstaan tussen 1850 en +/- 1940
186016	3	Bos ontstaan tussen 1850 en +/- 1940
186092	1	Bos ontstaan tussen 1850 en +/- 1940
186092	2	Bos ontstaan tussen 1850 en +/- 1940
186092	3	Bos ontstaan tussen 1850 en +/- 1940
186107	1	Bos ontstaan na +/- 1940
186107	2	Bos ontstaan na +/- 1940
186107	3	Bos ontstaan na +/- 1940
186108	1	Bos ontstaan na +/- 1940
186108	2	Bos ontstaan na +/- 1940
186108	3	Bos ontstaan na +/- 1940
186113	1	Bos ontstaan tussen 1850 en +/- 1940
186113	2	Bos ontstaan tussen 1850 en +/- 1940
186113	3	Bos ontstaan tussen 1850 en +/- 1940
186114	1	Bos ontstaan voor 1775
186114	2	Bos ontstaan voor 1775
186114	3	Bos ontstaan voor 1775
186117	1	Bos ontstaan tussen 1850 en +/- 1940
186117	2	Bos ontstaan tussen 1850 en +/- 1940
186117	3	Bos ontstaan tussen 1850 en +/- 1940
186124	1	Bos ontstaan tussen 1850 en +/- 1930
186124	2	Bos ontstaan tussen 1850 en +/- 1930
186124	3	Bos ontstaan tussen 1850 en +/- 1930
186125	1	Bos ontstaan tussen 1850 en +/- 1940
186125	2	Bos ontstaan tussen 1850 en +/- 1940
186125	3	Bos ontstaan tussen 1850 en +/- 1940
186126	1	Bos ontstaan na +/- 1940
186126	2	Bos ontstaan na +/- 1940
186126	3	Bos ontstaan na +/- 1940
186130	1	Bos ontstaan tussen 1850 en +/- 1940
186130	2	Bos ontstaan tussen 1850 en +/- 1940
186130	3	Bos ontstaan tussen 1850 en +/- 1940
186134	1	Bos ontstaan na +/- 1940
186134	2	Bos ontstaan na +/- 1940
186134	3	Bos ontstaan na +/- 1940
186141	1	Bos ontstaan tussen 1850 en +/- 1940
186141	2	Bos ontstaan tussen 1850 en +/- 1940
186141	3	Bos ontstaan tussen 1850 en +/- 1940
186146	1	Bos ontstaan na +/- 1940
186146	2	Bos ontstaan na +/- 1940
186146	3	Bos ontstaan na +/- 1940
186150	1	Bos ontstaan tussen 1850 en +/- 1940
186150	2	Bos ontstaan tussen 1850 en +/- 1940
186150	3	Bos ontstaan tussen 1850 en +/- 1940
186157	1	Bos ontstaan tussen 1850 en +/- 1940
186157	2	Bos ontstaan tussen 1850 en +/- 1940
186157	3	Bos ontstaan tussen 1850 en +/- 1940
186158	1	Bos ontstaan tussen 1850 en +/- 1940
186158	2	Bos ontstaan tussen 1850 en +/- 1940
186158	3	Bos ontstaan tussen 1850 en +/- 1940
187001	1	Bos ontstaan tussen 1850 en +/- 1940
187001	2	Bos ontstaan tussen 1850 en +/- 1940
187001	3	Bos ontstaan tussen 1850 en +/- 1940
187002	1	Bos ontstaan tussen 1850 en +/- 1930
187002	2	Bos ontstaan tussen 1850 en +/- 1930
187002	3	Bos ontstaan tussen 1850 en +/- 1930
187009	1	Bos ontstaan tussen 1850 en +/- 1940
187009	2	Bos ontstaan tussen 1850 en +/- 1940
187009	3	Bos ontstaan tussen 1850 en +/- 1940
187014	1	Bos ontstaan na +/- 1930
187014	2	Bos ontstaan na +/- 1930
187014	3	Bos ontstaan na +/- 1930
187022	1	Bos ontstaan na +/- 1940
187022	2	Bos ontstaan na +/- 1940
187022	3	Bos ontstaan na +/- 1940
187025	1	Bos ontstaan tussen 1850 en +/- 1940
187025	2	Bos ontstaan tussen 1850 en +/- 1940
187025	3	Bos ontstaan tussen 1850 en +/- 1940
187027	1	Bos ontstaan tussen 1850 en +/- 1940
187027	2	Bos ontstaan tussen 1850 en +/- 1940
187027	3	Bos ontstaan tussen 1850 en +/- 1940
187035	1	Bos ontstaan na +/- 1940
187035	2	Bos ontstaan na +/- 1940
187035	3	Bos ontstaan na +/- 1940
187058	1	Bos ontstaan tussen 1775 en 1850
187058	2	Bos ontstaan tussen 1775 en 1850
187058	3	Bos ontstaan tussen 1775 en 1850
187065	1	Bos ontstaan tussen 1775 en 1850
187065	2	Bos ontstaan tussen 1775 en 1850
187065	3	Bos ontstaan tussen 1775 en 1850
187075	1	Bos ontstaan na +/- 1940
187075	2	Bos ontstaan na +/- 1940
187075	3	Bos ontstaan na +/- 1940
187082	1	Bos ontstaan tussen 1775 en 1850
187082	2	Bos ontstaan tussen 1775 en 1850
187082	3	Bos ontstaan tussen 1775 en 1850
187091	1	Bos ontstaan tussen 1850 en +/- 1940
187091	2	Bos ontstaan tussen 1850 en +/- 1940
187091	3	Bos ontstaan tussen 1850 en +/- 1940
187092	1	Bos ontstaan tussen 1850 en +/- 1940
187092	2	Bos ontstaan tussen 1850 en +/- 1940
187092	3	Bos ontstaan tussen 1850 en +/- 1940
187100	1	Bos ontstaan tussen 1850 en +/- 1940
187100	2	Bos ontstaan tussen 1850 en +/- 1940
187100	3	Bos ontstaan tussen 1850 en +/- 1940
187107	1	Bos ontstaan tussen 1850 en +/- 1940
187107	2	Bos ontstaan tussen 1850 en +/- 1940
187107	3	Bos ontstaan tussen 1850 en +/- 1940
187108	1	Bos ontstaan tussen 1850 en +/- 1940
187108	2	Bos ontstaan tussen 1850 en +/- 1940
187108	3	Bos ontstaan tussen 1850 en +/- 1940
187116	1	Bos ontstaan tussen 1850 en +/- 1940
187116	2	Bos ontstaan tussen 1850 en +/- 1940
187116	3	Bos ontstaan tussen 1850 en +/- 1940
187124	1	Bos ontstaan tussen 1850 en +/- 1940
187124	2	Bos ontstaan tussen 1850 en +/- 1940
187124	3	Bos ontstaan tussen 1850 en +/- 1940
187130	1	Bos ontstaan na +/- 1930
187130	2	Bos ontstaan na +/- 1930
187130	3	Bos ontstaan na +/- 1930
187131	1	Bos ontstaan na +/- 1930
187131	2	Bos ontstaan na +/- 1930
187131	3	Bos ontstaan na +/- 1930
187139	1	Bos ontstaan na +/- 1930
187139	2	Bos ontstaan na +/- 1930
187139	3	Bos ontstaan na +/- 1930
188010	1	Bos ontstaan tussen 1850 en +/- 1940
188010	2	Bos ontstaan tussen 1850 en +/- 1940
188010	3	Bos ontstaan tussen 1850 en +/- 1940
188051	1	Bos ontstaan na +/- 1940
188051	2	Bos ontstaan na +/- 1940
188051	3	Bos ontstaan na +/- 1940
202023	1	Bos ontstaan tussen 1850 en +/- 1940
202023	2	Bos ontstaan tussen 1850 en +/- 1940
202023	3	Bos ontstaan tussen 1850 en +/- 1940
202040	1	Bos ontstaan tussen 1775 en 1850
202040	2	Bos ontstaan tussen 1775 en 1850
202040	3	Bos ontstaan tussen 1775 en 1850
203009	1	Bos ontstaan na +/- 1940
203009	2	Bos ontstaan na +/- 1940
203009	3	Bos ontstaan na +/- 1940
203015	1	Bos ontstaan na +/- 1930
203015	2	Bos ontstaan na +/- 1930
203018	1	Bos ontstaan voor 1775
203018	2	Bos ontstaan voor 1775
203018	3	Bos ontstaan voor 1775
203023	1	Bos ontstaan tussen 1850 en +/- 1940
203023	2	Bos ontstaan tussen 1850 en +/- 1940
203031	1	Bos ontstaan voor 1775
203031	2	Bos ontstaan voor 1775
203032	1	Bos ontstaan tussen 1850 en +/- 1940
203032	2	Bos ontstaan tussen 1850 en +/- 1940
203039	1	Bos ontstaan voor 1775
203039	2	Bos ontstaan voor 1775
203040	1	Bos ontstaan na +/- 1940
203040	2	Bos ontstaan na +/- 1940
203045	1	Bos ontstaan tussen 1775 en 1850
203045	2	Bos ontstaan tussen 1775 en 1850
204022	1	Bos ontstaan voor 1775
204022	2	Bos ontstaan voor 1775
204030	1	Bos ontstaan tussen 1775 en 1850
204030	2	Bos ontstaan tussen 1775 en 1850
206047	1	Bos ontstaan voor 1775
206047	2	Bos ontstaan voor 1775
206047	3	Bos ontstaan voor 1775
206065	1	Bos ontstaan tussen 1850 en +/- 1930
206065	2	Bos ontstaan tussen 1850 en +/- 1930
206065	3	Bos ontstaan tussen 1850 en +/- 1930
206086	1	Bos ontstaan voor 1775
206086	2	Bos ontstaan voor 1775
206086	3	Bos ontstaan voor 1775
207011	1	Bos ontstaan tussen 1775 en 1850
207011	2	Bos ontstaan tussen 1775 en 1850
207011	3	Bos ontstaan tussen 1775 en 1850
207033	1	Bos ontstaan tussen 1850 en +/- 1940
207033	2	Bos ontstaan tussen 1850 en +/- 1940
207033	3	Bos ontstaan tussen 1850 en +/- 1940
207041	1	Bos ontstaan tussen 1850 en +/- 1940
207041	2	Bos ontstaan tussen 1850 en +/- 1940
207041	3	Bos ontstaan tussen 1850 en +/- 1940
207049	1	Bos ontstaan voor 1775
207049	2	Bos ontstaan voor 1775
207049	3	Bos ontstaan voor 1775
207057	1	Bos ontstaan voor 1775
207057	2	Bos ontstaan voor 1775
207057	3	Bos ontstaan voor 1775
207073	1	Bos ontstaan na +/- 1940
207073	2	Bos ontstaan na +/- 1940
207073	3	Bos ontstaan na +/- 1940
211004	1	Bos ontstaan voor 1775
211004	2	Bos ontstaan voor 1775
211028	1	Bos ontstaan voor 1775
211028	2	Bos ontstaan voor 1775
211096	1	Bos ontstaan voor 1775
211096	2	Bos ontstaan voor 1775
211115	1	Bos ontstaan tussen 1850 en +/- 1940
211115	2	Bos ontstaan tussen 1850 en +/- 1940
212002	1	Bos ontstaan tussen 1850 en +/- 1940
212002	2	Bos ontstaan tussen 1850 en +/- 1940
212002	3	Bos ontstaan tussen 1850 en +/- 1940
212006	1	Bos ontstaan tussen 1775 en 1850
212006	2	Bos ontstaan tussen 1775 en 1850
212006	3	Bos ontstaan tussen 1775 en 1850
212007	1	Bos ontstaan tussen 1775 en 1850
212007	2	Bos ontstaan tussen 1775 en 1850
212007	3	Bos ontstaan tussen 1775 en 1850
212012	1	Bos ontstaan tussen 1775 en 1850
212012	2	Bos ontstaan tussen 1775 en 1850
212012	3	Bos ontstaan tussen 1775 en 1850
212018	1	Bos ontstaan tussen 1775 en 1850
212018	2	Bos ontstaan tussen 1775 en 1850
212018	3	Bos ontstaan tussen 1775 en 1850
212040	1	Bos ontstaan tussen 1775 en 1850
212040	2	Bos ontstaan tussen 1775 en 1850
212040	3	Bos ontstaan tussen 1775 en 1850
213023	1	Bos ontstaan na +/- 1940
213023	2	Bos ontstaan na +/- 1940
213023	3	Bos ontstaan na +/- 1940
213025	1	Bos ontstaan voor 1775
213025	2	Bos ontstaan voor 1775
213025	3	Bos ontstaan voor 1775
213030	1	Bos ontstaan tussen 1775 en 1850
213030	2	Bos ontstaan tussen 1775 en 1850
213030	3	Bos ontstaan tussen 1775 en 1850
213031	1	Bos ontstaan voor 1775
213031	2	Bos ontstaan voor 1775
213031	3	Bos ontstaan voor 1775
213033	1	Bos ontstaan voor 1775
213033	2	Bos ontstaan voor 1775
213033	3	Bos ontstaan voor 1775
213037	1	Bos ontstaan tussen 1775 en 1850
213037	2	Bos ontstaan tussen 1775 en 1850
213037	3	Bos ontstaan tussen 1775 en 1850
213041	1	Bos ontstaan tussen 1850 en +/- 1940
213041	2	Bos ontstaan tussen 1850 en +/- 1940
213041	3	Bos ontstaan tussen 1850 en +/- 1940
213047	1	Bos ontstaan voor 1775
213047	2	Bos ontstaan voor 1775
213047	3	Bos ontstaan voor 1775
213050	1	Bos ontstaan voor 1775
213050	2	Bos ontstaan voor 1775
213050	3	Bos ontstaan tussen 1850 en +/- 1940
213067	1	Bos ontstaan tussen 1775 en 1850
213067	2	Bos ontstaan tussen 1775 en 1850
213067	3	Bos ontstaan tussen 1775 en 1850
213076	1	Bos ontstaan tussen 1850 en +/- 1940
213076	2	Bos ontstaan tussen 1850 en +/- 1940
213076	3	Bos ontstaan tussen 1850 en +/- 1940
214009	1	Bos ontstaan na +/- 1940
214009	2	Bos ontstaan na +/- 1940
214009	3	Bos ontstaan na +/- 1940
214028	1	Bos ontstaan na +/- 1930
214028	2	Bos ontstaan na +/- 1930
214028	3	Bos ontstaan na +/- 1930
214103	1	Bos ontstaan tussen 1850 en +/- 1930
214103	2	Bos ontstaan tussen 1850 en +/- 1930
214136	1	Bos ontstaan voor 1775
214136	2	Bos ontstaan voor 1775
214149	1	Bos ontstaan na +/- 1930
214149	2	Bos ontstaan na +/- 1930
215068	1	Bos ontstaan tussen 1775 en 1850
215068	2	Bos ontstaan tussen 1775 en 1850
215081	1	Bos ontstaan na +/- 1940
215081	2	Bos ontstaan na +/- 1940
215142	1	Bos ontstaan na +/- 1940
215142	2	Bos ontstaan na +/- 1940
217109	1	Bos ontstaan na +/- 1940
217109	2	Bos ontstaan na +/- 1940
217109	3	Bos ontstaan na +/- 1940
218005	1	Bos ontstaan voor 1775
218005	2	Bos ontstaan voor 1775
218040	1	Bos ontstaan voor 1775
218040	2	Bos ontstaan voor 1775
218047	1	Bos ontstaan tussen 1775 en 1850
218047	2	Bos ontstaan tussen 1775 en 1850
218079	1	Bos ontstaan na +/- 1930
218079	2	Bos ontstaan na +/- 1930
218123	1	Bos ontstaan na +/- 1940
218123	2	Bos ontstaan na +/- 1940
218123	3	Bos ontstaan na +/- 1940
218131	1	Bos ontstaan voor 1775
218131	2	Bos ontstaan voor 1775
218131	3	Bos ontstaan voor 1775
221009	1	Bos ontstaan na +/- 1930
221009	2	Bos ontstaan na +/- 1930
221010	1	Bos ontstaan na +/- 1940
221010	2	Bos ontstaan na +/- 1940
221018	1	Bos ontstaan tussen 1775 en 1850
221018	2	Bos ontstaan tussen 1775 en 1850
221120	1	Bos ontstaan na +/- 1940
221120	2	Bos ontstaan na +/- 1940
221135	1	Bos ontstaan na +/- 1940
221135	2	Bos ontstaan na +/- 1940
221137	1	Bos ontstaan na +/- 1940
221137	2	Bos ontstaan na +/- 1940
221157	1	Bos ontstaan tussen 1850 en +/- 1940
221157	2	Bos ontstaan tussen 1850 en +/- 1940
221160	1	Bos ontstaan na +/- 1940
221160	2	Bos ontstaan na +/- 1940
222078	1	Bos ontstaan na +/- 1940
222078	2	Bos ontstaan na +/- 1940
222118	1	Bos ontstaan voor 1775
222118	2	Bos ontstaan voor 1775
222132	1	Bos ontstaan voor 1775
222132	2	Bos ontstaan voor 1775
222138	1	Bos ontstaan na +/- 1940
222138	2	Bos ontstaan na +/- 1940
223096	1	Bos ontstaan na +/- 1940
223096	2	Bos ontstaan na +/- 1940
223096	3	Bos ontstaan na +/- 1940
223101	1	Bos ontstaan na +/- 1930
223101	2	Bos ontstaan na +/- 1930
223101	3	Bos ontstaan na +/- 1930
223103	1	Bos ontstaan na +/- 1930
223103	2	Bos ontstaan na +/- 1930
223103	3	Bos ontstaan na +/- 1930
223111	1	Bos ontstaan na +/- 1940
223111	2	Bos ontstaan na +/- 1940
223111	3	Bos ontstaan na +/- 1940
223156	1	Bos ontstaan voor 1775
223156	2	Bos ontstaan voor 1775
223156	3	Bos ontstaan voor 1775
224018	1	Bos ontstaan na +/- 1940
224018	2	Bos ontstaan na +/- 1940
224018	3	Bos ontstaan na +/- 1940
224024	1	Bos ontstaan na +/- 1940
224024	2	Bos ontstaan na +/- 1940
224024	3	Bos ontstaan na +/- 1940
224090	1	Bos ontstaan na +/- 1940
224090	2	Bos ontstaan na +/- 1940
224090	3	Bos ontstaan na +/- 1940
224105	1	Bos ontstaan na +/- 1930
224105	2	Bos ontstaan na +/- 1930
224105	3	Bos ontstaan na +/- 1930
224106	1	Bos ontstaan na +/- 1930
224106	2	Bos ontstaan na +/- 1930
224106	3	Bos ontstaan na +/- 1930
224137	1	Bos ontstaan na +/- 1940
224137	2	Bos ontstaan na +/- 1940
224137	3	Bos ontstaan na +/- 1940
225036	1	Bos ontstaan tussen 1850 en +/- 1940
225036	2	Bos ontstaan tussen 1850 en +/- 1940
225086	1	Bos ontstaan tussen 1850 en +/- 1940
225086	2	Bos ontstaan tussen 1850 en +/- 1940
225087	1	Bos ontstaan na +/- 1940
225094	1	Bos ontstaan na +/- 1940
225094	2	Bos ontstaan na +/- 1940
225095	1	Bos ontstaan voor 1775
225095	2	Bos ontstaan voor 1775
225096	1	Bos ontstaan tussen 1775 en 1850
225096	2	Bos ontstaan tussen 1775 en 1850
225102	1	Bos ontstaan tussen 1775 en 1850
225102	2	Bos ontstaan tussen 1775 en 1850
225103	1	Bos ontstaan voor 1775
225103	2	Bos ontstaan voor 1775
225136	1	Bos ontstaan voor 1775
225136	2	Bos ontstaan voor 1775
225138	1	Bos ontstaan na +/- 1940
225138	2	Bos ontstaan na +/- 1940
225147	1	Bos ontstaan na +/- 1940
225147	2	Bos ontstaan na +/- 1940
226018	1	Bos ontstaan tussen 1850 en +/- 1940
226018	2	Bos ontstaan tussen 1850 en +/- 1940
226019	1	Bos ontstaan voor 1775
226019	2	Bos ontstaan voor 1775
226022	1	Bos ontstaan voor 1775
226022	2	Bos ontstaan voor 1775
226036	1	Bos ontstaan tussen 1775 en 1850
226036	2	Bos ontstaan tussen 1775 en 1850
226041	1	Bos ontstaan tussen 1850 en +/- 1940
226041	2	Bos ontstaan tussen 1850 en +/- 1940
226044	1	Bos ontstaan voor 1775
226044	2	Bos ontstaan voor 1775
226060	1	Bos ontstaan tussen 1850 en +/- 1940
226060	2	Bos ontstaan tussen 1850 en +/- 1940
226063	1	Bos ontstaan tussen 1775 en 1850
226063	2	Bos ontstaan tussen 1775 en 1850
226067	1	Bos ontstaan na +/- 1940
226067	2	Bos ontstaan na +/- 1940
226109	1	Bos ontstaan tussen 1775 en 1850
226109	2	Bos ontstaan tussen 1775 en 1850
226120	1	Bos ontstaan na +/- 1940
226120	2	Bos ontstaan na +/- 1940
226148	1	Bos ontstaan tussen 1775 en 1850
226148	2	Bos ontstaan tussen 1775 en 1850
226160	1	Bos ontstaan tussen 1775 en 1850
226160	2	Bos ontstaan tussen 1775 en 1850
227019	1	Bos ontstaan voor 1775
227019	2	Bos ontstaan voor 1775
227019	3	Bos ontstaan voor 1775
227037	1	Bos ontstaan tussen 1850 en +/- 1940
227037	2	Bos ontstaan tussen 1850 en +/- 1940
227037	3	Bos ontstaan tussen 1850 en +/- 1940
227050	1	Bos ontstaan tussen 1850 en +/- 1940
227050	2	Bos ontstaan tussen 1850 en +/- 1940
227050	3	Bos ontstaan tussen 1850 en +/- 1940
227054	1	Bos ontstaan na +/- 1940
227054	2	Bos ontstaan na +/- 1940
227054	3	Bos ontstaan na +/- 1940
227081	1	Bos ontstaan na +/- 1940
227081	2	Bos ontstaan na +/- 1940
227081	3	Bos ontstaan na +/- 1940
227083	1	Bos ontstaan tussen 1775 en 1850
227083	2	Bos ontstaan tussen 1775 en 1850
227083	3	Bos ontstaan tussen 1775 en 1850
227095	1	Bos ontstaan na +/- 1930
227095	2	Bos ontstaan na +/- 1930
227095	3	Bos ontstaan na +/- 1930
227106	1	Bos ontstaan na +/- 1940
227106	2	Bos ontstaan na +/- 1940
227106	3	Bos ontstaan na +/- 1940
227142	1	Bos ontstaan tussen 1850 en +/- 1940
227142	2	Bos ontstaan tussen 1850 en +/- 1940
227142	3	Bos ontstaan tussen 1850 en +/- 1940
227149	1	Bos ontstaan na +/- 1940
227149	2	Bos ontstaan na +/- 1940
227149	3	Bos ontstaan na +/- 1940
227153	1	Bos ontstaan tussen 1850 en +/- 1940
227153	2	Bos ontstaan tussen 1850 en +/- 1940
227153	3	Bos ontstaan tussen 1850 en +/- 1940
227159	1	Bos ontstaan na +/- 1940
227159	2	Bos ontstaan na +/- 1940
227159	3	Bos ontstaan na +/- 1940
228022	1	Bos ontstaan na +/- 1940
228022	2	Bos ontstaan na +/- 1940
228022	3	Bos ontstaan na +/- 1940
228037	1	Bos ontstaan na +/- 1940
228037	2	Bos ontstaan na +/- 1940
228037	3	Bos ontstaan na +/- 1940
228040	1	Bos ontstaan tussen 1850 en +/- 1930
228040	2	Bos ontstaan tussen 1850 en +/- 1930
228040	3	Bos ontstaan tussen 1850 en +/- 1930
228084	1	Bos ontstaan na +/- 1930
228084	2	Bos ontstaan na +/- 1930
228084	3	Bos ontstaan na +/- 1930
228133	1	Bos ontstaan tussen 1850 en +/- 1940
228133	2	Bos ontstaan tussen 1850 en +/- 1940
228133	3	Bos ontstaan tussen 1850 en +/- 1940
228134	1	Bos ontstaan tussen 1850 en +/- 1930
228134	2	Bos ontstaan tussen 1850 en +/- 1930
228134	3	Bos ontstaan tussen 1850 en +/- 1930
228136	1	Bos ontstaan na +/- 1940
228136	2	Bos ontstaan na +/- 1940
228136	3	Bos ontstaan na +/- 1940
228141	1	Bos ontstaan voor 1775
228141	2	Bos ontstaan voor 1775
228141	3	Bos ontstaan voor 1775
228154	1	Bos ontstaan na +/- 1940
228154	2	Bos ontstaan na +/- 1940
228154	3	Bos ontstaan na +/- 1940
228159	1	Bos ontstaan na +/- 1940
228159	2	Bos ontstaan na +/- 1940
228159	3	Bos ontstaan na +/- 1940
231008	1	Bos ontstaan tussen 1850 en +/- 1940
231008	2	Bos ontstaan tussen 1850 en +/- 1940
231024	1	Bos ontstaan tussen 1850 en +/- 1940
231024	2	Bos ontstaan tussen 1850 en +/- 1940
231031	1	Bos ontstaan na +/- 1930
231031	2	Bos ontstaan na +/- 1930
231039	1	Bos ontstaan na +/- 1940
231039	2	Bos ontstaan na +/- 1940
231068	1	Bos ontstaan na +/- 1940
231068	2	Bos ontstaan na +/- 1940
231068	3	Bos ontstaan na +/- 1940
231071	1	Bos ontstaan tussen 1850 en +/- 1930
231071	2	Bos ontstaan tussen 1850 en +/- 1930
231076	3	Bos ontstaan na +/- 1940
231077	1	Bos ontstaan tussen 1850 en +/- 1940
231077	2	Bos ontstaan tussen 1850 en +/- 1940
231083	1	Bos ontstaan na +/- 1930
231083	2	Bos ontstaan na +/- 1930
231083	3	Bos ontstaan na +/- 1930
231084	1	Bos ontstaan na +/- 1940
231084	2	Bos ontstaan na +/- 1940
231084	3	Bos ontstaan na +/- 1940
231085	1	Bos ontstaan tussen 1850 en +/- 1940
231085	2	Bos ontstaan tussen 1850 en +/- 1940
231087	1	Bos ontstaan na +/- 1940
231087	2	Bos ontstaan na +/- 1940
231090	1	Bos ontstaan tussen 1850 en +/- 1940
231090	2	Bos ontstaan tussen 1850 en +/- 1940
231090	3	Bos ontstaan tussen 1850 en +/- 1940
231091	1	Bos ontstaan na +/- 1930
231091	2	Bos ontstaan na +/- 1930
231091	3	Bos ontstaan na +/- 1930
231095	1	Bos ontstaan na +/- 1930
231095	2	Bos ontstaan na +/- 1930
231103	1	Bos ontstaan na +/- 1940
231103	2	Bos ontstaan na +/- 1940
231141	1	Bos ontstaan na +/- 1940
231141	2	Bos ontstaan na +/- 1940
232003	1	Bos ontstaan tussen 1850 en +/- 1930
232003	2	Bos ontstaan tussen 1850 en +/- 1930
232010	1	Bos ontstaan tussen 1850 en +/- 1940
232010	2	Bos ontstaan tussen 1850 en +/- 1940
232017	1	Bos ontstaan tussen 1850 en +/- 1940
232017	2	Bos ontstaan tussen 1850 en +/- 1940
232024	1	Bos ontstaan na +/- 1940
232024	2	Bos ontstaan na +/- 1940
232032	1	Bos ontstaan na +/- 1940
232032	2	Bos ontstaan na +/- 1940
232037	1	Bos ontstaan na +/- 1940
232037	2	Bos ontstaan na +/- 1940
232054	1	Bos ontstaan na +/- 1940
232054	2	Bos ontstaan na +/- 1940
232060	1	Bos ontstaan na +/- 1940
232060	2	Bos ontstaan na +/- 1940
232066	1	Bos ontstaan na +/- 1930
232066	2	Bos ontstaan na +/- 1930
232075	1	Bos ontstaan tussen 1850 en +/- 1940
232075	2	Bos ontstaan tussen 1850 en +/- 1940
232092	1	Bos ontstaan tussen 1850 en +/- 1940
232092	2	Bos ontstaan tussen 1850 en +/- 1940
232093	1	Bos ontstaan tussen 1850 en +/- 1940
232093	2	Bos ontstaan tussen 1850 en +/- 1940
232098	1	Bos ontstaan na +/- 1940
232098	2	Bos ontstaan na +/- 1940
232100	1	Bos ontstaan tussen 1850 en +/- 1940
232100	2	Bos ontstaan tussen 1850 en +/- 1940
232102	1	Bos ontstaan tussen 1850 en +/- 1940
232102	2	Bos ontstaan tussen 1850 en +/- 1940
232108	1	Bos ontstaan na +/- 1930
232108	2	Bos ontstaan na +/- 1930
232116	1	Bos ontstaan na +/- 1930
232116	2	Bos ontstaan na +/- 1930
232145	1	Bos ontstaan na +/- 1940
232145	2	Bos ontstaan na +/- 1940
232153	1	Bos ontstaan voor 1775
232153	2	Bos ontstaan voor 1775
232154	1	Bos ontstaan tussen 1775 en 1850
232154	2	Bos ontstaan tussen 1775 en 1850
233005	1	Bos ontstaan na +/- 1940
233005	2	Bos ontstaan na +/- 1940
233008	1	Bos ontstaan na +/- 1930
233008	2	Bos ontstaan na +/- 1930
233010	1	Bos ontstaan na +/- 1940
233010	2	Bos ontstaan na +/- 1940
233018	1	Bos ontstaan tussen 1850 en +/- 1940
233018	2	Bos ontstaan tussen 1850 en +/- 1940
233028	1	Bos ontstaan na +/- 1940
233028	2	Bos ontstaan na +/- 1940
233029	1	Bos ontstaan na +/- 1940
233029	2	Bos ontstaan na +/- 1940
233040	1	Bos ontstaan na +/- 1940
233040	2	Bos ontstaan na +/- 1940
233044	1	Bos ontstaan na +/- 1930
233044	2	Bos ontstaan na +/- 1930
233053	1	Bos ontstaan tussen 1775 en 1850
233053	2	Bos ontstaan tussen 1775 en 1850
233054	1	Bos ontstaan na +/- 1940
233054	2	Bos ontstaan na +/- 1940
233062	1	Bos ontstaan na +/- 1940
233062	2	Bos ontstaan na +/- 1940
233070	1	Bos ontstaan tussen 1850 en +/- 1940
233070	2	Bos ontstaan tussen 1850 en +/- 1940
233083	1	Bos ontstaan na +/- 1930
233083	2	Bos ontstaan na +/- 1930
233115	1	Bos ontstaan na +/- 1940
233115	2	Bos ontstaan na +/- 1940
233118	1	Bos ontstaan tussen 1850 en +/- 1940
233118	2	Bos ontstaan tussen 1850 en +/- 1940
233133	1	Bos ontstaan tussen 1850 en +/- 1940
233133	2	Bos ontstaan tussen 1850 en +/- 1940
234013	1	Bos ontstaan na +/- 1930
234013	2	Bos ontstaan na +/- 1930
234013	3	Bos ontstaan na +/- 1930
234020	1	Bos ontstaan na +/- 1930
234020	2	Bos ontstaan na +/- 1930
234020	3	Bos ontstaan na +/- 1930
234025	1	Bos ontstaan na +/- 1940
234025	2	Bos ontstaan na +/- 1940
234025	3	Bos ontstaan na +/- 1940
234028	1	Bos ontstaan na +/- 1940
234028	2	Bos ontstaan na +/- 1940
234028	3	Bos ontstaan na +/- 1940
234029	1	Bos ontstaan na +/- 1940
234029	2	Bos ontstaan na +/- 1940
234029	3	Bos ontstaan na +/- 1940
234045	1	Bos ontstaan na +/- 1940
234045	2	Bos ontstaan na +/- 1940
234045	3	Bos ontstaan na +/- 1940
234050	1	Bos ontstaan na +/- 1940
234050	2	Bos ontstaan na +/- 1940
234050	3	Bos ontstaan na +/- 1940
234053	1	Bos ontstaan na +/- 1930
234053	2	Bos ontstaan na +/- 1930
234053	3	Bos ontstaan na +/- 1930
234069	1	Bos ontstaan voor 1775
234069	2	Bos ontstaan voor 1775
234069	3	Bos ontstaan voor 1775
234097	1	Bos ontstaan na +/- 1930
234097	2	Bos ontstaan na +/- 1930
234097	3	Bos ontstaan na +/- 1930
234112	1	Bos ontstaan na +/- 1940
234112	2	Bos ontstaan na +/- 1940
234112	3	Bos ontstaan na +/- 1940
234122	1	Bos ontstaan na +/- 1930
234122	2	Bos ontstaan na +/- 1930
234122	3	Bos ontstaan na +/- 1930
234135	1	Bos ontstaan na +/- 1940
234135	2	Bos ontstaan na +/- 1940
234135	3	Bos ontstaan na +/- 1940
234155	1	Bos ontstaan na +/- 1940
234155	2	Bos ontstaan na +/- 1940
234155	3	Bos ontstaan na +/- 1940
234160	1	Bos ontstaan na +/- 1940
234160	2	Bos ontstaan na +/- 1940
234160	3	Bos ontstaan na +/- 1940
235077	1	Bos ontstaan na +/- 1940
235077	2	Bos ontstaan na +/- 1940
235082	1	Bos ontstaan na +/- 1940
